POA_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
POA3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,9,0,4,7,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,10,26,17,15,5,0,7,0,0,0,0,0,0,0,20,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5
POA3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,17,0,0,0,4,6,9,10,0,0,0,0,0,0,0,0,32,0,4,0,0,34,63,356,170,51,46,25,38,5,4,8,790,0,0,8,6,3,6,0,0,0,0,0,0,0,0,5,24,0,8,3,0,5,4,10,11,0,0,0,0,0,0,4,40,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,19,7,48,30,13,12,7,9,5,7,0,0,0,0,0,4,152,0,4,27,8,5,0,0,0,0,0,0,0,0,0,0,45,0,0,3,10,27,36,57,24,8,0,0,4,4,5,0,170,0,0,10,7,13,53,249,187,41,28,23,29,15,0,3,669,0,4,0,3,3,8,33,10,0,0,0,8,3,0,0,82,0,0,0,0,9,16,34,50
POA3156,0,0,0,0,10,26,20,5,0,0,0,0,0,0,3,60,0,0,0,0,0,9,8,5,3,5,0,0,0,0,0,24,0,0,4,9,7,5,18,10,4,3,0,3,0,0,0,56,0,0,0,4,41,74,382,269,36,47,21,42,12,3,8,950,0,3,24,7,7,5,0,0,0,0,0,0,0,0,0,55,5,4,17,15,15,20,16,11,0,0,0,0,0,0,0,98,0,0,0,5,16,4,10,0,0,0,0,0,0,0,0,38,24,99,51,30,28,8,15,11,0,0,0,0,0,0,0,262,0,33,56,13,3,0,0,7,0,3,0,0,0,0,5,121,0,0,4,10,28,49,46,24,5,5,4,0,0,0,0,184,3,0,29,27,45,67,275,143,27,43,25,50,3,0,8,757,0,4,0,0,10,30,40,13,9,3,0,0,0,0,5,124,0,0,0,0,13,14,48,93
POA3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,8,0,0,5,0,0,0,0,0,18,0,0,0,0,0,3,7,5,6,0,0,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,7,14,4,3,5,3,6,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,3,3,9,5,0,5,0,0,0,0,0,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
POA3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,10,4,0,3,0,0,0,0,0,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,10,0,9,9,5,0,0,0,0,0,0,0,7,66,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,14,0,0,6,6,4,5,12,3,0,4,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
POA3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,8,0,0,3,5,4,6,9,10,3,0,3,0,3,0,0,50,0,5,0,3,36,36,124,194,63,66,60,155,43,12,23,809,0,4,0,0,5,3,0,0,0,0,0,0,0,0,0,15,4,6,4,0,3,0,0,7,0,0,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,62,35,4,5,7,7,8,12,0,0,3,0,0,0,3,131,3,20,52,5,0,0,0,4,0,0,0,0,0,0,6,98,0,0,0,6,13,9,7,10,3,4,3,4,5,3,0,65,0,0,10,14,11,21,80,52,27,53,75,83,26,3,7,472,0,0,0,3,4,9,9,10,0,0,3,0,4,0,0,52,0,0,0,0,3,0,6,11
POA3162,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,4,8,0,0,0,0,10,0,0,0,36,5,4,3,8,57,57,120,93,27,12,17,20,13,3,7,437,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,18,6,12,13,7,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,5,0,0,0,4,5,0,0,0,0,0,0,16,43,38,9,5,9,11,13,7,0,0,0,5,0,0,8,151,3,46,92,27,0,0,0,0,0,3,0,0,0,0,11,182,0,0,0,3,14,10,13,9,3,4,5,0,3,0,4,59,5,3,7,13,21,14,74,50,21,27,36,43,13,0,0,325,0,0,0,4,0,14,8,7,0,0,4,8,3,0,0,37,0,0,0,0,4,3,0,0
POA3163,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,5,16,13,3,8,0,12,5,0,0,61,0,0,8,9,7,8,11,16,5,6,9,3,0,0,0,73,0,5,3,8,93,167,436,380,120,130,111,165,49,11,24,1693,0,0,15,0,4,6,0,0,0,0,0,0,0,0,0,39,0,14,15,5,0,5,0,0,0,0,0,0,0,0,0,46,0,0,0,4,7,5,0,3,0,0,0,0,0,0,3,23,10,23,9,3,3,7,21,12,0,0,0,3,0,0,0,115,3,96,302,68,5,8,3,19,0,3,3,3,0,0,28,545,0,0,5,8,37,32,48,29,6,16,7,3,0,5,7,208,3,3,26,39,53,90,504,545,244,362,506,485,135,33,30,3075,0,0,0,9,18,54,59,28,4,6,10,12,7,0,0,217,0,0,0,0,5,0,7,21
POA3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,3,0,0,0,0,0,0,0,18,0,0,0,8,6,10,13,11,4,0,3,5,4,0,0,62,0,9,4,3,86,133,579,322,71,46,72,82,20,8,17,1448,0,3,24,8,3,13,0,0,0,0,0,0,0,0,0,49,4,6,25,8,9,7,5,6,4,0,0,4,0,0,0,86,0,3,0,3,11,12,12,8,0,0,0,0,0,0,0,45,21,20,7,7,10,7,10,8,0,0,3,0,0,0,6,109,3,116,387,82,11,6,9,27,0,0,5,3,0,0,11,668,0,0,3,6,27,14,17,12,4,7,5,3,0,3,4,108,6,3,32,35,69,123,394,170,59,62,48,52,7,0,17,1080,0,0,4,4,6,37,26,12,5,3,0,0,3,0,3,104,0,0,0,0,10,8,24,26
POA3166,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,23,0,0,0,0,7,15,15,24,4,11,0,6,3,0,0,92,0,0,0,8,4,7,19,6,0,4,4,0,0,0,6,50,0,0,3,7,83,150,436,330,99,96,104,75,31,3,23,1446,0,3,8,7,0,3,0,0,0,0,0,0,0,0,3,24,0,9,8,4,17,9,13,5,7,11,0,0,5,0,0,87,0,0,0,0,8,11,11,3,0,0,0,0,0,0,0,42,3,4,6,9,8,9,22,5,0,0,0,6,0,0,0,76,7,175,677,214,47,12,12,89,20,15,14,10,8,4,28,1334,0,0,3,8,27,20,20,15,5,7,12,6,3,0,0,130,3,0,19,26,47,113,340,209,93,115,183,166,47,6,14,1387,0,0,0,3,8,35,83,27,3,0,12,10,12,0,0,200,0,0,0,0,10,3,20,21
POA3167,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,6,0,3,6,0,0,0,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,43,62,235,139,23,29,28,45,15,0,7,631,0,3,17,7,0,3,0,0,0,0,0,0,0,0,0,29,0,3,16,4,5,0,0,7,0,0,0,0,0,0,0,37,0,0,0,0,12,7,10,3,6,0,0,0,0,0,0,34,3,6,7,0,3,7,3,3,0,0,0,0,0,0,0,36,0,46,241,114,17,6,4,37,0,4,5,13,0,0,13,497,0,0,0,0,9,3,12,10,0,0,0,0,0,5,0,42,0,0,20,26,57,53,250,143,43,44,91,60,10,6,4,800,0,0,0,0,0,11,13,5,0,0,0,0,0,0,0,34,0,0,0,0,7,0,3,10
POA3168,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,23,0,0,0,0,3,3,21,30,17,30,46,41,34,0,3,225,0,0,0,0,0,3,7,3,0,0,0,3,0,0,0,26,0,0,0,5,73,128,613,632,248,326,319,552,157,32,51,3146,0,8,8,0,6,7,0,0,0,0,0,0,0,0,6,25,0,5,9,3,0,3,5,0,6,8,3,0,4,0,0,40,0,0,0,3,13,4,5,0,0,5,4,0,0,0,0,35,5,9,6,3,0,10,3,8,4,5,0,0,0,0,4,48,0,73,226,63,15,7,9,68,13,9,3,5,0,0,48,543,0,0,0,6,18,31,40,39,17,23,25,36,15,10,7,271,0,0,8,23,20,83,425,366,227,328,594,812,338,31,74,3332,0,0,0,5,3,52,91,33,26,16,36,61,34,0,0,368,0,0,0,0,0,0,13,34
POA3169,0,0,0,0,0,14,13,6,0,0,0,0,0,0,0,34,0,0,0,0,10,25,19,11,5,15,0,3,0,0,0,91,0,0,0,4,4,0,5,0,0,0,0,4,0,0,0,18,0,0,3,7,85,99,399,316,66,101,75,114,26,3,24,1318,0,6,38,15,6,6,0,0,0,0,0,0,0,0,0,68,0,4,31,18,17,6,8,8,0,0,0,0,0,0,3,102,0,0,0,6,15,15,16,5,3,5,0,0,0,0,0,63,4,11,4,3,0,9,3,4,0,0,0,0,0,0,0,32,0,111,541,182,40,8,12,131,12,10,9,9,0,0,161,1223,0,0,0,12,31,27,29,17,10,8,12,6,4,0,5,161,0,0,38,66,106,226,689,382,160,218,338,341,124,13,48,2751,0,0,0,3,6,21,34,23,3,4,3,13,0,0,0,113,0,0,0,0,0,0,0,12
POA3170,0,0,0,0,11,30,10,3,3,0,0,0,0,0,0,49,0,0,0,5,12,8,20,6,0,0,0,0,0,0,0,52,0,0,0,0,4,5,0,9,0,0,0,0,0,0,0,18,0,0,5,5,80,136,520,270,34,38,38,42,22,0,24,1229,0,8,57,20,11,13,3,0,0,0,0,0,0,0,6,113,0,15,30,11,3,8,10,17,0,0,0,4,0,0,4,104,0,0,0,3,10,10,11,0,0,0,0,0,0,0,0,37,14,34,25,3,3,3,8,0,0,0,0,0,0,0,0,92,0,45,316,76,31,3,17,30,3,4,3,0,0,0,14,538,0,0,0,7,37,45,42,25,3,4,5,10,7,0,7,184,0,0,23,30,58,125,360,175,49,47,66,58,18,9,11,1029,0,0,3,6,22,48,67,21,5,6,3,5,4,0,3,192,0,0,0,0,9,3,12,41
POA3171,0,0,0,0,0,4,14,25,0,0,0,0,0,4,0,43,0,0,0,0,0,4,13,17,0,4,7,13,0,0,0,64,0,0,6,0,0,4,3,0,0,5,0,5,0,0,0,16,0,0,9,12,125,190,386,162,46,65,91,60,3,0,28,1186,0,0,29,15,0,5,0,0,0,0,0,0,0,0,4,52,0,6,0,0,0,0,10,4,0,0,0,0,0,0,0,28,0,0,0,0,5,7,9,5,0,0,0,0,0,0,0,32,9,15,6,5,0,0,0,0,0,0,0,0,0,0,0,42,0,24,183,74,14,0,3,16,0,4,0,0,0,0,6,323,0,0,0,5,22,28,15,9,3,4,4,4,0,3,9,105,0,0,11,27,28,34,389,266,117,139,262,259,81,4,37,1646,0,0,0,0,12,31,50,49,9,26,18,39,11,0,12,255,0,0,0,0,0,3,3,25
POA3172,0,0,0,0,3,5,16,13,0,0,0,0,0,0,0,37,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,3,3,4,0,4,0,0,4,0,0,0,18,0,0,4,5,59,66,171,104,24,3,9,22,6,0,7,475,0,3,30,5,3,8,5,0,0,0,0,0,0,0,8,58,0,3,12,7,9,3,11,0,0,0,0,0,0,0,0,48,0,0,0,7,13,16,6,0,0,0,0,0,0,0,0,40,10,21,21,6,8,0,0,4,0,0,0,0,0,0,0,72,3,30,141,55,11,6,0,25,0,4,0,0,0,0,7,276,0,0,0,8,13,13,9,9,0,0,0,4,5,0,0,67,0,4,33,29,46,69,212,82,26,32,51,30,17,0,17,639,0,4,0,4,7,13,23,30,6,10,19,8,3,0,8,136,0,0,0,0,0,0,4,8
POA3173,0,0,0,0,5,21,72,57,11,10,0,6,0,0,5,185,0,0,0,0,0,10,25,10,0,5,0,0,0,0,0,55,0,0,0,0,0,0,10,3,0,0,0,4,0,0,0,15,0,0,0,6,106,134,620,344,83,54,72,77,10,5,30,1544,0,3,34,11,13,28,0,0,0,0,0,0,0,0,3,98,0,3,17,6,0,0,11,4,5,0,0,4,0,0,0,48,0,0,0,3,55,30,26,21,4,0,0,0,0,0,0,143,11,20,11,10,9,10,7,6,0,0,0,0,0,0,0,74,0,24,112,41,11,6,0,7,3,4,0,0,0,0,7,215,0,0,0,7,33,38,30,19,3,5,0,0,0,0,4,135,0,0,50,67,141,277,818,254,69,54,106,106,24,8,21,1981,0,0,5,7,15,22,44,15,4,3,3,3,3,0,4,125,0,0,0,0,0,5,4,23
POA3174,0,0,0,0,4,20,81,97,16,14,10,21,10,10,11,298,0,0,0,0,0,32,84,59,18,15,12,19,3,3,0,250,0,0,0,3,0,0,4,7,0,0,0,3,0,0,0,21,0,7,6,12,68,119,265,149,29,32,28,27,7,0,19,758,0,3,67,29,17,48,10,0,0,0,0,0,0,0,3,175,3,5,21,18,12,17,9,8,0,0,0,0,0,0,4,100,0,0,0,4,27,15,19,11,3,3,0,8,0,0,0,95,11,47,19,10,13,7,4,5,0,0,0,0,0,0,0,121,3,44,256,97,24,16,12,63,3,6,4,3,0,0,7,537,0,0,0,9,17,24,19,15,5,6,5,4,0,0,0,95,0,0,65,86,147,177,875,621,205,237,404,465,144,34,79,3541,0,0,0,8,17,34,65,38,3,12,18,14,6,0,6,223,0,0,0,0,5,5,22,50
POA3175,0,0,0,4,14,174,1104,1604,263,266,201,318,131,107,87,4269,0,0,0,0,9,22,70,37,17,6,9,5,0,0,0,180,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,11,0,8,49,27,174,206,339,176,31,45,34,33,12,5,31,1161,0,13,61,31,15,138,99,5,0,0,0,0,0,0,13,379,0,7,22,12,21,20,31,22,0,5,0,5,0,0,4,154,0,0,3,6,74,83,84,23,4,9,6,7,0,0,4,306,18,55,19,18,12,24,4,6,0,0,0,0,0,0,4,164,7,51,249,99,37,14,15,31,6,4,0,3,0,0,26,534,0,0,0,12,20,18,23,4,0,0,3,0,0,0,5,79,7,9,35,49,103,208,1436,817,223,260,431,505,149,23,71,4324,0,4,0,10,18,37,62,25,4,13,11,24,9,0,12,225,0,0,0,4,10,7,68,294
POA3177,0,0,0,0,0,44,338,637,54,69,60,119,27,33,22,1395,0,0,0,0,0,9,16,9,0,3,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,38,29,4,4,8,8,0,0,8,141,0,0,11,14,3,35,39,0,0,0,0,0,0,0,8,111,0,0,3,3,4,7,14,0,0,0,0,0,0,0,3,39,0,0,0,0,19,20,20,8,0,5,0,3,4,0,6,85,3,12,6,3,0,9,3,0,0,0,0,0,0,0,0,47,0,3,27,3,5,0,0,10,0,0,0,0,0,0,4,51,0,0,0,0,10,0,8,4,0,0,0,0,0,0,0,21,0,0,7,19,18,31,239,133,29,33,58,64,18,4,27,675,0,0,0,4,5,4,14,8,0,0,0,6,0,0,0,48,0,0,0,0,3,4,15,97
POA3178,0,0,0,0,21,40,21,10,0,0,0,0,0,0,0,95,0,0,0,0,0,14,5,3,0,0,0,0,0,0,0,20,0,0,0,3,6,4,11,6,0,0,0,0,0,0,0,32,0,5,0,14,101,145,637,351,77,81,47,101,16,6,12,1601,0,5,47,12,3,7,5,0,0,0,0,0,0,0,0,84,5,11,34,28,57,41,46,19,0,10,9,3,0,0,3,268,0,0,0,6,37,21,28,5,0,0,0,0,0,0,3,108,18,35,26,8,21,12,10,5,0,0,0,0,0,0,0,147,3,29,94,37,6,0,3,5,0,3,0,3,0,0,0,185,0,0,0,11,63,69,50,20,0,11,3,3,3,0,0,238,0,0,27,48,86,250,378,153,29,27,26,26,8,0,12,1072,0,0,4,13,11,32,42,4,0,9,5,0,0,0,0,121,0,0,0,0,16,30,61,76
POA3179,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,167,73,14,22,7,23,0,0,4,367,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,4,8,0,0,4,0,0,0,0,0,0,0,17,5,5,5,0,0,3,5,0,0,0,0,0,0,0,0,25,0,0,10,3,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,19,23,26,9,0,5,0,0,0,0,0,81,0,0,3,4,25,36,123,71,17,7,18,17,0,0,0,323,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,20,7
POA3180,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,32,40,220,147,14,16,17,32,9,0,9,531,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,8,0,0,0,12,13,0,0,0,0,9,0,0,31,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,9,3,24,5,0,8,0,6,7,0,0,0,0,0,0,0,51,0,5,5,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,3,4,25,31,27,9,4,3,0,3,0,0,0,116,0,0,5,12,18,14,115,70,8,6,3,12,7,3,0,275,0,0,0,0,6,18,23,5,0,0,0,0,0,0,0,64,0,0,0,0,3,5,17,29
POA3181,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,4,12,18,8,5,11,13,3,0,0,96,0,0,4,7,41,57,79,46,12,25,8,8,0,4,5,294,0,0,0,4,4,3,3,0,0,0,0,0,0,0,0,28,0,6,0,7,3,0,3,0,0,3,0,0,0,0,5,35,0,0,4,0,9,10,3,3,0,0,0,0,0,0,0,33,5,11,0,4,5,7,17,8,5,5,10,12,0,0,0,94,6,92,331,79,11,3,4,12,5,0,0,0,0,0,22,563,0,0,7,4,15,15,10,12,0,0,0,3,0,3,4,70,0,0,3,7,15,16,46,39,19,23,32,28,14,0,9,255,0,0,0,5,9,12,18,7,0,3,12,11,3,0,8,85,0,0,0,0,4,0,9,11
POA3182,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,14,0,0,6,8,3,7,25,24,10,7,12,8,5,4,0,116,0,0,0,9,19,31,56,48,11,9,9,19,4,0,5,224,0,0,13,3,0,3,5,6,0,0,0,0,0,0,0,41,0,4,4,4,0,4,0,5,3,0,0,3,0,0,0,25,0,0,0,0,8,6,3,3,0,0,0,0,0,0,0,30,10,16,12,3,13,10,30,31,12,6,18,14,8,3,3,188,0,17,57,18,0,0,3,8,3,0,0,0,0,0,6,119,0,0,0,5,8,11,13,16,0,0,0,0,0,5,0,58,5,0,6,7,13,17,151,98,46,71,90,75,10,7,8,600,0,0,4,0,5,9,17,6,5,8,0,10,0,0,0,57,0,0,0,0,3,7,15,37
POA3183,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,3,8,13,14,16,11,4,6,3,3,0,0,0,86,3,3,4,5,14,27,38,22,4,6,9,12,0,0,3,150,0,0,4,4,4,3,0,0,0,0,0,0,0,0,0,11,0,5,10,0,0,0,4,0,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,5,19,9,6,13,20,21,12,3,0,3,5,4,0,0,108,0,19,58,20,5,4,0,3,0,0,0,0,0,0,5,109,0,0,4,9,0,10,9,7,0,0,0,0,0,0,6,52,0,0,3,13,15,12,74,67,28,52,67,75,19,4,21,453,0,0,0,0,5,3,5,5,0,0,7,0,0,0,0,30,0,0,0,0,6,3,6,6
POA3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,9,4,17,12,16,12,0,3,15,3,0,0,96,0,0,0,0,0,10,23,12,8,7,9,9,7,0,0,72,0,4,8,6,0,3,5,0,0,0,0,0,0,0,0,25,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,8,10,5,12,13,8,20,16,4,7,3,8,8,4,0,124,0,6,44,5,0,0,0,4,0,0,0,0,0,0,0,72,0,0,0,10,9,7,3,0,3,0,0,3,0,0,0,38,0,0,3,7,11,17,25,21,9,12,12,16,7,0,3,145,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,23,0,0,0,0,5,0,3,14
