POA_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3713,280,242,525,59,52,115,0,3,8,114,95,207,10,9,16,6,5,7,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,133,116,243,10,12,19,0,0,0,205,174,375,49,44,91,533,459,993
POA3714,1061,1110,2175,204,242,445,13,13,29,293,283,581,8,12,22,4,4,10,4,7,9,3,4,5,4,3,5,0,0,0,0,0,4,334,335,665,23,29,52,12,3,19,569,609,1187,119,113,225,1745,1836,3581
POA3715,98,84,184,17,17,31,0,0,0,51,45,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,48,101,0,0,3,0,0,6,71,65,136,23,12,37,201,161,358
POA3717,934,893,1831,156,158,311,10,12,26,400,404,800,10,11,15,0,0,0,3,5,7,4,4,4,0,4,8,0,0,0,0,0,0,431,437,863,11,7,21,0,4,4,599,607,1204,192,185,377,1724,1680,3405
POA3718,24,24,51,4,0,7,0,0,0,7,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,21,0,0,0,0,0,0,14,14,26,8,8,13,46,50,91
POA3719,138,135,272,6,8,21,0,0,0,41,25,71,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,33,79,0,3,0,0,0,0,57,40,97,21,19,37,211,193,405
POA3720,197,160,358,27,28,49,3,0,9,87,83,166,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,92,186,0,4,8,0,0,0,118,118,244,21,25,49,338,306,642
POA3722,1358,1458,2808,541,573,1111,41,42,89,455,510,966,22,33,60,3,6,10,17,11,24,3,4,10,8,8,12,4,3,6,0,0,0,551,616,1174,44,57,95,18,4,21,1156,1249,2405,162,173,334,2673,2868,5547
POA3723,847,767,1617,115,138,252,36,29,73,443,493,933,16,25,35,9,9,23,10,10,18,3,0,6,9,4,10,6,8,12,0,0,0,528,576,1106,69,60,129,6,7,15,723,788,1505,240,262,499,1809,1815,3618
POA3725,190,177,362,9,0,11,10,6,19,65,56,126,5,9,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,88,72,158,3,11,11,0,3,5,98,85,183,29,27,57,315,286,602
POA3726,138,131,272,3,3,6,0,4,3,28,32,61,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,40,71,0,0,3,0,0,0,36,42,82,26,23,53,206,199,402
POA3727,97,89,186,3,7,14,4,6,5,27,24,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,61,0,0,0,0,0,0,35,33,69,15,10,31,153,127,285
POA3728,210,187,400,19,14,35,13,16,24,60,63,123,3,4,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,78,85,169,0,0,0,3,0,4,104,106,206,21,19,36,334,310,644
POA3730,2423,2516,4934,591,636,1226,203,232,434,871,911,1779,35,40,74,7,11,16,8,10,16,6,3,10,3,8,10,4,8,10,0,0,0,1133,1214,2356,41,47,81,15,18,33,1781,1918,3704,320,315,637,4523,4749,9274
POA3732,187,170,357,30,27,56,9,3,9,37,45,85,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,52,102,4,4,7,0,0,0,87,80,165,21,29,50,301,279,579
POA3733,58,70,124,7,10,18,0,4,4,23,14,39,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,50,4,0,5,0,0,0,39,32,66,8,6,13,102,103,212
POA3735,223,187,410,12,13,31,8,7,10,49,50,103,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,60,122,3,4,7,0,0,0,76,78,157,26,10,36,330,282,608
POA3737,1295,1289,2584,231,235,470,40,44,84,293,350,646,26,27,51,5,5,13,3,0,0,5,5,9,6,0,4,0,0,3,0,0,0,373,433,809,31,35,65,14,18,26,651,724,1373,146,148,290,2088,2159,4252
POA3738,64,61,126,8,0,8,0,0,3,11,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,22,3,3,12,0,0,0,23,24,43,12,6,15,96,90,189
POA3739,71,66,138,0,5,3,5,8,6,21,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,53,0,3,0,0,0,0,31,30,59,11,20,32,115,116,232
POA3740,267,305,565,97,101,198,18,16,33,97,110,201,6,11,19,3,0,6,0,0,3,0,0,0,0,4,0,0,3,7,0,0,0,132,145,273,5,9,15,4,4,6,236,256,496,31,23,56,531,580,1118
POA3741,792,804,1599,187,193,378,63,75,134,285,278,565,25,32,53,9,19,30,16,11,28,4,0,9,7,11,18,3,3,5,0,0,0,420,424,840,53,41,96,9,10,19,663,673,1337,180,194,371,1641,1668,3311
POA3744,141,141,282,27,32,59,5,9,12,38,32,68,3,0,0,4,5,3,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,50,43,96,8,14,16,0,0,0,83,93,175,22,16,34,249,250,498
POA3746,134,112,248,5,8,12,5,0,8,19,32,50,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,31,38,67,3,6,9,0,0,0,42,50,93,13,14,31,192,179,370
POA3747,1283,1406,2696,282,304,588,96,109,206,368,398,767,5,6,14,11,7,23,6,6,13,3,7,12,5,5,19,5,17,21,0,0,0,506,564,1075,27,30,63,15,11,26,829,914,1742,270,136,407,2384,2458,4845
POA3749,580,610,1191,64,78,142,52,50,102,164,164,336,19,20,36,0,0,0,6,9,14,0,5,4,3,3,5,4,6,14,0,0,0,247,252,505,18,12,29,11,24,32,342,365,711,63,59,124,995,1031,2025
POA3750,2974,2945,5916,713,734,1448,163,173,333,5019,5067,10082,52,54,111,58,62,123,43,40,84,4,6,16,33,28,64,14,17,31,0,0,0,5393,5443,10837,1139,1147,2291,100,76,170,7342,7401,14743,467,406,873,10788,10753,21537
POA3751,52,39,90,0,0,0,0,0,0,11,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,30,0,0,0,0,0,0,12,23,31,15,10,18,78,65,144
POA3752,7650,7994,15645,393,386,778,58,64,118,2368,2506,4875,52,52,108,15,29,41,32,34,64,5,7,11,5,11,18,12,10,22,0,0,0,2555,2708,5264,487,451,933,63,69,132,3497,3609,7105,350,378,731,11505,11980,23482
POA3753,782,740,1521,129,137,265,30,34,64,922,889,1808,21,16,32,0,0,6,11,3,13,9,8,16,6,5,9,0,0,0,0,0,0,988,955,1946,76,86,159,17,16,27,1212,1192,2401,112,106,223,2104,2040,4147
POA3754,10951,11604,22556,1154,1258,2406,209,209,420,7611,8168,15785,147,156,302,68,76,147,74,77,145,21,28,51,57,45,102,17,22,36,0,0,0,8206,8782,16989,1057,1154,2218,158,138,302,10579,11337,21918,719,741,1462,22252,23681,45937
POA3755,82,72,151,4,4,8,0,4,4,21,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,43,0,3,10,0,0,0,26,28,59,16,13,21,126,110,240
POA3756,3586,3543,7126,690,677,1364,67,74,143,2164,2190,4347,54,49,101,20,15,33,18,23,43,5,10,14,17,11,25,0,9,11,0,0,5,2350,2371,4725,170,230,401,61,49,116,3280,3326,6607,401,365,772,7261,7240,14500
POA3757,2915,2850,5762,268,312,578,13,13,24,962,1031,1997,20,17,38,0,3,9,3,3,8,0,0,3,9,10,18,4,0,3,0,0,0,1017,1079,2100,23,43,67,22,18,41,1334,1454,2785,330,323,661,4585,4621,9211
POA3758,757,682,1435,55,55,113,0,0,5,203,168,371,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,211,177,389,4,4,8,6,5,7,276,247,520,95,99,195,1123,1026,2150
POA3759,352,383,739,9,13,17,0,4,5,95,92,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,96,193,8,9,9,0,0,0,107,116,226,36,29,59,497,529,1020
POA3760,129,146,276,3,4,8,0,0,0,22,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,40,4,4,4,0,0,0,28,31,57,5,4,14,166,187,347
POA3761,434,388,819,12,10,21,0,4,3,82,90,172,3,3,6,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,96,95,191,10,5,15,3,4,8,115,114,230,48,34,81,597,534,1127
POA3762,39,30,76,4,0,3,0,0,0,4,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,0,0,0,0,0,0,9,8,15,3,9,15,58,50,109
POA3763,525,481,1003,30,24,52,0,6,5,190,175,367,0,4,4,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,200,186,382,0,0,0,8,0,13,230,221,449,63,63,125,820,759,1578
POA3764,2595,2609,5207,527,586,1117,28,35,61,1199,1343,2551,27,35,61,14,10,26,13,10,24,4,3,13,6,4,21,3,10,10,0,0,0,1306,1450,2759,64,81,143,35,24,57,1935,2145,4077,328,359,684,4855,5115,9972
POA3765,2220,2273,4492,61,77,140,4,3,4,689,759,1445,11,9,19,0,3,5,10,4,12,0,0,0,4,4,4,0,0,0,0,0,0,718,780,1495,28,28,58,20,26,48,830,912,1740,121,99,222,3164,3287,6452
POA3766,425,371,795,15,14,28,3,6,3,135,150,290,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,143,157,300,14,10,29,4,0,7,176,184,365,21,18,40,628,577,1201
POA3767,418,438,854,18,18,38,3,6,15,109,123,233,11,3,14,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,128,142,264,10,7,16,0,0,3,151,169,317,17,15,38,584,627,1212
POA3770,1106,1109,2213,59,44,101,6,4,6,269,276,544,4,7,10,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,274,289,564,16,18,32,8,9,8,354,360,709,93,89,178,1546,1556,3100
POA3775,1293,1264,2560,117,113,225,7,6,16,367,405,768,9,8,16,3,0,3,10,5,14,0,0,0,0,0,0,0,0,0,0,0,0,392,430,820,18,13,29,7,4,4,523,557,1081,106,101,209,1923,1926,3848
POA3777,3246,3398,6643,482,543,1028,32,36,68,862,893,1751,8,24,37,3,4,10,7,9,18,4,9,9,5,0,5,4,4,4,0,0,0,926,981,1906,54,64,125,26,27,52,1487,1619,3106,308,323,633,5039,5343,10385
POA3778,74,56,127,5,7,12,0,0,0,29,19,46,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,51,0,0,0,0,0,0,36,30,62,4,0,11,113,81,199
POA3779,135,103,237,26,33,59,0,0,0,60,54,110,0,0,0,0,3,3,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,62,61,125,5,13,13,0,0,4,103,107,202,15,21,43,251,234,482
POA3781,1349,1299,2651,143,131,275,11,9,18,425,453,881,12,20,31,0,0,0,3,5,13,0,0,0,0,0,3,0,0,0,0,0,0,454,487,939,18,24,41,16,9,23,630,652,1277,189,172,363,2175,2114,4289
POA3782,2666,2549,5214,168,189,348,4,12,17,749,767,1511,19,21,38,10,9,15,12,9,16,5,5,11,4,10,11,3,5,10,0,0,0,799,837,1631,30,36,66,16,16,31,1009,1077,2088,130,145,277,3804,3768,7571
POA3783,729,685,1419,123,126,248,5,7,8,227,229,456,4,4,10,3,3,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,231,247,476,4,6,3,4,3,3,361,372,733,135,134,268,1227,1198,2423
POA3785,25,13,41,0,0,0,0,0,0,7,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,21,0,0,0,0,0,0,7,10,21,0,0,0,32,31,64
POA3786,500,492,992,33,38,73,8,0,11,138,138,276,6,5,3,0,0,0,4,4,7,0,0,0,0,0,3,0,0,0,0,0,0,154,146,294,13,14,22,3,4,7,198,202,401,28,31,54,729,718,1445
POA3787,336,327,667,25,20,45,4,3,8,74,74,148,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,85,163,9,8,21,0,0,0,113,114,230,14,14,33,465,463,931
POA3788,601,546,1140,29,39,62,5,11,10,163,157,317,5,5,8,4,5,4,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,179,185,360,13,12,27,9,0,8,225,237,462,43,42,85,870,821,1690
POA3789,87,94,186,3,7,11,0,0,0,24,35,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,64,4,7,12,0,0,0,35,49,84,5,4,14,131,145,282
POA3791,497,501,1000,23,30,51,0,0,0,130,122,243,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,123,253,11,5,11,0,0,0,163,159,323,29,21,47,694,679,1376
POA3792,326,345,673,22,18,38,0,3,3,98,134,228,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,144,250,3,8,12,0,0,0,125,166,291,11,17,26,469,534,993
POA3793,1126,1117,2242,87,92,181,15,22,32,379,367,747,0,6,10,0,3,3,0,3,7,4,0,3,0,0,0,5,5,4,0,0,0,406,406,813,22,29,54,10,13,22,529,543,1068,80,70,153,1741,1725,3465
POA3795,459,434,893,17,13,27,0,0,0,124,133,257,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,137,267,6,12,20,4,4,6,151,168,316,24,18,42,632,620,1255
POA3796,3185,3183,6369,135,142,279,8,6,13,996,1054,2047,17,26,45,0,9,6,9,7,10,3,6,6,4,0,4,4,4,8,0,0,0,1041,1099,2143,37,50,90,22,15,34,1232,1309,2541,117,95,210,4537,4586,9121
POA3797,1091,1070,2162,196,205,401,3,8,12,294,317,607,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,309,330,638,11,16,30,7,5,3,523,556,1076,170,161,331,1781,1785,3567
POA3799,1674,1676,3348,274,289,563,16,14,29,469,474,945,15,19,39,4,0,4,6,11,15,4,0,3,4,8,11,0,0,0,0,0,0,515,529,1046,21,29,51,10,15,30,828,857,1683,347,315,659,2845,2843,5688
POA3802,7757,7936,15688,338,350,691,34,31,71,2200,2040,4236,50,45,95,30,13,43,28,18,45,11,5,15,8,0,9,0,5,6,0,0,0,2353,2160,4519,491,558,1047,54,32,91,3237,3102,6339,565,488,1057,11565,11526,23086
POA3803,3108,3219,6328,196,188,382,55,31,85,1132,1040,2179,19,21,45,27,9,37,13,18,37,5,4,6,0,0,0,6,0,0,0,0,0,1253,1128,2387,351,415,763,27,30,56,1830,1762,3595,349,329,681,5287,5314,10605
POA3804,2866,2808,5675,79,88,170,10,9,16,894,899,1798,5,0,13,0,0,0,4,0,6,0,0,3,0,0,0,0,0,0,0,0,0,917,917,1830,52,78,127,12,9,21,1055,1088,2150,144,154,289,4067,4046,8114
POA3805,17227,17423,34652,686,705,1389,181,171,348,6144,6069,12214,110,101,217,94,87,181,57,35,94,30,26,60,19,22,46,7,14,22,0,0,0,6652,6524,13176,1357,1568,2925,192,134,329,8886,8935,17818,1202,1196,2396,27310,27553,54863
POA3806,13684,14462,28148,1147,1257,2407,139,133,280,6182,6542,12729,119,130,252,75,75,153,56,63,121,19,24,40,21,16,31,19,16,34,0,0,0,6633,7002,13633,1018,1127,2146,111,118,231,8908,9503,18413,922,993,1914,23521,24953,48472
POA3807,2241,2233,4476,133,127,253,16,28,40,970,990,1956,21,13,30,7,11,19,8,10,15,0,4,4,4,4,3,0,0,0,0,0,0,1025,1042,2068,87,85,169,22,21,40,1261,1270,2530,126,112,242,3635,3615,7251
POA3808,1026,945,1977,40,41,82,0,3,7,364,338,703,3,8,13,0,0,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,373,350,724,3,16,20,4,3,8,423,408,831,100,93,190,1548,1447,2995
POA3809,2049,2123,4169,492,568,1062,75,82,154,4949,5223,10172,52,57,110,19,30,49,35,36,74,14,17,25,20,17,38,10,5,12,0,0,0,5173,5469,10643,493,530,1023,67,69,134,6222,6636,12857,320,340,658,8595,9101,17689
POA3810,11988,12709,24702,1275,1384,2651,170,186,354,8359,8792,17152,156,159,313,69,71,136,56,56,106,36,30,58,26,21,48,13,11,26,0,0,0,8876,9320,18200,1105,1244,2355,220,140,360,11475,12089,23563,1331,1404,2737,24800,26203,51004
POA3812,740,742,1481,33,28,66,0,0,0,293,289,582,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,292,592,11,9,23,4,0,10,350,333,682,104,99,202,1192,1175,2363
POA3813,277,264,541,23,13,37,3,4,3,116,125,240,0,6,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,119,135,253,6,7,13,0,0,0,152,152,305,37,44,87,466,462,932
POA3814,736,724,1461,56,70,127,0,8,6,308,312,621,0,3,6,0,6,9,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,317,325,643,10,10,14,6,7,14,392,404,798,107,92,204,1239,1224,2460
POA3815,952,960,1907,131,141,272,0,7,8,467,479,945,4,6,4,3,0,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,474,491,964,6,10,10,3,3,12,613,644,1262,122,137,262,1688,1742,3428
POA3816,779,771,1545,103,96,202,3,7,12,427,419,842,3,7,12,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,441,434,874,10,10,25,6,11,18,566,554,1114,176,154,327,1512,1478,2991
POA3818,3766,3968,7730,830,925,1756,31,45,82,2490,2698,5188,43,56,102,7,5,18,17,17,32,10,9,20,9,4,18,0,5,8,0,0,0,2619,2844,5463,69,90,163,70,62,130,3591,3916,7508,451,460,912,7801,8346,16146
POA3820,4250,4700,8948,1251,1400,2650,70,61,125,2425,2714,5141,70,83,156,15,30,46,28,21,53,10,13,27,8,12,20,4,10,12,0,0,0,2626,2948,5573,211,237,448,62,65,125,4155,4640,8799,499,573,1071,8903,9917,18819
POA3821,982,989,1970,91,105,193,11,7,17,246,261,506,8,9,15,0,3,6,7,4,6,0,0,6,0,0,8,0,0,0,0,0,0,270,286,558,10,11,18,5,4,4,376,407,778,109,124,233,1465,1512,2982
POA3822,304,304,612,71,49,117,5,0,3,63,67,131,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,74,136,4,0,0,0,0,3,136,120,262,45,34,81,488,460,950
POA3823,587,573,1159,88,96,186,0,3,7,222,241,470,3,7,12,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,240,261,495,14,24,35,5,10,13,343,381,728,66,52,120,994,1012,2007
POA3824,1464,1516,2979,223,261,483,19,23,40,515,611,1122,18,19,38,5,5,13,3,0,8,8,7,11,0,3,5,0,0,0,0,0,0,573,664,1233,38,22,61,16,19,31,848,966,1817,161,186,343,2481,2664,5138
POA3825,5979,5974,11956,1093,1279,2375,52,46,94,1510,1682,3193,59,67,122,14,11,26,18,18,37,10,11,18,10,11,23,0,5,4,0,0,0,1672,1851,3524,92,78,169,109,106,220,2969,3316,6286,895,871,1766,9841,10165,20006
POA3831,548,500,1046,70,87,156,6,3,8,216,231,448,3,6,6,0,0,4,4,5,4,0,0,0,0,0,6,0,0,0,0,0,0,233,242,478,14,11,25,3,6,15,320,349,671,94,95,195,967,944,1913
POA3832,67,73,142,6,13,24,0,0,0,26,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,58,0,0,0,0,0,0,39,41,77,8,9,16,112,125,236
POA3833,108,93,197,4,0,3,7,7,14,30,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,36,71,8,4,8,0,0,0,46,40,82,35,19,49,180,148,335
POA3835,177,158,335,12,15,25,0,0,0,27,31,58,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,58,0,0,0,0,0,0,38,44,84,14,16,24,231,217,445
POA3840,4694,4645,9334,731,785,1513,41,48,93,1408,1425,2834,40,41,80,14,16,33,19,18,38,10,16,29,11,9,23,0,0,4,0,0,0,1548,1579,3125,95,130,225,63,61,127,2433,2556,4994,957,958,1917,8087,8164,16244
POA3842,1265,1323,2589,260,265,529,8,22,35,434,472,910,20,13,30,0,0,3,13,7,18,0,0,0,4,5,4,0,0,0,0,0,0,484,519,1001,21,33,51,15,17,34,777,830,1614,207,224,430,2250,2381,4635
POA3844,8002,8326,16328,1330,1531,2864,117,123,240,3138,3468,6603,98,122,222,29,31,58,38,41,86,14,26,44,25,25,50,11,9,18,0,3,3,3475,3846,7319,266,325,589,97,114,213,5175,5813,10982,999,1067,2070,14173,15205,29381
POA3847,602,622,1228,69,73,141,3,6,13,216,219,433,9,6,14,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,232,235,466,5,11,14,9,5,15,305,324,627,141,134,271,1049,1083,2128
POA3850,3556,3921,7476,1060,1184,2246,149,162,315,1144,1294,2438,150,156,306,56,55,105,30,25,52,21,15,43,25,23,53,29,24,53,0,0,0,1608,1751,3362,166,197,366,55,55,111,2889,3195,6076,508,512,1016,6954,7624,14575
POA3851,1581,1428,3014,97,85,183,39,33,70,675,636,1310,34,26,56,4,9,13,8,7,16,7,8,11,5,3,14,3,0,4,0,0,0,774,723,1498,30,37,59,7,6,16,910,849,1759,1016,200,1216,3506,2473,5987
POA3852,3,5,12,0,0,0,28,7,36,23,16,35,35,21,56,18,0,17,6,6,13,0,0,0,0,0,0,11,8,21,0,0,0,131,57,190,7,0,7,0,0,0,135,57,193,4,5,3,145,66,208
POA3854,492,474,964,23,24,45,0,4,10,141,129,273,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,142,290,0,4,4,0,0,0,173,170,341,50,46,93,707,690,1398
POA3856,336,327,666,20,20,36,0,0,3,99,126,228,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,105,133,237,3,0,3,0,0,0,124,149,279,34,47,76,495,527,1019
POA3857,124,122,250,0,0,4,0,0,0,24,42,62,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,70,0,0,0,5,0,3,35,43,82,24,22,41,183,187,372
POA3858,891,838,1728,148,137,282,13,12,21,211,216,427,5,10,16,0,0,5,3,0,7,0,3,4,0,0,0,0,0,0,0,0,0,234,248,482,22,26,44,27,37,66,427,447,867,195,191,389,1511,1473,2987
POA3859,277,249,526,56,65,118,0,3,3,64,57,120,4,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,59,128,15,7,20,0,0,0,136,132,274,52,38,87,468,419,887
POA3860,2059,2143,4201,539,576,1110,21,36,53,421,467,883,19,32,49,4,5,11,13,10,19,4,9,19,3,5,10,3,5,3,0,0,0,489,564,1055,47,62,105,19,21,39,1096,1218,2310,273,258,528,3420,3619,7044
POA3862,923,935,1861,205,202,412,32,19,52,321,318,638,13,22,32,7,9,18,0,0,0,3,4,7,12,5,13,0,0,4,0,0,0,383,377,766,16,13,36,8,9,13,613,603,1223,120,126,250,1657,1671,3335
POA3864,82,74,158,6,5,10,0,0,4,19,13,27,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,24,16,35,0,0,0,0,0,0,24,18,49,11,16,29,122,109,229
POA3865,165,144,304,15,13,26,0,0,0,35,42,80,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,42,44,83,24,6,35,0,0,4,81,66,148,30,21,48,276,228,499
POA3869,530,512,1045,100,116,212,3,0,5,118,138,255,0,0,4,0,0,3,6,3,12,0,4,4,0,5,5,0,0,0,0,0,0,133,157,284,4,3,14,0,4,0,242,277,517,48,41,87,814,831,1644
POA3870,378,401,780,39,31,74,0,3,6,127,130,253,5,0,4,0,4,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,135,140,275,5,9,11,5,0,7,183,177,363,60,67,130,625,652,1280
POA3871,874,869,1741,135,156,294,11,10,20,270,280,551,0,0,5,0,0,0,0,0,6,0,0,3,4,4,3,0,0,0,0,0,0,287,307,587,14,11,21,11,10,24,443,480,922,118,117,235,1440,1461,2903
POA3873,123,102,219,8,0,6,0,0,0,29,23,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,53,0,0,0,0,0,7,38,30,68,13,10,25,170,136,310
POA3874,193,177,364,23,20,47,0,0,3,59,57,108,0,5,0,0,0,0,4,0,4,4,3,8,0,0,0,0,0,0,0,0,0,61,70,130,0,0,0,0,0,3,92,95,185,24,29,53,306,292,600
POA3875,4920,5285,10202,1190,1274,2460,146,160,302,1677,1891,3569,63,93,163,26,22,43,52,42,92,23,16,42,23,18,38,9,11,15,0,0,0,2016,2252,4273,161,172,334,72,55,129,3442,3752,7191,719,810,1527,9075,9845,18921
POA3878,334,378,714,57,44,100,19,23,38,163,162,320,0,4,8,0,3,7,4,0,3,0,0,0,0,0,3,0,4,3,0,0,0,186,197,389,3,6,10,4,3,9,253,254,507,23,16,45,619,650,1266
