POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,6,8,15,10,7,0,51,0,0,0,0,0,0,0,0,8,10,4,6,8,14,14,9,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,7,8,9,5,0,52,0,0,0,0,6,0,0,0,7,13,5,11,7,14,6,6,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,12,17,21,15,11,0,97,0,0,0,0,6,4,3,0,11,19,10,12,17,25,18,11,4,120
POA3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,6,0,10,0,0,5,5,0,5,6,0,10,26,60,42,36,53,32,10,0,265,6,4,10,0,0,0,0,0,28,27,65,56,37,63,43,16,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,49,41,27,51,17,0,0,206,0,7,8,0,5,3,0,0,26,23,50,46,29,55,22,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,6,0,10,0,0,5,5,0,5,6,0,10,46,105,81,57,110,55,16,3,467,8,8,15,7,7,3,0,0,54,55,114,102,68,116,62,18,3,536
POA3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,21,43,18,14,122,0,0,5,16,23,43,18,14,122,337,348,350,380,425,277,136,34,2300,38,35,34,35,49,35,21,9,262,379,384,395,434,506,355,177,52,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,15,0,0,0,0,4,3,0,0,15,325,348,346,390,416,297,149,91,2362,33,35,28,17,40,30,13,8,212,360,382,369,413,463,329,164,99,2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,28,46,20,14,135,0,0,11,18,26,46,20,14,133,659,701,697,772,847,570,286,126,4657,77,70,59,54,89,70,38,19,472,737,773,765,845,962,681,347,155,5265
POA3498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,32,23,6,80,0,0,3,8,14,32,23,6,81,343,343,304,357,340,260,130,20,2098,26,31,42,38,23,35,15,7,225,374,374,344,402,375,332,170,34,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,4,0,0,8,322,321,316,402,343,272,160,57,2199,32,34,36,37,24,32,11,9,211,353,353,350,441,369,305,176,71,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,36,23,9,89,0,0,3,8,13,36,23,9,86,664,666,622,762,678,530,292,75,4297,60,58,74,71,51,71,30,22,437,724,731,702,840,742,636,346,102,4819
POA3500,4,3,0,0,3,0,0,0,11,0,7,0,0,0,0,0,0,15,0,19,25,51,88,207,115,82,592,7,33,30,55,91,207,115,82,616,1889,2212,1740,1689,1741,1382,812,251,11710,179,223,168,170,151,111,77,52,1137,2079,2469,1934,1916,1985,1701,1007,376,13464,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,7,0,0,7,10,21,13,8,5,65,0,7,10,10,21,13,8,5,71,1807,2394,1966,2017,2047,1791,1108,528,13649,142,213,183,144,111,127,100,88,1119,1959,2610,2157,2171,2185,1928,1218,620,14840,4,3,0,0,6,0,0,0,12,0,11,5,0,0,0,0,0,19,7,28,29,61,113,218,123,88,656,6,40,38,60,118,218,123,88,688,3700,4599,3705,3706,3788,3169,1923,772,25361,328,436,351,318,266,241,179,140,2261,4036,5074,4093,4086,4165,3629,2221,1002,28305
POA3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,6,0,40,0,0,0,6,6,13,6,0,40,106,80,133,152,145,93,35,12,756,5,3,11,4,3,5,3,0,41,118,81,149,169,161,109,43,18,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,7,6,0,0,4,3,0,0,0,6,107,91,146,147,145,85,32,17,769,3,4,12,6,3,0,4,0,31,113,94,158,156,150,92,40,18,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,7,23,6,0,49,4,0,0,10,7,23,6,0,47,209,167,279,302,291,176,72,30,1529,16,11,20,13,10,6,4,4,75,230,173,303,323,310,203,80,30,1648
POA3505,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,10,14,42,22,12,107,0,8,5,14,14,42,22,12,110,226,245,221,299,308,229,118,30,1680,26,30,31,39,39,29,19,5,209,256,286,251,353,356,299,156,50,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,4,0,0,0,0,11,219,242,263,301,338,257,125,74,1816,23,29,25,29,31,17,18,5,192,247,269,291,331,366,278,148,87,2019,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,17,14,44,27,14,119,0,8,5,18,14,44,27,14,122,447,489,487,598,643,486,239,108,3493,55,56,58,73,68,50,34,11,401,502,552,545,682,726,571,302,132,4021
POA3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,6,6,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,4,14,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,6,3,10,5,0,0,5,26,0,0,0,0,0,0,0,0,0,4,6,3,10,5,0,3,5,30
POA3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,7,9,12,8,0,54,0,0,0,5,3,8,0,0,19,11,5,4,11,16,18,7,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,11,14,0,0,49,3,3,0,3,4,4,0,0,17,9,8,9,6,17,21,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,12,12,19,27,9,3,103,6,7,0,3,8,13,0,0,36,22,13,15,22,28,37,12,3,145
POA3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,14,10,15,24,20,7,3,91,0,0,0,0,0,0,3,0,9,8,14,11,15,26,21,5,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,16,19,10,9,0,79,0,0,5,0,5,0,0,0,11,4,9,13,17,21,10,15,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,10,19,18,24,44,26,15,3,164,0,0,4,4,3,0,4,5,20,10,19,23,30,49,32,18,4,189
POA3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,4,0,0,11,12,14,23,20,32,21,17,5,144,0,3,0,0,0,0,5,0,8,12,18,23,24,31,29,17,5,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,19,15,31,23,12,3,124,0,0,0,3,0,4,0,0,10,11,15,21,10,28,27,12,4,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,11,0,0,0,4,0,4,0,0,12,26,30,43,30,56,45,25,10,269,0,3,0,3,5,3,5,0,16,26,29,44,39,64,55,30,10,294
POA3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,14,6,3,0,44,0,0,11,6,14,6,3,0,44,106,191,163,109,119,96,39,5,839,0,8,16,7,5,3,4,0,37,110,201,190,122,130,107,49,13,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,7,129,212,187,109,133,104,30,0,904,5,5,9,3,3,7,3,0,42,128,224,196,111,136,118,34,0,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,7,13,12,3,0,50,0,4,13,7,13,12,3,0,50,237,405,348,218,250,202,73,7,1740,3,12,27,12,7,10,7,5,80,244,419,381,234,270,223,82,14,1876
POA3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,3,3,0,0,0,11,48,30,34,37,56,46,25,4,274,5,3,3,6,0,10,4,0,24,50,32,32,46,54,55,26,11,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,28,39,37,41,63,39,23,6,273,7,0,0,5,3,3,0,0,24,34,45,38,43,67,41,25,8,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,17,0,0,0,3,3,3,0,0,17,72,67,66,79,117,87,43,12,551,11,3,6,3,3,14,7,0,49,87,77,69,86,122,104,58,16,618
POA3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,10,6,38,0,0,0,8,8,9,10,6,37,56,48,56,87,113,107,47,21,542,12,3,9,11,11,13,4,8,68,68,53,67,106,135,129,61,37,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,4,3,7,58,63,64,72,114,98,51,33,554,6,0,12,9,13,9,11,13,65,64,66,74,78,125,108,62,46,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,10,7,46,0,0,0,8,4,9,10,7,44,108,113,128,165,226,211,101,49,1098,17,9,14,14,24,19,18,24,133,127,115,144,189,255,239,127,87,1276
POA3518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,5,3,32,0,0,0,0,6,15,5,3,36,38,40,40,73,131,99,56,10,483,5,3,5,14,15,15,7,0,72,49,37,47,86,152,132,71,15,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,9,0,0,0,5,37,54,28,83,113,103,51,19,492,9,0,6,15,10,12,12,6,74,49,59,40,92,133,118,62,26,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,5,3,41,0,0,0,0,11,18,5,3,44,76,89,68,150,246,198,106,33,976,14,3,13,31,29,33,22,6,146,97,98,85,183,284,253,136,37,1165
POA3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,3,7,11,12,11,0,61,0,0,0,5,0,0,0,0,8,3,4,3,15,19,12,9,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,4,15,12,11,0,63,0,0,0,4,3,0,0,0,9,10,4,10,6,17,12,8,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,7,11,10,32,27,17,0,123,0,0,0,5,10,0,0,4,19,16,8,11,20,42,27,18,3,140
POA3521,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,13,0,0,0,4,6,3,0,0,17,34,34,40,60,41,35,18,8,266,3,3,0,6,4,5,6,3,23,38,43,38,70,42,47,20,8,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,4,3,0,0,4,36,40,47,61,46,30,15,4,270,10,7,3,0,4,6,3,0,32,40,40,50,61,50,39,19,5,302,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,17,0,0,0,5,9,9,0,0,24,72,72,77,117,87,71,29,8,539,10,9,0,7,3,8,6,4,55,82,85,84,131,101,81,39,15,618
POA3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,0,0,0,4,0,0,3,0,7,21,15,12,24,30,23,10,0,127,5,4,0,0,0,4,0,0,18,20,15,18,26,33,29,8,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,14,24,24,20,13,6,126,0,0,0,0,0,3,0,0,13,11,15,19,26,28,24,13,5,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,4,0,0,0,4,0,3,3,0,4,32,27,26,46,53,41,19,6,255,5,0,3,7,8,3,0,0,32,34,28,34,54,65,55,22,10,290
POA3523,0,0,0,5,5,0,0,0,7,0,5,3,0,5,0,0,0,9,0,4,3,19,25,48,38,13,152,0,3,9,18,36,48,38,13,170,105,107,124,242,295,306,189,41,1400,33,18,26,46,46,37,21,8,223,136,130,156,307,366,379,249,60,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,0,0,15,0,0,0,8,6,4,0,0,18,100,121,156,209,333,321,191,63,1491,13,23,25,32,39,26,23,13,192,109,145,186,247,371,353,208,81,1703,0,0,0,5,5,0,0,0,7,0,5,3,3,5,0,0,0,9,0,4,4,22,30,45,38,14,167,0,3,11,29,39,45,38,14,187,203,231,283,448,622,629,377,103,2890,44,39,50,75,80,61,46,26,421,248,276,339,555,742,732,461,138,3492
POA3525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,8,27,0,0,0,0,6,13,0,8,23,46,42,38,84,97,116,55,14,488,12,3,10,12,16,14,9,6,74,57,44,47,92,113,140,70,24,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,4,0,0,0,6,55,50,40,77,107,111,57,35,521,5,3,4,7,12,5,8,13,58,60,53,41,88,117,116,68,48,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,8,33,0,0,0,0,5,13,3,8,30,97,91,77,156,200,228,114,46,1014,11,15,10,19,27,16,18,16,136,115,100,91,182,233,257,134,68,1178
POA3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,4,22,0,0,0,4,0,9,3,4,22,28,30,19,39,67,54,38,4,280,0,0,3,6,7,6,3,3,25,28,28,27,47,71,63,39,17,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,12,49,62,49,36,8,278,0,0,4,4,4,3,8,14,35,22,38,16,49,72,50,46,28,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,3,4,21,0,0,0,4,4,9,3,4,21,48,62,40,91,132,104,71,17,558,0,5,7,5,8,6,12,15,64,48,67,43,96,145,121,85,42,646
POA3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,5,7,8,10,3,0,46,0,0,0,0,0,0,0,0,6,10,9,5,7,8,9,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,8,4,4,0,0,38,0,0,0,0,0,0,0,0,0,7,7,5,8,6,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,8,13,14,16,3,0,87,0,0,0,0,4,0,0,0,5,16,13,8,13,19,16,3,0,91
POA3530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,10,15,13,3,0,58,0,0,0,0,0,0,0,0,3,4,4,4,11,15,17,3,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,16,7,0,0,42,0,0,0,0,0,0,0,0,0,7,0,3,10,16,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,9,23,35,14,10,0,101,0,0,0,0,0,3,0,0,8,14,3,9,24,35,23,7,0,107
POA3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,13,10,7,16,16,8,0,0,75,0,0,0,0,0,0,0,0,6,13,12,7,19,16,13,0,5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,8,14,19,8,3,0,69,0,0,0,0,0,0,0,0,8,7,6,8,16,18,7,3,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,23,18,14,31,32,19,8,8,145,0,0,0,0,0,3,0,0,6,22,21,14,33,31,25,8,8,159
POA3533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,16,0,0,0,0,4,7,0,4,16,41,28,33,35,63,51,24,4,281,3,5,0,4,3,7,0,0,32,48,34,40,42,70,70,26,8,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,25,28,31,42,59,39,24,22,272,0,6,0,0,5,7,5,0,18,25,41,31,45,63,43,29,23,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,21,0,0,0,0,7,7,0,0,21,69,60,67,74,116,85,47,30,555,3,10,0,8,9,15,9,0,53,72,73,68,87,130,111,55,34,627
POA3537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,3,23,0,0,0,0,8,6,9,3,26,34,24,44,50,68,69,42,14,346,13,7,9,8,15,12,13,9,77,48,30,49,56,84,88,57,29,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,41,35,40,52,65,67,43,40,385,6,4,8,9,13,13,6,21,85,50,38,46,64,79,85,54,60,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,7,3,25,0,0,0,5,8,6,7,3,25,77,60,82,101,131,137,83,55,733,21,8,7,21,29,33,23,28,166,94,69,93,122,164,172,112,89,919
POA3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,0,0,0,0,5,4,0,0,6,15,13,7,16,28,19,16,0,102,0,0,0,3,0,5,4,0,12,19,10,7,15,32,27,16,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,11,3,6,19,25,25,11,4,100,3,0,0,0,3,5,0,0,13,19,3,11,20,33,28,10,6,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,14,0,0,0,0,6,4,0,0,14,28,12,14,29,47,44,20,6,204,6,4,0,3,6,4,3,0,28,35,14,12,37,62,49,29,9,248
POA3542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,7,4,4,9,5,12,11,3,0,51,0,0,0,4,0,0,0,0,3,4,4,9,7,11,10,6,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,19,9,3,4,47,0,0,0,0,0,0,0,0,6,4,0,3,11,19,14,3,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,4,3,0,3,10,4,10,13,33,21,10,4,102,0,0,0,10,0,3,0,0,13,10,4,10,21,27,27,11,4,115
