POA_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
POA3933,164,0,4,0,0,165,122,0,0,0,0,122,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,7,0,0,0,0,7,0,0,0,0,0,0,38,0,0,0,0,38,10,0,0,0,0,16,5,0,0,0,0,5,339,0,4,0,0,345
POA3934,2438,529,8,0,0,2968,2751,194,4,0,0,2945,483,165,0,0,0,651,9,0,0,0,0,13,0,0,0,0,0,0,118,37,0,0,0,158,14,4,0,0,0,19,5,0,0,0,0,3,639,210,0,0,0,848,45,139,0,0,0,182,48,24,0,0,6,71,5916,1084,20,0,3,7022
POA3936,1906,241,41,94,0,2283,1352,171,20,5,0,1543,631,279,30,16,0,961,23,9,0,0,0,32,5,9,0,0,0,12,174,46,0,5,0,229,13,0,0,16,0,33,11,0,0,0,0,10,849,348,42,42,0,1276,147,23,7,0,0,181,85,15,0,0,0,100,4345,794,111,141,4,5388
POA3937,302,3,0,0,0,311,184,0,0,0,0,183,37,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,8,0,0,0,0,8,0,0,0,0,0,0,72,0,0,0,0,71,11,0,0,0,0,11,6,0,0,0,0,6,578,6,0,0,0,582
POA3938,654,32,0,0,0,693,364,13,0,0,0,384,119,28,0,0,0,140,3,0,0,0,0,9,0,0,0,0,0,0,51,5,0,0,0,53,3,0,0,0,0,3,0,0,0,0,0,0,171,26,0,0,0,202,23,0,0,0,0,28,26,6,0,0,0,28,1241,82,8,0,0,1334
POA3939,2486,185,49,3,0,2724,1811,77,15,0,0,1900,927,110,64,0,4,1100,85,42,10,0,0,131,24,0,0,0,0,24,259,20,10,0,0,290,20,11,0,3,0,35,10,5,0,0,0,15,1319,181,87,4,3,1596,81,48,5,0,0,133,120,16,10,0,5,148,5810,511,163,12,9,6505
POA3940,625,182,24,17,0,844,416,32,11,0,0,461,421,25,22,0,0,471,19,0,0,0,0,18,0,0,0,0,0,5,91,9,0,0,0,107,8,7,0,17,0,32,10,0,0,0,0,10,545,43,22,24,0,636,30,265,14,0,0,316,47,35,3,0,0,84,1656,561,80,36,4,2341
POA3941,2176,58,0,42,0,2279,1656,16,0,0,0,1673,823,84,4,0,0,910,5,0,0,0,0,5,0,0,0,0,0,0,210,6,5,0,0,220,16,0,0,4,4,28,10,0,0,0,0,10,1065,96,5,7,4,1175,96,6,0,0,0,95,96,6,0,0,0,99,5083,177,7,46,0,5320
POA3942,653,0,0,0,0,659,273,3,0,0,0,280,101,0,0,0,0,103,0,0,0,0,0,3,0,0,0,0,0,0,51,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,153,28,0,0,0,0,29,20,0,0,0,0,22,1134,8,5,0,0,1144
POA3943,521,7,9,0,0,536,162,0,5,0,0,166,62,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,94,0,5,0,0,108,28,0,0,0,0,27,12,0,0,0,0,12,814,9,16,0,4,839
POA3944,225,7,0,0,0,237,61,3,0,0,0,61,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,22,10,0,0,0,0,10,4,0,0,0,0,5,320,7,0,0,0,328
POA3945,170,0,0,6,0,178,166,0,0,0,0,166,19,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,40,0,0,0,0,41,8,0,0,0,0,8,8,0,0,0,0,8,394,0,0,5,0,401
POA3946,54,0,0,0,0,53,46,0,0,0,0,46,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,117
POA3950,798,44,0,8,0,853,712,13,0,0,0,732,168,36,0,0,0,201,23,11,0,0,0,37,6,12,0,0,0,11,80,11,0,0,0,96,11,5,0,5,0,24,0,4,0,0,0,4,298,77,0,5,0,377,22,15,0,0,0,36,36,5,0,0,0,42,1868,157,0,13,4,2039
POA3951,183,0,0,0,0,183,133,0,0,0,0,133,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,14,0,0,0,0,14,4,0,0,0,0,4,354,0,0,0,0,354
POA3953,1401,37,6,4,0,1447,1006,6,0,0,0,1011,322,16,6,0,0,342,44,0,3,0,0,46,23,0,14,0,0,34,134,6,3,0,0,148,20,0,0,8,0,33,12,0,0,0,0,15,558,27,32,17,0,630,64,7,0,0,0,69,62,0,0,0,0,66,3090,76,32,22,5,3216
POA3954,79,0,0,0,0,79,48,0,0,0,0,48,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,144
POA3956,642,4,0,0,3,648,387,5,0,0,0,394,80,0,0,0,0,86,0,7,0,0,0,7,0,0,0,0,0,0,60,0,0,0,0,61,11,0,0,0,0,11,6,0,0,0,0,6,159,7,0,0,0,167,27,0,0,0,0,28,26,0,0,0,0,26,1236,15,5,0,6,1260
POA3957,46,0,0,0,0,46,46,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,3,0,0,0,0,3,109,0,0,0,0,109
POA3958,41,0,0,0,0,41,30,0,0,0,0,30,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,3,0,0,0,0,3,96,0,0,0,0,96
POA3959,283,0,0,0,0,286,123,0,0,0,0,126,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,3,0,0,0,0,6,0,0,0,0,0,0,43,0,0,0,0,46,22,0,0,0,0,22,10,0,0,0,0,13,479,0,0,0,0,484
POA3960,627,6,10,3,0,646,232,0,3,0,0,237,77,18,15,0,0,110,7,0,7,0,0,20,0,0,11,0,0,15,46,0,0,0,0,47,15,0,0,9,0,26,0,0,0,0,0,0,149,19,34,7,0,217,25,0,8,0,0,38,22,0,3,0,0,31,1054,34,61,13,0,1164
POA3962,189,0,0,10,0,201,119,0,0,8,0,120,23,0,4,0,0,30,0,0,8,0,0,6,0,0,0,0,0,0,16,0,0,0,0,14,6,0,0,0,0,10,0,0,0,0,0,0,45,0,9,3,0,64,14,0,0,0,0,14,12,0,0,0,0,13,373,0,9,15,0,406
POA3964,38,0,0,0,0,38,28,0,0,0,0,28,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,9,77,0,0,0,0,77
POA3965,66,0,0,3,0,67,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3,0,106
POA3966,110,0,0,0,0,110,70,0,0,0,0,70,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,22,7,0,0,0,0,7,5,0,0,0,0,5,215,0,0,0,0,217
POA3967,25,0,0,0,0,25,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,48,0,0,0,0,48
POA3971,852,38,11,23,4,925,432,6,4,0,0,443,113,10,12,0,0,137,29,8,8,0,0,43,5,3,5,0,0,22,77,0,0,0,0,81,13,0,0,3,0,18,4,0,0,0,0,4,239,26,33,5,0,298,45,3,0,0,0,51,37,0,0,4,0,43,1603,75,49,28,3,1764
POA3975,701,19,0,0,0,723,2997,120,0,0,0,3119,686,118,0,0,0,807,6,0,0,0,0,3,8,8,22,0,0,36,119,4,0,0,0,123,25,5,0,0,0,22,6,0,0,0,0,6,841,134,24,0,0,997,18,0,0,0,0,18,77,5,0,0,0,82,4633,283,28,0,4,4940
POA3976,1749,86,3,0,0,1837,3300,202,25,0,0,3528,1470,128,19,0,0,1614,110,25,4,0,0,140,23,3,0,0,0,23,364,24,0,0,0,394,79,7,0,0,0,83,18,0,0,0,0,16,2060,179,29,0,4,2270,83,26,0,0,0,108,150,13,0,0,0,168,7344,498,64,0,4,7918
POA3977,5860,852,141,0,3,6851,18367,1430,72,0,9,19888,5480,1000,140,4,8,6630,272,61,28,0,0,365,43,18,3,0,0,61,1077,137,21,0,0,1242,183,32,3,0,0,221,33,15,0,0,0,45,7088,1264,193,4,13,8563,285,261,103,0,3,652,422,80,14,0,0,520,32025,3891,520,4,26,36470
POA3978,1115,18,0,0,0,1137,8373,161,0,0,8,8543,2473,144,6,0,11,2628,3,0,0,0,0,3,9,0,0,0,0,9,256,5,0,0,0,269,47,0,0,0,0,47,15,0,0,0,0,15,2806,149,6,0,5,2969,195,0,0,0,0,196,168,0,0,0,3,169,12645,332,8,0,19,13009
POA3979,54,0,0,0,0,54,46,0,0,0,0,46,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,6,3,0,0,0,0,3,118,0,0,0,0,121
POA3980,377,0,0,0,0,382,656,0,0,0,0,656,78,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,54,14,0,0,0,0,13,0,0,0,0,0,0,142,0,3,0,0,149,8,0,0,0,0,8,18,0,0,0,0,18,1202,0,3,0,0,1208
POA3981,510,0,36,0,0,549,901,4,16,0,0,928,135,3,40,0,0,182,0,0,23,0,0,25,0,0,0,0,0,0,75,0,5,0,0,85,20,0,0,0,0,20,0,0,4,0,0,5,234,3,77,0,0,312,32,0,0,0,0,34,31,0,0,0,0,29,1709,9,124,4,5,1855
POA3984,1031,6,12,43,0,1094,1209,5,9,0,3,1224,277,4,11,0,0,290,0,3,3,0,0,8,0,0,0,0,0,0,146,0,3,0,0,146,12,0,0,3,0,19,0,0,0,0,0,3,431,10,20,3,0,469,44,0,0,0,0,51,63,0,0,4,0,72,2791,19,43,58,3,2914
POA3987,168,0,0,0,0,174,292,0,0,0,0,287,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,9,0,0,0,0,9,7,0,0,0,0,7,508,3,0,0,0,510
POA3988,188,0,0,0,0,190,149,0,0,0,0,148,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,24,5,0,0,0,0,5,0,0,0,0,0,0,39,0,0,0,0,35,16,0,0,0,0,16,13,0,0,0,0,10,401,0,0,4,0,403
POA3990,22,0,0,0,0,22,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45
POA3991,62,0,0,0,0,66,55,0,0,0,0,55,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,9,0,0,0,0,9,6,0,0,0,0,6,146,0,0,0,0,146
POA3992,182,0,0,0,0,182,223,0,0,0,0,228,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,59,12,0,0,0,0,12,14,0,0,0,0,14,501,0,0,0,0,502
POA3995,2107,59,7,83,8,2264,1281,24,0,0,0,1306,608,39,0,0,0,648,85,68,7,0,0,157,18,15,12,0,0,46,240,9,0,3,0,252,12,5,0,0,0,22,4,0,0,3,0,6,965,136,15,13,3,1131,74,11,0,0,0,84,93,6,0,4,0,108,4518,233,23,105,9,4886
POA3996,1382,95,4,0,0,1480,639,24,0,0,0,672,262,43,0,0,0,310,5,32,0,0,0,37,0,8,0,0,0,16,105,8,0,0,0,111,7,0,0,0,0,8,0,0,0,0,0,0,384,96,3,0,0,483,35,4,0,0,0,38,31,12,0,0,0,38,2466,230,9,0,0,2709
