POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3000,0,5,0,215,4,3,5,0,0,5,0,0,0,0,41,61,0,0,0,0,0,0,0,0,0,0,0,0,218,52,16,172,46,242,13,62,20,106,45,993
POA3002,0,9,0,131,5,0,0,0,0,0,0,0,0,3,13,27,0,0,0,0,0,0,0,0,0,0,0,0,65,8,0,68,13,36,0,11,3,11,14,232
POA3003,0,0,0,151,5,0,0,4,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,5,141,16,3,88,20,95,6,19,8,30,11,433
POA3004,4,3,0,223,0,0,0,0,0,0,0,0,0,6,20,32,0,0,0,0,0,0,0,0,0,0,0,3,153,32,5,107,29,148,8,19,10,41,23,572
POA3006,0,4,0,309,9,0,0,3,5,0,0,3,0,0,48,67,0,0,0,0,0,0,0,0,0,0,0,6,216,44,21,165,52,232,15,50,21,98,50,962
POA3008,0,11,0,266,0,3,0,6,0,0,0,0,4,0,35,50,0,0,0,0,0,0,0,0,0,0,0,0,229,43,13,143,54,268,9,56,14,77,38,939
POA3011,0,7,0,568,8,0,0,12,3,4,4,0,0,14,27,75,0,0,0,0,0,0,0,0,0,0,8,4,414,117,20,492,123,265,33,103,12,171,41,1800
POA3012,3,10,6,848,16,4,6,7,5,6,3,9,4,7,60,130,0,0,0,0,0,0,0,0,0,0,12,13,740,162,22,870,182,412,46,186,42,255,87,3002
POA3013,4,3,0,987,17,11,0,15,5,5,0,3,0,7,40,93,3,0,0,0,0,0,0,0,0,0,5,8,605,89,15,666,123,271,20,63,15,100,46,2016
POA3015,7,6,4,1187,20,6,5,22,4,13,0,5,3,0,56,139,0,0,0,0,0,0,0,0,0,0,6,10,780,114,23,859,157,360,35,113,35,111,61,2649
POA3016,3,18,0,1232,20,4,0,22,0,10,0,14,0,4,45,117,0,0,0,0,0,4,0,0,0,0,3,14,682,90,14,716,86,314,25,72,21,113,53,2188
POA3018,0,8,0,570,22,0,5,11,0,7,0,0,3,3,36,87,0,0,0,0,0,0,0,0,0,0,6,5,453,74,13,491,93,244,13,69,16,99,38,1613
POA3019,0,5,0,94,4,3,0,3,0,11,0,0,3,10,34,65,0,0,0,0,0,0,0,0,0,6,5,14,165,63,19,156,30,194,14,89,21,166,37,960
POA3020,0,28,0,504,19,9,5,26,5,27,8,19,12,52,106,284,4,0,0,5,0,0,0,0,3,4,31,43,789,232,44,893,187,957,52,496,105,911,161,4822
POA3021,6,43,0,339,18,10,4,12,9,46,5,27,15,70,160,373,0,0,0,0,0,0,0,0,0,10,46,62,732,275,45,895,151,1259,77,677,155,1422,251,5942
POA3022,0,0,0,31,0,0,0,0,0,6,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,6,53,13,5,59,15,63,5,28,4,51,10,307
POA3023,5,27,4,1497,72,18,17,52,16,35,7,17,20,51,252,564,20,0,6,6,3,0,3,0,6,7,57,114,2252,427,104,2250,389,1859,119,740,179,1076,337,9738
POA3024,0,10,5,627,28,6,4,18,3,24,0,12,16,13,151,277,4,0,6,0,0,0,0,0,0,5,32,52,1371,175,41,1114,208,1245,52,310,92,327,205,5153
POA3025,3,8,0,353,5,0,3,3,3,5,0,3,5,11,46,91,0,0,0,0,0,0,0,0,0,0,5,8,290,62,19,385,86,258,20,112,27,221,56,1527
POA3026,0,3,0,190,4,0,0,6,0,11,0,6,0,3,43,77,0,0,0,0,0,0,0,0,0,0,6,12,383,74,13,318,64,280,13,94,22,103,56,1422
POA3027,0,5,0,389,8,0,0,10,0,5,0,0,3,3,46,72,0,0,0,0,0,0,0,0,0,0,8,8,438,58,19,374,63,311,19,59,21,83,56,1484
POA3028,6,5,0,498,19,5,3,28,3,15,0,5,4,23,85,190,3,0,0,9,0,0,0,0,0,5,14,41,717,150,41,887,151,638,50,225,70,437,108,3458
POA3029,16,36,9,2131,78,9,38,86,23,86,10,32,46,77,557,1044,13,3,9,8,0,3,0,3,7,11,115,176,4706,932,205,4329,806,4448,248,1533,413,1546,756,19923
POA3030,14,41,6,3654,107,19,18,85,29,84,13,36,17,59,497,967,12,0,13,15,3,7,0,0,3,17,63,140,4871,695,153,4367,738,3857,188,963,249,1141,613,17828
POA3031,3,0,0,639,8,0,0,6,0,5,3,0,0,6,36,70,0,0,0,0,0,0,0,0,0,0,6,14,378,91,17,440,101,187,27,83,18,97,45,1474
POA3032,4,18,0,1323,26,6,6,24,0,14,0,0,0,20,70,173,0,0,3,0,0,0,0,0,0,0,12,27,918,154,42,943,170,510,38,185,39,289,97,3387
POA3033,0,16,0,566,22,0,0,11,5,5,4,7,4,11,39,106,3,0,3,10,0,0,0,0,0,5,14,31,499,101,15,623,101,327,32,101,25,203,57,2071
POA3034,3,12,5,401,13,0,4,6,0,9,0,4,5,16,29,86,0,0,0,0,0,0,0,0,0,0,4,11,354,63,12,423,74,240,23,94,21,240,35,1577
POA3036,0,4,0,286,13,5,0,7,0,4,0,0,0,0,10,50,0,0,0,0,0,0,0,0,0,3,5,12,227,38,6,277,41,108,12,42,9,72,16,852
POA3037,11,27,0,1368,76,8,16,73,15,54,5,15,6,32,184,499,8,0,4,13,3,4,0,3,5,6,45,106,1855,345,95,2181,306,1527,109,508,114,762,249,8040
POA3038,0,27,0,925,45,10,8,35,7,25,3,10,8,19,75,249,0,0,0,7,0,0,0,0,0,9,15,30,826,166,35,1058,150,687,55,258,70,495,99,3899
POA3039,4,9,0,881,12,0,0,9,4,5,0,0,0,6,32,81,3,0,0,0,0,0,0,0,0,0,4,11,510,76,13,560,93,281,18,56,17,97,38,1767
POA3040,9,29,4,1679,32,8,3,31,5,18,0,3,4,9,62,166,3,0,3,3,0,0,0,0,0,3,11,33,982,147,35,1115,171,523,35,157,36,211,78,3497
POA3041,4,7,4,793,5,6,0,21,5,7,0,5,0,7,43,103,0,0,0,3,0,4,0,0,0,0,6,12,522,87,21,648,73,259,27,72,27,100,51,1890
POA3042,3,12,0,590,11,3,0,11,8,14,3,10,0,12,32,102,0,0,5,4,0,0,0,0,0,5,9,24,501,84,21,703,137,329,38,90,31,184,45,2153
POA3043,0,14,0,335,13,4,0,12,0,4,0,12,5,25,54,128,5,0,0,0,0,0,0,3,0,0,12,19,403,82,19,577,102,385,25,166,40,315,72,2188
POA3044,0,7,0,1148,15,4,4,27,3,18,3,4,4,11,66,164,6,0,3,0,0,0,0,0,3,0,11,28,906,177,44,1225,219,577,63,195,37,260,88,3790
POA3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3046,0,18,0,714,16,3,0,17,0,25,0,12,3,30,91,206,0,0,8,0,0,3,0,0,0,4,34,53,737,201,37,980,234,826,53,347,61,536,138,4155
POA3047,7,15,0,107,3,3,0,9,3,9,0,8,6,41,44,122,0,0,3,0,0,0,0,0,0,20,28,52,138,104,14,257,34,483,31,347,67,797,87,2349
POA3048,0,20,0,96,10,3,4,8,0,11,4,8,10,35,60,149,4,0,7,0,0,0,0,0,0,7,28,43,161,75,21,199,25,487,18,295,82,810,100,2281
POA3049,0,6,0,235,7,0,0,11,0,5,8,0,4,12,28,77,0,0,0,3,0,3,0,0,3,0,4,16,234,40,13,405,62,198,25,83,22,157,39,1278
POA3051,0,6,0,333,7,0,0,5,0,3,0,0,4,6,30,53,0,0,0,0,0,0,0,0,0,0,0,4,269,51,10,234,24,159,7,53,16,78,28,935
POA3052,0,6,0,115,6,0,0,0,0,0,0,0,0,3,15,26,0,0,0,0,0,0,0,0,0,0,0,6,93,18,0,64,19,58,0,21,9,26,15,307
POA3053,0,0,0,159,3,0,3,4,0,0,0,0,0,3,16,29,0,0,0,0,0,0,0,0,0,0,0,3,97,34,9,88,35,78,7,34,17,69,22,481
POA3054,0,7,0,346,8,4,0,5,0,5,0,0,0,3,12,40,0,0,0,0,0,0,0,0,0,0,0,4,180,30,6,194,41,95,7,23,8,31,15,632
POA3055,0,6,0,527,8,0,0,14,0,4,0,0,0,6,31,62,0,0,0,0,0,0,0,0,0,0,0,12,299,72,22,429,82,213,22,75,26,98,36,1367
POA3056,0,14,0,788,16,0,0,11,0,8,0,0,0,10,35,85,0,0,0,0,3,0,0,0,0,0,3,8,491,107,13,557,120,220,48,97,10,153,42,1860
POA3057,0,0,0,353,5,0,0,0,0,5,0,3,0,0,17,29,0,0,0,0,0,0,0,0,0,0,6,3,233,47,8,261,59,137,14,50,9,66,19,897
POA3058,0,30,3,1305,26,3,3,19,3,12,8,4,7,21,70,181,0,0,0,3,0,3,0,0,0,6,20,40,914,245,37,1293,201,559,71,207,44,420,93,4090
POA3059,7,33,0,719,18,3,4,36,8,18,7,8,0,24,81,210,0,0,0,4,0,5,4,0,0,6,16,35,711,147,33,902,154,687,59,263,60,418,108,3552
POA3060,0,6,0,188,0,3,5,5,5,7,0,11,6,11,31,93,0,0,0,0,0,0,0,0,0,3,9,18,207,83,9,345,64,425,26,212,48,268,56,1756
POA3061,0,12,0,33,0,0,0,4,0,3,0,5,3,18,11,48,0,0,0,0,0,0,0,0,0,0,7,8,35,22,3,67,12,103,3,76,21,241,25,605
POA3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3063,0,0,0,22,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,3,13,0,4,4,7,4,80
POA3064,10,67,3,1486,79,13,19,72,19,78,16,41,37,136,460,973,9,0,13,11,5,10,5,3,12,36,114,219,3171,752,137,3668,617,3808,204,1705,389,3090,657,18193
POA3065,0,5,0,238,5,0,0,0,0,3,0,0,0,6,21,38,0,0,0,0,4,0,0,0,0,0,3,8,117,16,6,148,35,72,5,53,8,60,26,548
POA3066,4,0,0,125,3,0,0,0,0,6,0,0,0,0,15,28,0,0,0,0,0,0,0,0,0,3,3,9,76,27,3,102,32,53,10,29,14,48,14,406
POA3067,0,0,0,255,0,0,0,0,0,0,0,0,0,6,14,26,0,0,0,0,0,0,0,0,0,0,0,0,139,33,0,153,52,80,3,30,3,34,14,555
POA3068,9,14,0,1045,13,7,5,12,0,10,0,0,0,3,32,84,0,0,0,0,0,0,0,0,0,0,5,10,528,104,14,601,89,204,24,68,10,77,44,1764
POA3070,8,13,5,1462,20,9,0,26,4,10,0,8,0,12,48,141,7,0,0,3,0,0,0,0,0,0,7,19,750,198,18,948,151,313,45,113,14,160,53,2762
POA3071,0,9,0,804,11,0,4,16,3,11,0,5,0,13,36,95,0,0,3,0,0,0,0,0,0,8,3,9,481,137,13,736,107,255,27,78,11,171,46,2058
POA3072,3,20,4,994,14,4,0,30,3,13,4,9,0,37,62,178,0,0,3,7,0,0,0,0,0,12,7,27,789,234,31,1077,168,559,76,216,52,371,75,3648
POA3073,5,29,0,868,21,7,11,29,15,13,6,13,15,42,125,290,4,3,0,6,0,0,0,0,0,11,26,48,980,319,64,1497,282,933,93,370,94,706,172,5511
POA3074,0,18,0,156,10,0,0,10,3,11,3,11,9,31,49,136,0,0,0,3,0,0,0,3,3,7,19,29,319,106,15,400,72,453,28,236,41,605,68,2349
POA3075,0,17,0,212,10,5,0,10,0,11,4,9,3,31,58,151,0,0,4,0,0,0,0,0,5,7,23,36,431,165,22,553,79,542,35,240,64,671,94,2890
POA3076,3,10,0,445,19,0,5,17,5,35,5,11,9,31,118,258,0,0,0,4,0,4,4,5,0,8,11,37,859,219,31,1072,187,981,70,368,88,601,150,4625
POA3078,5,8,0,755,9,8,0,10,0,6,0,3,0,3,20,71,0,0,0,0,0,0,0,0,0,0,0,6,382,71,5,497,74,165,15,67,14,73,25,1398
POA3079,3,16,5,1170,20,3,0,18,0,18,0,4,0,11,47,123,0,0,0,5,0,0,0,0,0,0,6,16,618,112,14,718,96,336,18,93,18,140,59,2221
POA3081,0,4,0,256,6,0,0,6,0,4,0,6,0,7,41,73,0,0,0,0,0,0,0,0,0,3,14,19,253,87,12,365,69,238,33,98,27,134,60,1372
POA3082,0,15,0,642,24,7,5,23,11,18,6,12,9,28,96,244,8,0,0,0,0,0,5,0,0,3,20,39,783,175,37,1031,157,769,60,290,78,523,122,4028
POA3083,3,14,0,702,25,10,3,24,9,14,0,10,4,17,82,198,3,0,0,0,4,3,0,0,0,5,21,37,746,215,33,1084,157,587,50,259,55,395,107,3687
POA3084,6,24,0,1565,35,6,0,31,3,14,0,6,4,14,82,200,0,0,0,0,3,0,0,0,4,0,6,18,1013,157,22,1275,164,512,46,151,29,253,89,3715
POA3085,0,3,0,613,13,3,0,21,3,11,0,4,0,4,43,108,3,0,0,0,0,0,0,0,0,3,0,4,466,85,16,725,108,279,24,86,21,89,50,1959
POA3087,5,5,0,278,5,0,0,8,0,7,0,0,3,7,27,67,0,0,0,0,0,0,0,0,0,0,0,10,244,54,12,429,80,163,22,50,10,95,36,1203
POA3088,4,24,0,1103,33,13,3,38,5,11,8,8,8,14,68,211,3,0,0,3,0,0,0,0,0,4,11,20,895,182,28,1403,195,554,52,154,42,246,86,3832
POA3089,6,4,0,616,17,0,0,25,3,15,0,5,0,7,47,119,3,0,4,3,0,0,0,0,0,3,4,14,476,82,24,782,109,289,31,56,14,77,51,1983
POA3090,0,4,0,210,9,0,0,10,0,5,0,0,0,0,4,27,5,0,0,0,0,0,0,0,0,0,0,5,135,29,4,142,15,66,6,18,3,21,4,436
POA3091,0,0,0,86,7,0,0,9,0,0,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,3,7,61,23,3,87,7,38,0,9,5,14,11,257
POA3093,0,0,0,222,7,0,0,6,0,6,0,0,0,4,9,22,0,0,0,0,0,0,0,0,0,0,0,7,118,20,8,171,31,65,4,36,6,27,9,496
POA3094,6,3,0,405,14,0,0,17,0,3,0,0,0,4,23,65,0,0,0,4,3,0,0,0,0,0,0,6,293,70,8,507,59,152,20,45,10,66,25,1255
POA3095,15,16,0,1771,38,14,0,55,5,29,0,11,9,20,73,264,11,0,4,4,0,0,0,0,0,0,8,29,1117,220,36,1605,203,640,62,194,34,206,89,4410
POA3096,0,0,0,83,4,0,0,4,0,3,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,69,13,0,114,17,30,4,13,0,19,8,289
POA3097,0,0,0,87,0,5,0,5,0,0,0,6,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,45,13,3,67,0,27,3,18,6,11,7,201
POA3099,0,4,0,173,17,0,0,16,0,8,0,0,3,3,18,66,0,0,0,0,0,0,0,0,0,0,0,0,160,46,10,254,37,94,17,32,15,40,20,718
POA3101,10,35,0,1665,37,4,4,28,8,19,0,8,4,13,82,210,0,0,0,0,0,3,0,0,0,3,0,15,795,152,22,864,125,497,26,147,28,212,89,2950
POA3102,3,19,0,531,9,0,0,16,0,9,0,0,0,3,23,52,4,0,0,0,0,0,0,0,0,0,0,11,270,38,3,306,35,145,13,60,6,59,26,956
POA3103,3,29,0,889,12,5,0,19,0,10,8,6,0,16,100,186,0,0,0,4,0,0,0,0,0,0,7,10,546,131,15,516,45,364,24,121,17,237,108,2129
POA3104,10,35,0,1401,36,3,4,23,5,21,5,14,3,18,122,257,0,0,0,7,0,0,0,0,0,0,9,29,913,207,25,883,81,530,43,221,40,320,139,3396
