POA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA3036,0,0,0,0,0,7,16,10,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,9,3,0,4,0,22,0,0,0,0,5,4,5,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,10,0,0,22,0,0,0,0,0,3,3,3,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,6
POA3037,0,0,5,16,41,104,174,81,32,451,0,3,0,12,4,9,4,0,0,33,0,0,0,11,0,0,0,0,0,13,0,0,8,27,0,0,0,0,0,36,0,0,0,0,0,6,3,4,3,23,8,55,66,94,36,35,12,4,3,312,0,4,8,86,116,128,146,48,14,546,0,14,10,82,22,12,11,0,0,148,0,0,0,0,0,0,0,0,0,6,0,27,64,243,170,171,97,26,7,811,0,0,0,14,16,19,34,5,9,106,0,0,6,22,9,3,3,4,0,56,0,0,0,6,3,9,12,6,5,37,0,6,6,14,12,4,6,0,0,50,0,5,7,22,9,19,5,0,0,73,0,5,22,105,77,62,24,19,4,321,0,0,0,9,6,5,0,0,0,14,0,0,7,44,19,14,5,0,0,81,0,0,0,10,28,19,11,4,0,72,0,3,0,12,8,0,0,0,0,29
POA3038,0,0,0,4,17,53,110,63,28,277,0,0,0,0,3,3,8,0,0,20,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,8,3,14,20,39,20,19,13,0,0,125,0,0,5,21,49,103,126,46,14,358,0,0,6,12,6,3,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,3,12,42,30,41,39,18,3,191,0,0,0,8,4,27,30,12,5,85,0,7,11,17,3,0,0,0,0,37,0,3,0,0,4,6,17,3,0,28,0,0,6,6,0,9,3,0,0,23,0,4,0,9,3,4,6,5,0,31,0,14,21,19,26,34,27,5,0,140,0,0,0,7,0,0,3,0,0,10,0,0,0,22,5,4,0,0,0,38,0,0,0,5,13,10,7,3,0,43,0,4,0,6,3,4,4,0,0,21
POA3039,0,0,0,0,3,3,14,12,3,38,0,0,0,6,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,4,0,0,23,28,0,0,0,0,0,54,0,0,0,3,0,0,4,3,0,6,0,6,7,64,29,25,6,3,0,144,0,0,0,3,7,3,4,3,0,21,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,5,0,55,12,7,8,0,0,79,0,0,0,5,6,4,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,7,7,0,0,26,0,0,3,20,4,0,0,0,0,29,0,0,0,13,5,0,6,0,0,18,0,0,0,22,0,0,0,3,0,34,0,0,0,15,0,0,0,0,0,20,0,0,3,26,5,0,0,0,0,41,0,0,0,14,4,6,5,4,0,34,5,5,4,33,0,5,0,0,0,55
POA3040,0,0,0,0,4,3,10,17,0,37,0,0,0,4,0,4,0,0,0,12,0,0,0,5,3,0,0,0,0,4,0,0,45,78,0,0,0,0,0,122,0,0,0,6,3,0,6,5,0,15,0,6,13,63,26,28,17,0,0,161,0,0,0,9,4,4,3,0,0,15,0,0,0,13,3,0,0,0,0,17,0,0,0,0,4,0,0,0,0,3,0,0,3,39,11,5,5,0,0,70,0,0,0,13,5,5,3,4,3,31,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,13,3,9,3,35,0,9,0,11,6,0,3,0,0,29,0,0,0,19,3,5,3,0,0,32,0,8,4,36,12,15,7,4,4,91,0,0,0,7,4,0,0,0,0,16,0,0,0,32,13,3,0,0,0,53,0,0,0,12,16,12,4,0,0,45,3,10,4,15,7,4,3,0,0,43
POA3041,0,0,0,0,0,4,9,4,6,25,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,9,12,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,5,5,32,12,12,10,7,0,82,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,4,0,4,0,21,4,9,0,0,0,39,0,0,0,5,0,3,8,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,12,0,0,3,5,4,3,0,0,0,15,0,3,0,0,0,0,0,0,0,8,0,0,0,21,7,4,5,3,0,47,0,0,0,5,0,0,0,0,0,5,0,0,0,16,0,3,0,0,0,20,0,5,0,28,25,15,4,3,0,67,3,4,0,5,3,0,5,0,0,17
POA3042,0,0,0,0,4,6,27,27,14,79,0,0,0,0,0,5,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,8,0,0,0,5,0,0,8,4,6,10,0,8,6,33,11,16,10,0,0,80,0,0,0,3,0,0,10,3,0,18,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,16,7,0,0,63,0,0,0,3,0,0,5,8,10,30,0,0,0,6,0,0,0,0,0,3,0,0,0,3,4,10,3,7,0,28,0,4,4,0,0,0,4,0,0,16,0,0,0,11,7,5,0,0,0,24,0,0,0,15,10,16,6,6,0,44,0,0,0,5,0,0,0,0,0,5,0,0,4,30,9,4,0,0,0,48,0,0,0,8,3,6,0,0,0,18,0,4,0,8,3,0,4,0,0,19
POA3043,0,0,0,3,0,8,35,27,5,86,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,7,3,0,15,0,12,14,33,13,20,15,4,0,105,0,0,0,0,5,0,4,0,0,11,0,6,0,13,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,10,52,25,22,24,8,3,147,0,0,0,8,0,6,11,5,0,33,0,3,9,13,11,3,3,0,0,41,0,0,0,6,4,7,8,7,7,44,0,0,0,0,0,3,4,0,0,9,0,3,0,6,4,0,4,0,0,15,0,7,9,30,33,32,30,14,6,147,0,0,0,4,0,3,0,0,0,6,0,4,0,26,7,4,0,0,0,48,0,0,0,21,39,26,14,11,4,111,0,0,4,5,5,0,5,0,0,16
POA3044,0,0,0,0,5,11,18,15,19,70,0,0,0,12,0,3,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,42,54,9,3,0,0,0,113,0,0,0,3,0,0,0,3,0,11,0,10,13,108,35,15,3,5,6,194,0,0,0,4,4,4,6,0,3,22,4,14,12,60,8,0,0,0,0,87,0,0,0,0,0,3,0,0,0,10,0,5,3,76,17,17,10,3,0,130,0,0,0,10,5,0,8,5,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,5,0,38,0,0,0,24,3,5,0,0,0,34,0,0,0,19,9,3,0,5,0,41,0,12,3,47,15,13,3,4,0,96,0,0,0,16,6,0,0,0,0,17,0,0,9,34,10,0,5,0,0,57,0,0,0,34,49,23,5,3,0,122,0,6,9,40,0,0,0,0,0,64
POA3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3046,0,0,0,3,5,4,27,78,37,161,0,0,4,10,4,3,3,0,0,20,0,0,0,7,0,3,0,0,0,15,0,13,288,543,12,5,0,0,0,860,0,0,0,3,0,0,6,0,0,12,5,11,28,105,40,22,9,4,4,221,0,0,0,3,0,4,3,5,0,19,10,46,34,246,8,3,3,0,0,361,0,0,0,4,0,0,0,0,0,9,4,6,15,126,40,32,24,7,6,260,0,0,0,16,3,12,16,20,21,89,0,0,3,0,5,6,0,0,0,11,0,0,0,5,4,7,0,7,5,23,0,3,0,15,4,0,3,0,0,37,0,0,3,20,9,4,4,0,0,36,0,7,15,89,27,29,11,7,0,188,0,0,0,13,0,0,0,0,0,20,0,6,3,50,11,0,4,0,0,81,0,4,8,112,110,88,37,23,4,376,0,7,0,22,4,4,0,0,0,51
POA3047,0,0,0,0,0,3,17,16,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,82,234,5,0,0,0,0,331,0,0,0,0,0,4,0,0,0,9,0,17,22,44,15,4,4,5,0,114,0,0,0,3,0,5,0,5,0,15,11,47,22,157,20,0,0,0,0,252,0,0,0,3,4,0,0,0,0,8,0,6,7,69,26,31,26,8,0,177,0,0,0,0,3,0,3,0,0,8,0,4,12,16,20,12,7,0,0,80,0,0,0,0,0,6,3,7,3,15,0,0,3,4,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,5,3,8,42,18,6,4,9,0,91,0,0,0,5,0,0,0,0,0,10,3,0,0,26,11,4,0,0,0,42,0,14,23,133,160,184,127,72,11,718,0,0,0,3,0,4,0,0,0,12
POA3048,0,0,0,0,4,8,20,13,7,53,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,3,0,0,3,0,7,15,41,0,3,0,0,0,66,0,0,0,0,0,3,8,0,0,4,4,3,25,41,9,9,0,0,0,95,0,0,0,0,0,9,5,0,0,17,6,14,12,91,17,4,4,0,0,152,0,0,0,0,0,0,0,0,0,4,0,3,8,35,27,22,19,5,0,122,0,0,0,3,3,12,4,0,0,21,0,0,3,3,3,10,5,0,0,33,0,0,0,0,0,4,8,0,0,14,0,0,3,4,4,0,0,0,0,11,0,0,0,5,0,0,3,0,0,7,0,4,5,5,4,6,10,0,5,38,0,0,0,3,0,0,0,0,0,3,0,4,0,19,5,0,0,0,0,24,3,13,19,178,249,236,177,68,13,954,0,3,5,0,0,3,0,0,0,12
POA3049,0,0,0,0,0,6,21,13,0,49,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,7,0,5,9,11,13,6,7,5,0,50,0,0,0,0,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,22,12,11,11,3,0,67,0,0,0,6,3,7,6,0,3,18,0,0,0,4,0,0,4,0,0,9,0,0,0,0,0,0,10,0,0,22,0,0,0,3,4,3,9,0,0,13,0,0,0,0,4,0,0,0,0,4,0,5,5,17,8,19,8,11,3,67,0,0,0,0,0,0,0,0,0,0,0,4,0,13,3,5,0,0,0,19,0,6,0,20,26,15,10,8,0,87,0,0,0,4,0,0,0,0,0,8
POA3051,0,0,0,0,0,0,3,0,0,6,0,0,3,6,0,0,0,0,0,8,0,0,9,8,3,0,0,0,0,19,0,0,4,5,0,0,0,0,0,10,0,0,0,3,0,0,3,0,0,7,3,3,26,78,12,19,3,4,0,157,0,0,0,4,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,13,0,0,0,3,3,0,0,0,0,4,0,6,5,53,12,9,4,0,0,86,0,0,0,5,5,0,0,0,0,15,0,0,0,0,4,0,0,0,0,4,0,0,0,4,4,3,0,0,0,15,0,0,10,30,5,4,3,0,0,55,0,0,5,15,6,0,0,0,0,25,0,6,7,17,5,3,0,0,0,32,0,0,6,47,6,0,0,0,0,67,0,4,6,35,6,4,0,0,0,48,0,0,0,13,4,9,0,0,0,32,0,9,12,39,5,3,8,0,0,76
POA3052,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26,10,0,6,5,0,88,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,3,6,0,0,31,0,0,0,4,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,3,0,0,18,0,0,23,16,4,3,0,0,0,47,0,0,8,4,0,0,0,0,0,19,0,0,5,12,0,6,3,0,0,29,0,0,9,15,5,0,0,0,0,18,0,0,7,6,0,0,0,0,0,13,0,0,0,4,3,4,0,0,0,7,0,0,28,22,4,0,0,0,0,56
POA3053,0,0,0,0,0,0,0,0,0,5,0,0,6,5,0,0,0,0,0,18,0,0,14,10,5,0,0,0,0,29,0,0,29,16,0,0,0,0,0,42,0,0,0,6,0,0,6,5,0,12,0,6,36,71,14,8,0,0,0,134,0,0,0,4,0,0,0,0,0,10,0,0,10,6,0,0,0,0,0,21,0,0,3,3,0,0,0,0,0,6,0,0,11,63,4,4,0,0,0,88,0,0,0,4,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,11,11,0,0,0,0,0,22,0,3,32,52,5,5,0,0,0,98,0,0,11,20,0,3,3,0,0,37,0,0,24,41,0,0,5,0,0,71,0,0,26,36,7,6,0,0,0,67,0,0,6,65,7,3,0,0,0,87,0,0,0,9,12,0,8,0,6,24,0,3,18,49,5,3,5,0,0,81
POA3054,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,9,63,9,7,7,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,17,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,6,0,22,0,0,7,7,0,0,0,0,0,12,0,0,4,13,3,0,0,0,0,17,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,9,0,0,0,0,3,3,0,0,0,9,0,9,4,29,9,0,4,4,0,62
POA3055,0,0,0,0,0,0,3,10,0,15,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,14,24,5,0,0,0,0,41,0,0,0,7,0,4,4,0,0,13,5,4,16,100,29,12,4,4,0,170,0,0,0,0,4,6,0,0,0,8,4,0,0,18,0,0,0,0,0,29,0,7,0,4,0,0,0,0,0,7,0,0,3,44,7,10,12,4,0,77,0,0,5,10,0,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,4,0,0,29,0,0,0,22,0,7,0,0,0,32,0,0,4,11,4,0,4,0,0,18,0,0,0,23,6,9,3,6,0,44,0,0,3,8,0,0,0,0,0,12,0,0,0,13,6,0,0,0,0,22,0,0,0,8,6,11,8,0,0,31,0,0,4,37,3,4,0,4,0,59
POA3056,0,0,0,0,0,4,7,5,6,24,0,0,0,6,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,36,73,0,0,0,0,0,116,0,0,0,15,0,0,3,3,0,28,0,0,31,250,36,24,21,3,0,369,0,0,0,3,0,0,0,0,0,7,0,3,3,15,3,0,0,0,0,24,0,0,0,6,0,0,0,0,0,5,0,0,11,54,4,3,5,0,0,81,0,0,0,13,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,5,0,6,4,55,0,5,13,30,4,3,0,0,0,48,0,0,9,30,7,6,0,0,0,50,0,0,0,18,3,5,5,0,0,28,0,0,0,25,0,0,3,0,0,30,0,0,3,27,8,0,0,0,0,35,0,0,0,13,18,17,11,13,0,70,0,9,20,129,12,8,7,4,0,187
POA3057,0,0,0,0,0,6,0,5,5,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,10,0,6,23,146,26,6,6,0,0,215,0,0,0,3,0,0,0,0,0,9,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,5,37,10,0,0,0,0,54,0,0,0,5,3,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,6,4,0,0,38,0,0,7,28,0,0,0,0,0,36,0,0,3,17,6,0,0,0,0,24,0,0,0,12,0,3,0,0,0,19,0,0,0,11,0,0,0,0,0,21,0,0,0,22,8,0,0,0,0,28,0,0,0,4,7,4,4,3,0,18,0,4,12,71,4,3,0,3,0,100
POA3058,0,0,0,0,0,4,14,13,11,45,0,0,0,9,8,6,0,0,0,18,0,0,0,0,0,4,0,0,0,7,0,0,71,115,4,0,0,0,0,198,0,0,0,8,0,6,3,0,0,25,0,5,13,182,52,29,13,4,3,306,0,0,0,0,0,3,0,9,4,21,0,0,0,23,3,0,0,0,0,40,0,0,0,3,0,0,0,0,0,6,3,8,6,56,28,14,16,6,0,136,0,0,0,7,9,0,6,8,4,36,0,0,0,0,0,0,0,0,0,4,0,0,0,17,14,5,4,3,0,45,0,5,0,21,10,0,7,0,0,46,0,0,0,29,6,0,4,0,0,46,0,0,5,20,8,13,5,8,3,55,0,0,0,20,3,3,0,0,0,22,0,0,3,30,12,3,3,0,0,63,0,0,0,20,45,53,39,34,3,203,0,4,6,75,17,10,3,0,0,125
POA3059,0,0,0,0,9,15,35,12,6,76,0,0,0,4,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,10,11,23,10,9,4,0,0,62,0,0,0,0,12,3,9,7,0,31,0,19,6,53,3,4,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,7,8,65,31,24,11,7,3,155,0,0,0,0,7,3,5,5,0,20,0,0,0,3,9,5,0,0,0,16,0,0,0,0,3,0,3,0,0,14,0,9,4,11,3,5,0,0,0,33,0,0,0,3,0,0,3,0,0,11,0,17,11,92,53,28,14,7,0,226,0,0,0,6,3,3,0,0,0,7,0,0,0,18,8,7,0,0,0,28,0,5,11,116,138,80,37,10,3,400,0,0,9,7,5,3,0,0,0,24
POA3060,0,0,0,0,0,0,12,19,18,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,53,126,5,0,0,0,0,185,0,0,0,0,0,0,0,0,0,8,0,13,21,35,3,9,0,0,0,75,0,0,0,0,0,0,0,4,3,7,8,57,45,249,45,12,8,0,0,425,0,0,0,0,0,0,0,0,0,0,0,3,7,36,11,29,10,7,0,103,0,0,0,5,0,0,3,4,6,13,0,0,0,0,0,4,0,0,0,7,0,0,0,3,0,0,3,0,0,9,0,0,0,9,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,5,0,4,4,17,6,10,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,13,0,6,0,15,30,26,13,10,0,95,0,0,3,7,6,0,0,0,0,12
POA3061,0,0,0,0,0,0,10,15,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,0,0,14,8,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,4,0,10,19,22,22,10,6,92,0,0,0,0,0,0,0,0,0,3
POA3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA3064,0,0,0,5,4,34,76,40,13,173,0,0,3,32,10,13,4,0,0,68,0,0,0,7,6,0,0,0,0,18,0,30,77,531,20,11,8,0,0,675,0,0,5,5,0,4,7,4,4,28,40,222,256,420,101,52,22,7,0,1117,0,0,5,41,15,32,23,5,0,119,15,141,93,603,85,19,15,3,0,974,0,0,0,5,4,0,4,0,0,15,5,44,112,529,220,199,82,13,4,1203,0,0,0,13,6,19,10,5,0,58,0,28,51,114,105,78,27,7,0,407,0,0,3,7,6,22,16,11,8,63,0,18,24,45,24,19,11,0,0,137,0,10,11,32,9,17,9,0,0,87,0,51,121,571,277,177,50,29,9,1290,0,0,0,16,3,5,0,0,0,32,0,7,19,111,29,13,4,0,0,182,8,36,68,398,411,294,114,40,11,1375,4,22,15,33,3,4,0,0,0,83
