POA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA3034,94,258,594,674,610,411,151,25,0,2816,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,4,6,39,27,26,10,0,0,130,0,4,0,4,4,0,0,0,0,14,0,3,23,23,19,15,0,0,0,81,0,9,6,9,13,12,0,0,0,54,49,45,42,38,52,44,13,0,0,284,42,19,20,17,19,15,5,0,0,134,4,8,21,19,28,20,5,5,0,108,0,0,11,5,9,5,0,0,0,31,0,12,38,56,27,17,7,0,0,164,0,5,8,10,11,5,0,0,0,38,0,13,47,71,35,20,8,0,0,196,0,9,15,26,25,14,5,0,0,87,0,8,32,48,37,30,8,0,0,154,6,10,60,97,74,55,20,0,0,326,5,26,107,118,115,73,32,0,0,475,0,9,13,10,10,4,0,0,0,42,5,8,22,21,22,23,9,0,0,103
POA3036,76,142,230,279,324,309,123,23,3,1492,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,8,5,16,7,0,0,0,49,0,0,0,5,0,0,0,0,0,15,0,0,8,22,19,11,6,0,0,70,0,6,8,7,18,3,3,0,0,41,32,26,14,22,33,31,5,4,0,172,30,16,8,15,10,15,0,0,0,84,0,10,14,15,15,14,0,0,0,66,0,3,5,0,3,4,0,0,0,13,0,3,10,23,20,9,5,0,0,62,0,3,10,5,10,0,0,0,0,24,0,7,28,16,24,15,4,3,0,100,4,6,4,3,15,6,3,0,0,33,3,0,9,18,18,22,4,0,0,86,5,9,46,39,68,55,12,0,0,234,0,25,48,44,64,55,15,3,0,253,3,8,8,0,4,5,0,0,0,25,4,9,5,7,16,5,5,0,0,47
POA3037,761,1357,2676,2945,3210,2022,408,25,0,13406,0,0,5,15,11,0,0,0,0,34,0,0,3,0,3,0,0,0,0,6,23,27,72,129,179,100,10,0,0,546,0,0,24,38,22,10,0,0,0,97,5,29,71,116,105,50,4,0,0,377,6,22,45,94,86,40,4,0,0,288,280,362,234,283,350,167,20,0,0,1696,341,138,110,75,116,83,5,0,0,867,12,55,95,157,167,97,6,0,0,585,9,14,18,30,30,3,0,0,0,109,3,46,145,216,150,60,13,0,0,623,9,20,56,45,38,18,3,0,0,191,4,80,185,186,131,58,11,0,0,659,8,36,95,89,106,87,17,0,0,430,0,35,140,181,200,93,12,0,0,668,34,134,315,359,450,210,21,0,0,1513,22,209,499,507,577,354,60,0,0,2219,29,27,32,54,31,18,0,0,0,194,6,39,92,104,87,41,0,0,0,375
POA3038,338,732,1323,1102,1409,1553,434,25,0,6925,0,0,0,3,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,5,19,24,27,39,96,80,13,0,0,307,0,0,8,13,9,5,0,0,0,33,0,14,33,34,51,38,7,0,0,175,0,12,30,25,38,40,6,0,0,149,136,176,106,75,157,136,31,3,0,826,157,72,41,38,49,50,9,0,0,412,5,19,47,50,97,62,5,0,0,280,3,9,8,11,16,3,4,0,0,50,0,20,71,59,86,50,11,0,0,296,5,8,25,17,23,17,5,0,0,95,6,39,114,60,87,56,13,0,0,380,3,13,29,38,55,50,20,0,0,203,0,22,79,85,112,121,14,0,0,445,13,61,184,143,243,219,32,0,0,882,12,114,229,197,259,261,44,0,0,1113,21,17,21,18,12,10,0,0,0,98,5,18,47,32,55,58,5,0,0,222
POA3039,157,391,1340,1053,855,685,206,24,0,4715,0,0,0,0,7,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,15,9,36,31,23,16,3,0,0,144,0,0,6,5,7,4,0,0,0,23,0,7,26,37,20,20,0,0,0,111,0,8,22,16,27,12,7,0,0,91,67,93,115,45,54,41,19,0,0,427,58,78,71,30,16,16,5,0,0,270,0,8,32,27,37,19,5,0,0,119,0,5,25,10,18,6,6,0,0,75,0,18,75,95,58,29,4,0,0,277,0,3,23,23,19,7,0,0,0,78,0,40,201,135,97,62,16,0,0,570,0,15,55,30,27,15,0,0,0,146,0,16,99,112,104,72,3,0,0,403,15,32,160,124,143,140,38,0,0,654,6,89,287,213,173,137,27,0,0,931,6,19,36,19,10,6,6,0,0,101,3,12,42,32,20,22,4,0,0,136
POA3040,333,782,1577,1533,1648,1222,369,47,3,7509,0,5,0,4,0,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,15,18,47,53,72,34,7,0,0,243,0,7,13,19,11,3,0,0,0,56,0,17,44,62,81,40,8,0,0,246,6,9,28,32,47,16,11,0,0,151,137,184,124,79,119,85,31,4,0,760,120,93,67,41,48,26,11,0,0,402,6,17,39,66,62,43,3,0,0,233,4,9,31,31,25,10,4,0,0,112,3,25,103,134,95,59,7,0,0,430,9,12,23,36,57,22,4,0,0,167,10,76,210,178,158,96,28,0,0,756,4,32,57,45,40,23,7,0,0,210,5,29,111,145,127,120,21,0,0,553,18,76,229,212,251,228,52,0,0,1065,15,145,339,275,321,255,64,5,0,1414,24,26,39,26,28,14,5,4,0,168,11,16,60,46,49,33,3,0,0,220
POA3041,199,327,618,754,874,572,190,33,0,3561,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,17,12,12,36,35,18,0,0,0,128,0,0,9,10,6,7,0,0,0,25,0,10,20,32,24,21,6,0,0,108,0,9,6,16,24,16,3,0,0,73,79,68,48,44,49,43,5,0,0,340,72,38,19,15,14,9,4,0,0,171,4,15,29,28,44,13,0,0,0,135,0,0,3,9,6,0,0,0,0,37,0,8,42,69,64,19,0,0,0,207,0,5,9,21,20,13,7,0,0,71,4,19,69,88,85,25,13,0,0,308,0,13,24,16,16,8,6,0,0,93,0,14,53,62,82,55,9,0,0,276,9,34,74,111,145,120,33,0,0,519,3,68,121,143,144,135,28,0,0,646,13,12,15,16,7,10,0,0,0,65,0,10,21,18,27,21,7,0,0,100
POA3042,191,354,958,1074,940,634,199,16,0,4358,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,8,11,28,48,39,24,10,0,0,156,0,3,6,5,6,6,0,0,0,24,0,3,41,51,42,23,10,0,0,170,0,3,28,31,25,12,0,0,0,110,75,74,74,77,71,65,11,0,0,443,87,41,31,30,31,20,4,0,0,243,3,11,36,47,49,37,7,0,0,184,0,3,16,8,15,3,0,0,0,43,0,3,53,57,57,26,7,0,0,203,0,15,14,18,18,9,0,0,0,74,0,12,83,78,69,34,11,0,0,291,0,13,38,27,32,16,6,0,0,137,0,11,67,87,94,54,7,0,0,327,8,20,152,174,161,117,13,0,0,647,4,45,193,182,172,118,39,0,0,756,7,16,19,9,9,5,3,0,0,66,0,13,39,28,36,31,8,0,0,154
POA3043,156,344,1066,1005,842,639,179,25,0,4256,0,0,5,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,37,48,66,46,7,0,0,216,0,0,12,4,8,10,0,0,0,22,0,4,23,22,24,12,3,0,0,93,0,7,19,38,26,24,3,0,0,114,42,62,79,59,71,61,14,0,0,389,67,32,36,33,32,31,6,0,0,235,0,23,44,63,64,32,14,0,0,240,4,0,13,6,4,0,0,0,0,38,3,7,44,59,34,22,12,0,0,180,0,8,28,13,10,4,0,0,0,66,0,22,64,59,43,34,11,0,0,223,5,6,25,31,35,15,6,0,0,128,3,19,59,76,66,40,8,0,0,260,7,27,150,135,103,66,26,0,0,509,6,56,182,146,153,125,34,0,0,700,6,9,9,11,7,8,5,0,0,52,0,9,41,41,28,18,3,0,0,149
POA3044,288,644,1968,2022,1569,1075,219,20,3,7810,0,0,5,4,4,4,0,0,0,25,0,0,0,0,5,0,0,0,0,4,18,17,73,65,57,33,10,0,0,268,0,0,15,16,18,11,0,0,0,57,0,15,57,44,45,17,4,0,0,177,0,4,39,49,32,18,6,0,0,157,93,134,168,109,122,64,13,0,0,701,121,92,89,61,37,24,5,0,0,427,0,8,39,52,52,26,4,0,0,188,7,5,29,37,25,7,0,0,0,112,5,18,119,148,84,41,4,0,0,414,0,15,39,35,15,14,8,0,0,130,0,40,241,215,128,65,8,0,0,692,0,11,60,46,45,35,8,0,0,205,0,29,142,190,147,103,10,0,0,627,19,47,293,294,284,220,33,0,0,1191,15,103,466,378,347,223,53,6,0,1582,14,23,29,35,26,8,3,0,0,146,6,21,70,60,35,39,12,0,0,238
POA3045,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3046,272,995,3136,2407,1401,985,213,27,0,9426,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,22,90,79,62,38,12,3,0,311,0,0,23,17,7,0,0,0,0,49,0,15,55,55,41,27,3,0,0,185,0,8,33,34,25,14,5,0,0,121,87,151,224,111,112,80,11,0,0,768,102,118,131,79,43,29,7,0,0,510,0,22,80,48,49,35,8,0,0,233,5,9,41,25,11,7,0,0,0,103,0,16,163,167,77,28,5,0,0,453,0,10,34,24,20,12,0,0,0,106,0,39,266,219,94,40,15,0,0,675,0,73,125,80,45,33,6,4,0,358,7,32,156,184,144,83,11,0,0,605,14,47,327,270,216,171,18,0,0,1068,15,220,692,400,273,209,28,0,0,1845,12,20,38,28,21,10,4,0,0,132,4,30,78,68,49,31,10,0,0,270
POA3047,119,499,1422,881,593,428,88,10,0,4043,0,0,5,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,15,42,38,27,32,3,0,0,156,0,0,9,3,0,0,0,0,0,9,0,10,23,14,8,0,0,0,0,59,0,6,21,12,5,3,0,0,0,49,24,68,81,32,25,16,3,0,0,242,46,44,59,30,27,14,0,0,0,223,0,11,30,16,14,7,0,0,0,88,0,8,5,4,3,0,3,0,0,22,0,6,18,25,3,8,0,0,0,58,0,0,6,5,3,3,0,0,0,16,0,15,42,30,8,6,3,0,0,98,0,22,68,33,31,23,7,0,0,188,0,18,35,32,23,12,0,0,0,128,6,33,84,77,57,36,0,0,0,284,0,91,206,122,92,74,14,0,0,598,0,7,6,5,0,4,0,0,0,21,0,11,20,18,13,0,0,0,0,66
POA3048,120,394,866,638,543,477,76,6,0,3116,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,17,26,40,34,0,0,0,124,0,0,0,9,0,0,0,0,0,9,0,9,26,12,6,3,0,0,0,56,0,6,9,3,3,3,0,0,0,31,31,87,49,30,45,28,6,0,0,286,40,31,24,18,22,10,5,0,0,145,0,4,23,13,24,12,5,0,0,78,0,3,8,0,0,0,0,0,0,12,0,8,22,10,5,5,3,0,0,56,0,0,9,0,10,4,0,0,0,24,0,10,38,23,12,9,0,0,0,92,0,9,30,19,31,15,3,0,0,99,0,16,35,31,26,21,0,0,0,133,4,31,93,76,58,37,3,0,0,303,4,84,159,90,109,68,9,0,0,528,0,0,4,4,0,6,0,0,0,15,0,15,19,9,17,7,0,0,0,61
POA3049,116,215,535,487,498,454,120,10,0,2438,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,25,20,27,27,12,0,0,120,0,0,4,4,0,0,0,0,0,10,0,7,22,19,14,14,0,0,0,79,3,0,11,11,17,19,0,0,0,60,29,48,46,34,51,27,10,0,0,245,42,18,8,11,25,16,4,0,0,136,0,10,20,32,35,18,8,0,0,133,3,5,6,0,0,3,0,0,0,24,0,12,30,31,17,10,3,0,0,102,0,4,8,8,10,9,0,0,0,34,0,14,44,25,19,24,4,0,0,120,3,3,13,14,16,17,0,0,0,73,4,6,38,44,44,28,7,0,0,176,0,19,78,75,78,62,16,0,0,340,4,34,77,80,107,95,28,0,0,422,4,9,5,6,4,6,4,0,0,34,4,11,19,14,16,13,3,0,0,87
POA3051,100,527,1647,903,502,314,112,14,0,4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,21,15,5,0,0,0,94,0,5,4,9,6,0,0,0,0,22,0,5,22,18,6,7,3,0,0,60,0,9,13,10,3,8,0,0,0,43,24,100,104,36,41,6,3,0,0,315,58,142,140,48,15,14,4,0,0,418,0,3,18,8,6,7,0,0,0,49,3,7,31,32,12,4,0,0,0,96,0,17,69,50,33,7,0,0,0,184,0,8,21,10,6,0,0,0,0,41,3,82,285,145,83,40,11,0,0,642,5,23,64,15,13,11,0,3,0,133,0,18,109,78,45,22,6,0,0,270,6,54,198,123,84,60,16,0,0,539,12,112,375,199,117,77,21,0,0,911,9,24,37,17,10,6,0,0,0,109,3,17,53,30,14,12,4,0,0,130
POA3052,175,384,678,327,162,122,58,14,0,1934,4,5,7,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,4,10,8,18,7,4,6,0,0,0,49,0,4,0,0,0,4,0,0,0,3,3,9,10,9,5,3,0,0,0,31,0,11,3,9,0,0,0,0,0,24,52,85,45,13,3,5,0,0,0,211,122,121,43,3,10,7,0,0,0,303,5,3,15,4,0,5,3,0,0,33,0,4,10,8,4,0,0,0,0,32,0,4,18,17,9,0,0,0,0,55,0,4,9,0,0,0,0,0,0,10,8,50,96,38,18,17,9,3,0,240,6,4,23,9,8,4,0,0,0,51,3,16,38,17,18,3,6,0,0,106,60,83,99,44,36,27,21,0,0,354,13,58,132,59,37,29,9,4,0,337,13,22,12,8,5,0,0,0,0,67,11,17,23,12,4,0,0,0,0,66
POA3053,136,831,1895,684,319,203,97,26,0,4187,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,4,15,48,18,11,9,5,0,0,107,0,0,4,10,3,0,0,0,0,15,0,7,35,4,8,0,5,0,0,59,0,9,19,0,5,7,0,0,0,40,57,155,141,32,21,17,8,0,0,420,109,238,212,39,21,4,0,0,0,624,0,10,25,10,3,0,0,0,0,50,0,13,61,19,4,3,0,0,0,108,0,24,84,37,18,13,6,0,0,180,0,14,26,10,5,8,0,0,0,55,5,118,338,91,27,21,8,0,0,609,0,32,70,18,13,9,5,0,0,143,0,20,116,39,33,16,0,0,0,230,21,111,231,84,50,33,21,4,0,553,7,115,327,113,54,49,23,0,0,687,10,35,43,16,9,13,0,0,0,130,6,21,62,17,9,12,3,0,0,125
POA3054,48,260,876,473,326,279,131,35,0,2421,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,5,28,10,9,8,0,0,0,62,0,3,9,9,5,0,0,0,0,25,0,4,13,8,3,5,0,0,0,31,0,0,16,5,3,6,0,6,0,34,13,75,89,38,19,14,7,0,0,252,21,88,68,18,7,8,4,0,0,216,0,5,5,4,3,9,0,0,0,27,4,6,40,22,9,6,5,3,0,91,0,5,28,26,23,10,0,0,0,97,0,8,9,0,0,7,3,0,0,33,0,46,218,82,63,29,9,6,0,452,0,14,22,12,14,3,0,0,0,65,0,15,87,47,39,23,8,0,0,227,3,44,107,60,69,65,26,0,0,374,0,47,158,80,62,70,18,0,0,449,6,18,33,17,14,0,4,0,0,101,0,9,37,17,15,9,6,0,0,97
POA3055,82,422,1501,1028,695,408,115,20,0,4274,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,14,37,40,26,12,3,0,0,137,0,3,4,7,3,3,0,0,0,22,0,7,29,15,10,6,0,0,0,66,0,10,20,19,15,10,0,0,0,68,30,93,128,50,35,14,11,0,0,360,46,77,106,31,26,8,7,0,0,297,0,4,38,29,22,5,5,0,0,99,0,14,37,27,19,0,3,0,0,104,0,15,59,59,39,14,0,0,0,186,0,9,16,8,9,8,0,0,0,53,0,41,191,131,85,47,8,0,0,513,0,11,58,41,14,16,5,0,0,135,0,22,106,118,70,41,4,0,0,360,8,43,242,197,150,108,22,3,0,789,9,97,386,197,130,121,38,0,0,975,8,25,50,23,18,18,4,0,0,145,7,12,70,28,19,10,0,0,0,146
POA3056,122,781,2928,1959,1106,649,156,23,0,7716,0,6,11,4,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,6,18,81,50,25,16,0,0,0,201,0,0,23,29,10,3,0,0,0,63,0,16,47,22,15,9,0,0,0,104,3,11,35,28,18,11,4,0,0,100,39,178,242,92,62,32,7,5,0,659,53,199,196,60,42,18,9,0,0,567,0,8,34,16,27,3,4,0,0,90,0,24,96,61,24,10,0,0,0,217,0,20,120,93,53,22,0,0,0,304,0,5,34,14,10,5,0,0,0,68,5,85,543,332,136,58,14,0,0,1178,0,26,100,46,25,13,4,0,0,217,0,38,264,189,113,78,8,0,0,696,10,84,420,322,224,160,29,0,0,1254,6,142,696,335,233,179,36,4,0,1628,8,27,116,72,35,16,7,0,0,289,3,34,105,68,40,35,0,0,0,286
POA3057,63,328,1785,1083,566,272,78,11,0,4184,0,0,10,3,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,6,6,17,44,22,18,5,0,0,0,114,0,0,11,16,3,0,0,0,0,36,0,10,13,19,12,3,0,0,0,55,0,6,31,21,9,4,3,0,0,64,14,78,147,63,29,23,0,0,0,353,36,96,113,36,18,11,5,0,0,316,0,8,21,19,10,6,0,0,0,57,0,15,59,26,14,8,0,0,0,129,0,9,100,63,40,10,0,0,0,221,0,5,28,7,5,3,0,0,0,51,0,41,390,203,65,33,4,0,0,734,0,20,43,24,14,7,3,0,0,114,0,15,194,154,84,30,9,0,0,479,7,44,259,191,94,84,22,0,0,702,3,61,391,195,98,73,16,0,0,843,9,16,65,57,19,6,0,0,0,174,0,12,61,41,21,6,8,0,0,151
POA3058,286,808,2530,2450,1911,1085,267,23,4,9360,0,0,10,4,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,4,9,14,71,84,57,31,10,4,0,288,0,0,17,26,9,9,0,0,0,58,0,7,53,49,32,20,4,0,0,168,6,12,22,42,39,17,0,0,0,151,106,190,228,114,146,73,13,6,0,868,148,158,156,61,47,19,3,0,0,596,3,10,37,41,41,22,3,0,0,156,7,12,57,62,48,19,3,0,0,227,0,25,89,132,96,34,8,0,0,383,0,13,35,26,21,7,3,0,0,104,0,51,319,360,194,55,9,0,0,990,4,21,65,51,47,20,11,3,0,221,0,24,199,279,198,117,20,5,0,847,15,58,395,404,407,237,37,0,0,1557,20,145,611,507,410,247,57,4,0,1982,15,37,76,53,33,14,3,0,0,234,3,35,73,92,59,35,9,0,0,301
POA3059,246,546,1253,1243,1096,903,223,15,0,5525,0,0,0,0,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,10,56,48,67,59,13,0,0,255,0,5,11,14,3,12,0,0,0,37,5,14,42,47,44,33,0,0,0,180,0,17,21,20,36,18,10,0,0,127,103,108,131,85,97,89,14,0,0,625,96,45,39,37,34,25,3,0,0,273,0,16,51,70,74,39,4,0,0,251,0,3,12,17,11,6,0,0,0,52,0,22,65,66,47,25,9,0,0,232,4,5,22,19,17,15,4,0,0,86,4,36,113,89,51,33,4,0,0,329,0,13,40,47,30,32,5,0,0,175,3,28,72,82,73,42,3,0,0,305,10,56,187,134,150,106,9,0,0,661,8,104,226,194,183,141,15,0,0,870,13,12,13,8,10,0,0,0,0,60,4,14,43,35,42,24,3,0,0,174
POA3060,104,381,980,850,535,362,87,0,0,3296,0,0,5,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,6,0,10,20,20,18,24,9,0,0,95,0,0,3,0,5,0,0,0,0,8,0,8,8,6,7,13,0,0,0,38,0,3,13,9,17,9,0,0,0,43,32,68,63,34,39,40,11,0,0,287,25,39,31,14,21,13,4,0,0,145,0,9,17,17,19,12,0,0,0,64,0,0,5,10,6,0,0,0,0,26,0,8,19,37,18,10,0,0,0,98,0,0,7,5,4,3,0,0,0,17,0,9,61,46,12,13,3,0,0,137,0,17,32,21,17,7,4,0,0,99,3,3,44,50,34,25,4,0,0,158,8,27,98,87,81,45,4,0,0,356,11,37,167,146,101,75,6,0,0,549,6,6,7,9,4,3,0,0,0,28,0,4,18,18,16,14,3,0,0,67
POA3061,35,79,227,201,161,139,33,0,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,12,0,0,6,7,3,0,0,0,0,9,16,25,24,17,18,12,0,0,0,101,7,8,10,3,8,7,0,0,0,40,0,0,9,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,0,12,0,0,8,10,4,4,0,0,0,28,0,5,18,11,8,3,0,0,0,44,0,3,19,19,9,3,5,0,0,55,0,10,28,38,32,10,0,0,0,120,0,6,4,3,0,0,0,0,0,11,0,0,8,6,0,3,0,0,0,21
POA3062,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
