POA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3180,0,5,0,54,0,0,0,0,0,0,0,5,0,3,19,27,0,0,0,0,0,0,0,5,0,12,0,21,168,35,5,108,15,65,3,54,8,351,29,826
POA3181,4,9,0,750,4,0,0,0,0,0,0,0,0,0,60,70,6,0,0,0,0,0,0,0,0,0,4,14,1200,127,18,416,66,200,32,113,15,316,67,2574
POA3182,4,19,0,638,4,0,0,3,3,3,0,0,0,4,97,120,0,0,0,0,0,0,0,0,0,7,13,18,1178,216,29,551,81,284,43,175,21,270,117,2954
POA3183,0,15,0,458,5,0,5,0,0,4,0,3,0,0,44,59,0,0,0,0,0,0,0,0,0,4,8,19,765,147,17,380,41,169,30,113,18,212,60,1944
POA3184,0,21,5,481,6,0,0,0,0,0,0,0,0,0,54,61,4,0,0,0,0,0,0,0,0,5,8,12,681,110,19,301,59,144,23,104,9,218,65,1734
POA3185,4,11,0,331,0,0,0,0,0,0,0,4,0,0,43,55,0,0,0,0,0,0,0,0,0,7,0,12,486,88,9,231,34,118,18,111,22,284,52,1450
POA3186,11,160,0,866,3,0,0,0,0,0,0,0,0,8,87,105,0,3,0,5,0,0,0,0,3,18,7,42,472,160,11,268,27,272,31,288,36,986,97,2642
POA3187,0,27,0,329,0,0,0,0,6,0,0,3,3,3,39,46,0,0,0,0,0,3,0,8,0,9,3,26,260,73,5,177,25,143,14,158,28,551,45,1474
POA3188,0,31,0,408,0,0,0,0,0,0,0,0,0,5,49,60,0,0,0,5,0,0,0,0,0,4,8,15,412,69,6,251,19,170,9,144,19,577,63,1734
POA3189,0,0,0,83,0,0,0,0,0,0,0,0,0,0,26,27,3,0,0,0,0,0,0,0,0,5,4,12,163,27,5,84,10,55,0,34,4,171,27,590
POA3190,0,7,0,207,6,0,0,0,0,0,0,0,0,0,24,31,0,0,0,0,0,0,0,0,0,3,6,12,394,51,4,182,25,109,11,71,12,299,26,1187
POA3191,0,18,0,253,0,0,0,0,0,0,0,0,0,0,32,35,0,0,0,0,0,0,0,0,0,6,3,15,256,69,10,152,18,105,6,109,7,436,39,1211
POA3192,3,8,0,298,9,0,0,0,0,0,0,0,0,8,52,71,4,0,0,0,0,0,0,0,0,14,19,40,610,107,17,326,43,186,17,163,24,744,78,2314
POA3193,5,51,0,479,0,0,0,4,0,0,0,0,3,12,55,77,0,0,0,0,0,0,0,4,0,13,15,36,361,103,12,248,18,192,22,254,25,1034,70,2349
POA3194,0,8,0,206,0,0,0,0,0,0,0,0,0,7,51,59,0,0,0,0,0,0,0,0,0,3,3,15,422,63,5,194,22,116,13,97,16,487,58,1503
POA3195,6,10,0,483,7,0,0,4,0,0,4,0,0,9,61,79,3,0,0,0,0,0,0,0,0,22,10,41,832,138,17,452,48,332,29,253,46,1127,86,3366
POA3196,0,10,0,319,3,0,0,0,3,0,0,3,0,3,54,68,3,0,0,0,0,0,0,0,0,15,27,48,786,110,20,400,72,251,37,168,27,815,87,2771
POA3197,3,3,0,160,4,0,0,0,0,4,0,0,0,0,25,38,0,0,0,4,0,0,0,0,0,8,6,19,310,61,6,197,24,133,14,94,18,440,45,1347
POA3198,0,0,0,139,0,0,0,0,0,0,0,3,3,5,37,51,0,0,0,0,0,0,0,0,0,8,11,32,474,58,16,229,38,132,18,98,20,508,63,1651
POA3199,3,22,0,386,4,0,0,4,10,4,4,0,0,17,119,157,0,4,4,4,5,3,0,5,0,33,34,95,1146,258,33,805,122,494,58,394,78,1977,174,5536
POA3200,0,3,0,10,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,0,3,102,19,3,53,9,48,3,27,5,115,14,391
POA3201,0,0,0,86,3,0,0,0,0,0,0,3,0,3,46,56,0,0,6,0,0,4,0,0,0,17,13,36,606,100,14,310,59,214,16,104,25,448,71,1967
POA3202,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,53,11,0,34,9,15,0,19,0,68,3,213
POA3204,0,22,0,470,4,0,0,0,0,0,0,0,0,11,63,78,0,0,0,0,0,0,0,0,0,6,10,23,842,149,18,393,48,239,29,226,39,815,83,2876
POA3205,5,16,0,488,0,0,0,0,0,0,0,0,0,0,48,55,0,0,0,0,0,0,0,0,0,3,8,8,643,69,11,231,24,131,14,78,25,268,58,1547
POA3206,0,40,0,393,0,0,0,0,0,4,0,0,0,8,37,50,0,0,0,0,0,0,0,0,0,5,5,9,284,57,3,137,26,119,5,98,18,358,41,1137
POA3207,5,25,0,753,3,0,0,0,3,3,0,0,0,7,82,102,0,0,0,0,0,0,0,0,0,5,9,18,811,102,14,324,54,224,21,123,23,460,105,2251
POA3211,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,13,5,15,3,12,0,40,5,121
POA3212,4,3,0,143,0,0,0,0,4,4,0,0,0,10,55,68,3,0,0,0,0,0,0,0,0,15,10,29,420,49,8,290,41,175,20,109,30,623,71,1837
POA3213,0,3,0,32,0,0,0,0,0,0,0,0,0,4,9,15,0,0,0,0,0,0,0,0,0,3,8,13,80,21,4,67,14,52,3,40,8,157,18,458
POA3214,0,3,0,33,3,0,0,3,0,3,0,4,4,9,52,75,0,0,0,0,3,0,0,0,0,31,24,63,280,85,15,246,38,204,29,155,39,708,95,1889
POA3215,0,4,0,153,0,0,3,8,0,0,0,0,0,10,56,79,0,0,0,0,0,0,0,0,3,6,23,37,491,93,13,342,38,190,25,168,24,924,98,2407
POA3216,5,28,0,492,6,0,0,4,0,0,0,5,3,24,146,198,0,0,3,5,0,0,0,0,0,59,27,95,1099,316,40,951,111,476,47,486,76,2451,201,6259
POA3217,0,7,0,138,0,0,0,0,0,0,0,0,0,0,49,56,0,0,6,0,0,0,0,0,0,0,8,11,664,118,19,399,53,131,25,80,15,360,61,1916
POA3218,0,11,0,208,0,0,0,0,0,0,0,0,0,0,38,46,0,0,0,4,0,0,0,0,0,4,8,16,421,81,10,253,38,137,13,110,20,399,41,1528
POA3219,0,8,0,98,0,0,3,0,0,7,0,0,0,10,52,69,0,0,0,0,0,0,0,5,0,26,12,43,422,119,13,320,44,162,22,168,37,801,76,2188
POA3220,0,30,0,289,0,0,0,0,0,0,0,4,0,0,51,57,0,0,0,0,0,3,0,0,0,10,0,22,366,118,7,315,33,172,23,159,27,619,63,1896
POA3221,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,16,0,11,0,10,0,26,7,89
POA3222,0,13,0,129,0,0,0,3,3,0,0,0,0,12,74,92,0,0,4,3,0,0,0,0,0,21,13,43,302,122,13,293,46,190,13,214,30,1151,95,2476
POA3223,4,10,0,95,3,0,0,0,0,4,0,0,0,4,56,72,0,0,0,0,0,0,0,0,0,20,14,36,152,80,21,158,16,125,15,151,37,900,86,1750
POA3224,0,3,0,80,0,0,0,0,0,0,0,3,0,6,44,56,0,0,0,0,0,0,0,0,0,17,8,29,268,83,3,230,38,122,19,129,30,871,58,1851
POA3225,0,31,0,104,0,0,0,0,0,0,0,0,0,3,33,35,0,0,0,0,0,0,0,3,0,8,0,16,78,60,6,70,0,51,9,105,8,547,40,972
POA3226,0,22,0,232,0,0,0,0,0,5,0,0,0,5,61,82,0,0,3,0,0,0,0,0,0,19,7,35,282,124,19,289,48,134,26,187,41,961,79,2186
POA3227,0,25,0,130,0,0,0,0,0,0,0,0,0,3,23,29,0,0,0,0,0,0,0,0,0,3,0,9,67,46,0,77,15,42,7,74,13,306,32,687
POA3228,4,32,5,359,5,0,0,0,0,0,3,0,0,0,67,83,3,0,0,4,0,0,0,0,0,20,9,37,498,140,17,317,45,184,30,205,36,976,86,2523
POA3230,0,8,0,70,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,7,0,9,61,40,0,58,8,30,4,54,10,208,19,494
POA3231,0,9,0,48,0,0,0,0,0,0,0,0,0,6,9,14,0,0,0,0,0,0,0,0,0,0,0,0,30,23,0,30,0,15,0,25,3,109,14,259
POA3232,0,7,0,30,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,11,15,5,19,5,12,8,13,4,78,7,166
POA3233,0,4,0,24,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,4,3,4,30,39,7,38,9,27,8,28,12,132,14,333
POA3234,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,3,0,3,0,9,0,32
POA3235,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,16,0,0,0,12,0,16,0,72
POA3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,5,3,3,0,10,0,32
POA3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,0,8,0,0,0,9,4,37
POA3238,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,9,4,0,0,0,0,4,0,39
POA3239,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,7,0,7,0,6,3,17,4,70
POA3240,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,5,0,4,43,14,0,49,3,26,0,26,0,60,12,231
POA3241,0,0,0,34,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,0,0,3,6,11,84,20,4,65,14,32,3,30,8,113,22,395
POA3242,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,20,3,8,3,5,3,40,3,116
POA3243,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,18,3,0,14,0,6,0,7,0,10,5,68
POA3249,0,0,0,17,0,0,0,0,0,0,0,0,0,4,19,31,0,0,0,0,0,0,0,0,0,3,3,8,89,35,11,77,6,29,11,31,8,126,28,444
POA3250,0,5,0,42,0,0,0,0,0,5,0,0,0,12,40,53,0,0,4,4,0,0,0,4,0,12,9,35,246,61,12,177,29,94,15,118,26,554,62,1388
POA3251,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,10,0,12,0,8,3,12,5,69
POA3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,3,6,0,5,4,6,0,32
POA3260,0,7,0,31,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,5,11,19,112,18,3,96,5,45,9,45,8,247,29,625
POA3264,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,6,7,41,17,6,46,0,14,7,21,3,110,9,276
POA3265,0,0,0,26,0,0,0,0,0,0,0,0,0,6,7,14,0,0,0,0,0,0,0,0,0,0,10,8,87,22,0,67,8,28,0,24,0,60,17,315
POA3266,0,5,0,22,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,4,0,0,0,0,0,4,3,11,74,17,0,56,11,27,7,27,0,135,21,382
POA3267,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,4,0,5,0,0,0,8,0,34
POA3268,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,4,3,20,65,23,3,62,4,24,0,33,5,91,11,327
POA3269,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,13,0,7,3,5,3,23,3,74
POA3270,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,3,10,3,0,0,0,10,19,0,49
POA3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,3,0,0,0,0,3,0,25
POA3272,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,33,11,0,25,4,19,0,22,0,92,3,215
POA3273,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,4,0,0,0,22
POA3274,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,5,0,10,4,32
POA3275,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,6,7,9,0,0,0,12,5,45
POA3276,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,14,3,9,0,4,0,14,10,60
POA3277,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,9,0,0,3,0,0,0,0,0,0,0,0,3,44,13,3,33,4,24,0,19,0,57,11,224
POA3278,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,6,4,6,0,6,0,13,0,49
POA3279,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,4,0,0,5,0,25
POA3280,0,26,3,199,0,0,0,7,0,0,0,4,0,22,99,127,0,3,0,0,0,4,0,0,5,30,25,72,634,185,27,590,70,251,37,283,55,1439,149,3708
POA3281,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,40,14,5,39,3,16,0,17,5,57,3,198
POA3282,0,3,0,18,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,47,20,7,42,12,19,3,29,6,126,15,324
POA3283,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,48,5,3,31,4,11,3,16,7,54,8,192
POA3284,0,4,0,46,0,0,0,0,0,0,0,3,0,0,17,22,0,0,0,0,0,0,0,0,0,10,0,13,59,42,9,66,5,29,8,46,10,224,22,523
POA3285,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,33,6,0,31,6,13,0,4,3,56,3,170
POA3286,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,5,5,6,0,8,3,28,3,82
POA3287,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,17,0,4,3,4,0,7,3,60
POA3289,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,15,5,6,0,5,3,33,0,101
POA3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,3,6,0,0,0,18,0,34
POA3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,3,0,3,0,16,0,44
POA3294,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,4,32,15,3,25,0,7,0,12,4,31,11,128
POA3300,0,0,0,48,0,0,0,0,0,6,0,0,0,0,45,50,0,0,0,3,0,0,0,0,0,7,14,24,187,84,12,201,29,104,26,87,15,473,72,1278
POA3301,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,3,38,14,0,23,6,18,7,20,0,36,10,171
POA3302,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,10,0,4,0,3,0,16,4,57
POA3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,6,0,8,0,0,4,3,0,46
POA3304,0,0,0,18,0,0,0,0,0,0,0,0,0,5,5,14,0,0,0,0,0,0,0,0,0,4,0,6,73,14,5,53,3,36,6,20,3,131,12,360
POA3305,0,9,0,81,4,0,0,0,0,0,0,5,0,11,58,83,0,0,0,0,0,0,0,0,0,13,21,43,234,97,20,241,24,178,20,149,28,691,90,1765
POA3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,17
POA3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,9,0,0,0,17,3,45
POA3311,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,10,0,8,29,8,8,27,6,25,4,20,7,110,10,251
POA3312,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,6,43,10,0,36,4,12,3,13,3,22,6,157
POA3314,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,24,10,3,17,0,11,0,0,0,29,5,86
POA3315,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,3,0,0,0,0,0,8,0,10,55,13,4,38,3,14,0,14,0,70,14,226
POA3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,3,0,0,0,0,3,9,4,26
POA3318,0,0,0,15,4,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,3,0,7,34,11,0,26,0,17,0,10,0,53,4,165
POA3319,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,13,0,5,0,3,0,8,3,63
POA3321,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,4,37,9,4,43,4,12,3,19,5,51,6,194
POA3322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,8,3,23
POA3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,4,0,16
POA3324,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,17,0,0,0,5,0,24,5,79
POA3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,7,10,7,0,17,0,4,0,3,4,29,4,72
POA3328,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,4,7,41,5,0,38,4,18,6,19,3,73,9,221
POA3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,14,0,35
POA3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,11,0,20
POA3331,0,0,0,47,0,0,0,0,0,5,0,0,0,0,23,29,0,0,0,0,0,0,0,6,0,7,3,18,146,27,9,101,20,51,3,46,8,239,35,684
POA3332,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,24,0,10,0,8,5,32,3,125
POA3333,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,29,4,3,10,4,10,3,9,0,25,6,104
POA3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,14,0,8,0,17,0,62
POA3335,0,0,0,39,0,0,3,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,6,7,9,195,28,3,95,14,62,6,36,5,90,18,554
POA3336,0,0,0,98,0,0,0,0,0,0,0,0,0,0,21,27,3,0,5,0,0,0,0,0,0,0,5,15,452,29,9,164,33,69,8,36,12,170,27,1008
POA3337,0,3,0,102,5,0,0,0,0,7,0,4,0,3,96,121,5,0,0,3,0,0,0,0,3,26,33,68,628,106,28,372,72,398,18,225,62,1077,140,3124
POA3338,0,0,0,128,3,0,0,6,0,3,0,0,0,3,58,80,0,0,3,0,0,0,4,0,0,15,32,54,636,101,20,337,62,318,23,146,34,713,120,2507
POA3340,4,9,0,191,0,0,0,0,0,5,0,0,4,6,64,88,7,0,3,0,0,0,3,4,0,25,16,61,592,103,17,362,63,249,25,175,27,882,101,2602
POA3341,0,0,0,18,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,0,0,0,0,3,4,35,9,4,27,9,28,0,12,0,42,9,168
POA3342,0,0,0,36,0,0,0,0,0,0,0,0,0,3,21,22,0,0,0,0,0,0,0,0,0,4,3,14,100,18,3,55,11,48,3,29,7,161,27,477
POA3345,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,4,43,9,0,29,3,14,5,13,8,46,6,175
POA3350,3,45,3,546,0,0,0,5,3,5,0,0,4,17,194,228,5,0,0,3,0,0,0,0,0,46,26,84,1338,378,42,1046,126,557,91,520,84,2402,258,6856
POA3351,0,3,0,48,0,0,0,0,0,0,0,0,0,5,27,35,0,0,0,0,0,0,0,0,0,3,6,18,203,51,15,174,22,94,8,90,24,325,39,1042
POA3352,0,10,0,120,0,0,0,4,0,3,3,0,0,5,58,77,3,0,0,0,0,0,0,0,0,13,13,38,429,131,24,319,45,194,28,158,34,625,81,2079
POA3355,0,8,0,42,0,0,0,0,0,0,0,0,0,6,32,38,0,0,0,0,0,0,0,0,0,16,9,25,174,66,8,182,12,96,17,93,27,663,52,1391
POA3356,0,4,0,30,0,0,0,0,0,0,0,0,0,4,50,54,4,0,0,0,0,0,0,0,0,24,13,44,262,72,10,206,19,127,12,116,26,647,82,1578
POA3357,0,6,0,47,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,3,63,15,4,49,4,38,0,46,13,195,13,455
POA3358,0,0,0,9,4,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,4,110,19,0,68,3,19,0,16,5,68,13,330
POA3360,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,14,9,0,13,0,13,0,11,3,41,3,115
POA3361,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,5,13,4,0,13,0,12,0,6,0,22,3,74
POA3363,0,0,0,18,0,0,0,0,0,0,0,0,0,5,20,20,0,0,0,0,0,0,0,0,0,0,0,3,43,23,10,66,7,43,0,39,6,197,22,447
POA3364,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,3,3,8,66,21,9,37,10,22,5,31,7,89,18,315
POA3370,0,0,0,6,0,0,0,0,0,0,0,0,0,3,15,19,0,0,0,0,0,0,0,0,0,4,0,10,24,10,0,28,9,30,6,32,5,118,17,271
POA3371,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,6,16,0,4,23,3,11,5,13,5,60,7,143
POA3373,0,0,0,13,0,0,0,0,0,3,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,9,3,16,51,10,4,47,8,28,7,18,7,141,18,343
POA3374,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,11,5,7,0,7,0,22,5,58
POA3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,8,0,0,0,0,0,8,0,40
POA3377,0,0,0,51,0,0,0,0,0,0,0,0,0,6,52,63,0,0,0,0,0,0,0,0,0,8,11,22,180,59,10,142,21,78,15,91,15,439,65,1123
POA3378,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,7
POA3379,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,6,6,25,9,0,16,0,8,0,9,4,27,7,105
POA3380,0,3,0,24,0,0,0,0,0,0,0,0,0,6,32,32,0,0,0,0,0,0,0,0,0,3,3,11,120,40,5,92,17,48,6,58,18,345,39,797
POA3381,0,0,0,17,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,36,19,8,26,3,12,0,14,4,61,10,189
POA3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,5,9,0,11,0,3,0,32,0,78
POA3385,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,14,4,0,10,5,10,4,11,0,37,0,91
POA3387,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,3,0,3,0,4,3,41
POA3388,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,16,4,3,3,3,0,35,6,84
POA3390,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,4,7,14,4,0,23,0,3,4,3,0,49,13,114
POA3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,4,0,21
POA3392,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,6,0,17,0,10,0,31,4,78
POA3393,0,4,0,15,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,8,11,62,11,4,57,7,18,3,23,3,123,14,338
