POA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA3034,0,0,0,0,0,0,0,0,0,60,0,68,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,5,0,7,0,10,0,0,0,0,0,0,0,4,0,48,0,53,0,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,4,0,14,0,208,4,228,4,0,0,0,0,8,0,13,7,86,5,114,3,8,0,0,0,5,0,8,6,54,0,84,5,6,0,6,0,13,0,0,3,56,0,90,0,4,0,11,0,8,0,7,0,14,0,48,0,3,0,4,0,3,0,3,0,13,0,35,31,3,3,30,3,17,0,7,0,20,0,112,37,4,0,29,4,3,0,3,0,6,0,87,31,0,0,13,0,6,0,0,0,9,4,61,34,0,0,3,7,0,0,4,0,0,0,47,57,5,5,9,7,6,0,0
POA3036,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,19,0,22,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,7,0,57,0,68,0,0,0,0,0,0,0,4,0,47,0,51,0,0,0,0,0,9,0,5,0,33,0,57,5,0,0,6,0,6,0,11,0,48,0,72,0,4,0,4,0,0,0,0,0,6,0,17,0,4,0,9,0,5,0,0,0,16,0,29,9,6,0,10,0,8,0,5,0,14,0,59,19,0,0,10,0,8,0,5,0,6,0,48,11,0,0,9,0,8,0,0,0,4,0,33,18,0,0,9,0,0,0,0,0,0,0,30,23,8,0,9,0,11,0,3
POA3037,0,0,0,0,0,0,0,0,0,144,0,148,0,0,0,0,0,0,0,8,0,43,0,49,0,0,0,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,0,9,0,17,0,23,0,0,0,0,0,0,0,6,5,100,0,108,0,0,0,0,0,4,0,14,0,48,3,68,0,6,0,0,0,17,4,25,0,417,5,478,0,9,0,4,0,25,0,39,4,156,0,244,3,18,6,14,0,62,0,35,0,99,0,235,12,27,4,39,5,57,0,19,4,106,0,269,21,12,0,39,7,41,4,12,6,20,0,158,44,11,0,45,0,49,6,11,3,15,0,189,177,20,9,100,15,68,4,15,7,20,0,433,184,15,0,77,9,25,0,6,0,4,0,321,137,4,4,40,5,13,4,0,0,8,0,210,92,0,0,13,11,3,0,0,0,4,0,128,124,0,0,25,7,17,0,5
POA3038,0,0,0,0,0,3,0,0,0,108,3,123,0,0,0,0,0,0,0,4,0,24,0,33,0,0,0,0,0,0,0,3,0,25,0,33,0,0,0,0,0,0,0,9,0,17,0,20,0,0,0,0,0,0,0,7,3,105,0,123,0,0,0,0,0,0,0,12,3,43,0,67,0,4,0,3,0,5,0,21,6,369,4,418,5,10,0,4,0,28,0,33,5,157,0,234,0,17,0,8,3,33,0,24,0,121,0,209,3,10,3,27,0,41,9,32,3,104,0,226,5,11,0,23,0,24,0,12,0,24,0,106,12,7,0,28,0,20,3,12,3,23,0,112,53,11,0,72,10,56,6,16,9,19,0,252,82,10,0,52,8,22,0,8,0,9,0,201,49,9,0,45,3,13,0,6,3,7,0,131,46,0,0,12,4,3,0,0,0,6,0,78,79,0,0,44,4,22,0,0
POA3039,0,0,0,0,0,5,0,0,0,26,0,32,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,28,0,37,0,0,0,0,0,0,0,6,0,7,0,15,0,0,0,0,0,0,0,8,0,73,0,89,0,0,0,0,0,9,0,9,0,41,0,64,0,14,0,0,0,8,0,14,0,48,0,94,6,8,0,15,0,16,6,14,0,40,4,108,5,8,0,14,0,9,4,10,0,15,0,69,17,10,0,35,5,22,0,11,5,20,0,108,68,20,0,55,16,39,8,19,0,29,0,243,102,12,0,54,0,12,3,11,0,15,0,210,92,0,0,30,10,11,4,8,0,8,0,162,74,0,0,29,4,9,0,0,0,8,0,127,233,10,0,60,10,30,3,6
POA3040,0,0,0,0,0,0,0,0,0,47,0,56,0,0,0,0,0,0,0,3,0,15,0,14,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,0,33,0,41,0,0,0,0,0,0,0,3,0,16,0,26,0,0,0,0,0,0,0,14,0,119,8,144,0,8,0,3,0,10,0,15,3,63,0,105,3,14,0,6,0,3,0,23,3,72,0,128,4,33,0,20,3,19,0,15,3,88,0,190,10,17,0,22,7,20,0,15,5,45,0,130,14,7,0,18,0,20,0,14,4,34,0,124,76,22,4,66,12,43,3,18,7,62,0,323,95,9,3,68,8,19,0,19,0,36,0,255,121,13,0,40,3,17,7,4,0,13,0,222,96,5,0,36,3,10,0,0,0,10,0,166,230,12,3,81,12,43,3,17
POA3041,0,0,0,0,0,0,0,0,0,21,0,20,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,17,0,25,0,0,0,0,0,0,0,13,0,12,0,25,0,0,0,0,0,0,0,8,0,71,0,88,0,4,0,0,0,4,0,16,0,43,0,73,0,9,0,5,0,9,0,17,3,57,0,98,0,8,0,17,0,11,0,6,4,46,0,98,4,7,0,13,0,11,0,6,0,27,0,66,7,4,0,12,0,14,0,3,0,18,0,65,36,9,0,27,0,20,0,10,0,32,0,131,42,9,0,23,7,11,0,7,0,15,0,110,31,3,0,20,4,6,0,7,0,5,0,77,34,0,0,12,4,6,0,3,0,0,0,55,76,9,0,21,6,20,3,7
POA3042,0,0,0,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,3,0,41,0,47,0,0,0,0,0,0,0,11,0,14,0,20,0,0,0,0,0,3,0,20,4,195,6,221,0,9,0,0,0,7,0,10,0,96,0,116,0,9,0,0,0,12,4,17,3,78,0,124,4,13,0,7,0,11,0,20,4,58,0,118,8,0,0,16,0,5,0,19,0,9,0,63,16,6,0,6,0,11,0,3,3,15,0,70,59,10,0,32,6,30,0,10,0,16,0,156,82,8,4,29,4,10,0,5,0,10,0,148,73,5,0,22,4,10,0,3,0,3,0,124,62,0,0,7,4,0,0,0,0,0,0,76,131,3,0,25,7,14,0,0
POA3043,0,0,0,0,0,0,0,0,0,46,0,48,0,0,0,0,0,0,0,0,0,24,0,25,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,3,0,64,0,69,0,0,0,4,0,5,0,9,7,23,0,38,0,4,0,0,0,5,4,19,6,247,3,278,0,6,0,0,0,8,0,27,3,124,0,169,3,0,0,9,0,18,4,21,4,83,0,140,5,13,0,17,0,24,3,11,5,63,0,135,6,7,0,11,4,20,0,7,0,27,0,84,16,10,0,20,3,14,0,5,0,17,0,93,81,3,0,34,3,22,0,7,0,25,0,178,76,9,0,41,3,10,0,0,0,9,0,152,61,4,3,22,3,10,0,0,0,3,0,110,51,0,0,12,4,3,0,0,0,0,0,71,62,3,0,13,3,9,0,0
POA3044,0,0,0,0,0,0,0,0,0,70,0,67,0,0,0,0,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,4,0,45,0,58,0,0,0,0,0,0,0,10,0,20,0,32,0,0,0,0,0,3,0,14,0,186,4,207,0,4,0,7,0,9,6,9,0,84,0,113,0,9,0,9,0,17,0,32,4,60,0,139,8,25,0,21,7,36,4,27,7,64,0,186,12,13,3,28,4,26,3,8,4,17,0,124,15,10,0,33,6,33,0,6,0,11,0,130,109,21,0,102,16,46,5,16,6,19,0,330,157,6,0,94,8,18,5,3,0,3,0,309,156,8,0,64,11,18,4,4,0,4,0,262,140,0,0,36,7,14,0,0,0,0,0,198,264,7,0,55,13,21,0,7
POA3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3046,0,0,0,0,0,0,0,0,0,66,0,66,0,0,0,0,0,0,0,3,0,26,0,24,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,3,0,11,0,19,0,3,0,0,0,0,0,10,4,63,0,76,0,0,0,0,0,0,0,15,3,37,5,60,0,0,0,0,0,3,0,14,10,322,6,356,0,17,4,3,0,12,4,24,3,129,4,197,3,32,0,10,0,46,0,22,7,102,0,228,5,42,0,52,3,44,3,26,0,72,0,249,9,13,4,53,3,42,4,14,0,25,0,165,46,22,0,51,5,31,3,12,0,18,3,192,180,22,3,131,20,56,7,14,0,16,0,445,225,17,0,87,7,19,3,13,0,10,0,382,198,9,4,58,11,26,0,0,4,8,0,314,158,6,0,24,6,4,0,0,0,0,0,205,224,8,0,50,6,24,7,5
POA3047,0,0,0,0,0,0,0,0,0,43,0,43,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,4,0,8,0,12,0,0,0,0,0,0,0,10,0,47,0,60,0,0,0,0,0,3,0,4,0,27,0,40,0,0,0,0,0,9,4,13,0,185,0,222,0,10,0,0,0,21,0,20,3,66,0,116,0,7,0,9,0,18,3,12,0,21,0,74,3,19,0,21,3,30,5,11,3,38,0,130,4,3,0,19,0,18,0,0,0,10,0,67,22,6,0,20,3,13,0,0,0,3,0,69,45,12,0,39,0,17,3,9,0,3,0,124,35,0,0,17,5,7,0,0,0,0,0,66,21,0,0,12,3,0,0,0,0,4,0,44,13,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0
POA3048,0,0,0,0,0,0,0,0,0,42,0,47,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,4,0,9,0,11,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,3,0,36,0,38,0,0,0,0,0,0,0,9,0,28,0,37,0,0,0,0,0,4,0,8,0,198,10,221,0,0,0,0,0,14,0,19,0,76,0,117,0,8,0,0,0,18,0,7,0,34,4,80,3,3,0,11,0,14,4,10,0,39,6,97,4,0,0,8,0,14,0,3,0,7,0,38,5,5,0,14,4,6,0,6,0,3,0,44,30,0,0,20,0,21,0,3,0,5,0,77,19,0,0,10,3,0,0,0,0,3,0,48,12,0,0,3,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,9,5,0,0,4,0,0,0,0
POA3049,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,16,0,25,0,0,0,0,0,0,0,0,0,14,0,16,0,4,0,0,0,4,0,13,0,86,0,100,0,3,0,0,0,8,0,4,6,46,0,69,0,0,0,3,0,12,0,8,0,27,0,49,3,7,0,9,0,17,0,10,0,36,0,82,0,3,0,7,0,13,0,4,0,10,0,47,3,4,0,15,0,11,0,5,4,4,0,44,41,3,3,30,5,13,6,10,0,7,0,112,42,6,0,25,9,6,0,0,3,10,0,106,40,0,0,7,3,9,0,0,0,0,0,66,29,0,0,5,0,0,0,0,0,0,0,36,28,0,3,11,4,8,0,0
POA3051,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,4,0,13,0,14,0,0,0,0,0,0,0,3,0,5,0,13,0,6,0,0,0,6,6,7,4,33,0,61,0,10,0,0,0,4,3,11,0,17,0,45,4,21,0,5,0,9,4,15,0,18,0,73,3,21,0,19,0,17,0,13,0,11,0,87,9,16,0,26,3,16,0,5,3,10,0,72,6,8,0,25,3,11,5,3,0,11,0,73,49,15,0,49,3,29,4,13,0,16,0,185,95,7,0,44,5,10,5,0,0,10,0,182,77,5,0,39,4,18,0,4,0,8,0,150,84,4,0,13,5,3,0,0,0,0,0,110,234,8,9,50,10,32,0,0
POA3052,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,12,0,0,0,3,0,0,0,0,0,6,0,19,0,4,0,0,0,0,0,3,0,5,0,19,3,3,0,3,0,7,7,8,0,6,0,45,0,3,0,11,0,10,0,5,0,3,0,34,0,8,0,15,0,7,0,3,0,3,0,32,20,6,6,16,0,9,0,3,0,8,0,73,30,0,0,21,0,5,0,6,0,4,0,76,28,0,0,5,5,8,0,0,0,0,0,53,21,0,0,6,0,0,0,7,0,4,0,33,57,3,0,18,5,17,0,7
POA3053,0,0,0,0,0,0,0,0,0,55,0,55,0,0,0,0,0,0,0,3,0,8,0,11,0,0,0,0,0,0,0,4,0,5,0,11,0,0,0,0,0,0,0,4,0,4,0,11,0,3,0,0,0,0,0,7,0,13,0,26,0,0,0,0,0,0,0,5,3,15,0,31,0,10,0,0,0,0,0,7,0,24,0,48,0,12,0,0,0,4,6,15,5,13,0,54,0,16,4,14,0,15,0,11,5,25,0,87,6,27,0,30,4,20,0,19,0,21,0,123,3,12,0,10,3,21,0,11,6,3,0,64,15,12,0,21,4,13,3,10,0,13,0,88,69,21,4,36,0,27,8,12,4,20,0,206,71,6,4,43,5,9,0,5,0,15,0,152,79,0,0,22,6,9,0,5,0,3,0,122,65,0,0,10,0,9,0,3,0,3,0,93,151,4,0,41,6,23,5,7
POA3054,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,15,0,25,0,5,0,0,0,0,0,9,0,20,0,28,0,3,0,0,0,0,0,9,0,19,0,35,0,5,0,7,0,8,0,7,0,20,0,57,4,3,0,6,0,5,0,4,0,11,0,37,6,8,0,5,3,5,6,9,0,18,0,61,36,9,0,31,0,14,0,8,0,26,0,125,49,10,0,32,0,8,0,3,0,22,0,122,53,6,0,18,0,13,3,0,0,11,0,97,54,6,0,14,0,3,0,0,0,3,0,80,144,11,3,45,6,44,0,23
POA3055,0,0,0,0,0,0,0,0,0,20,0,24,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,0,28,0,0,0,0,0,0,0,5,0,7,0,11,0,0,0,0,0,7,0,11,0,77,0,94,0,7,0,0,0,4,0,20,0,30,0,56,0,16,0,0,0,5,0,9,0,18,0,65,12,24,0,19,4,11,0,16,3,33,0,122,7,8,0,16,0,25,0,8,3,8,0,76,11,9,0,33,4,10,5,5,0,7,0,94,76,17,0,75,8,26,6,6,0,8,0,224,97,9,0,59,12,13,0,0,0,8,0,192,77,8,0,27,10,13,0,0,0,3,0,144,86,0,3,15,6,3,0,6,0,0,0,116,155,0,0,39,9,22,0,4
POA3056,0,0,0,0,0,0,0,0,0,26,0,29,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,4,0,0,0,6,0,4,0,0,0,0,0,3,0,38,0,47,0,0,0,0,0,0,0,11,4,19,0,34,0,6,0,0,0,5,0,14,0,129,4,161,0,5,0,4,0,10,0,14,0,51,0,86,7,25,0,5,4,11,6,23,0,37,3,117,11,31,0,25,6,20,0,30,4,46,0,187,9,10,0,41,7,20,5,15,0,18,0,129,17,24,0,39,3,18,5,9,0,20,0,137,104,38,6,128,9,72,5,12,0,18,0,395,171,17,5,108,8,24,5,13,0,11,0,362,228,12,0,88,12,16,5,10,0,8,0,373,203,9,0,48,7,11,0,0,0,4,0,284,465,14,0,90,17,28,0,6
POA3057,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,3,0,3,0,7,0,3,0,0,0,0,0,3,0,61,0,71,0,13,0,0,0,0,0,9,0,19,0,38,0,13,0,3,0,9,3,9,0,16,0,46,3,15,0,23,0,10,0,7,0,15,0,84,4,10,0,23,0,15,6,10,0,11,0,78,5,9,0,31,3,17,3,3,0,3,0,80,62,23,5,61,6,52,7,11,0,8,0,234,127,10,5,58,3,19,3,0,0,4,0,227,130,4,0,50,8,12,0,0,0,4,0,214,131,3,0,33,7,4,3,0,0,4,0,190,259,4,4,67,9,20,0,7
POA3058,0,0,0,0,0,0,0,0,0,80,0,82,4,0,0,0,0,0,0,0,0,24,0,30,0,0,0,0,0,0,0,3,0,12,0,13,0,0,0,0,0,0,0,5,0,8,0,7,0,0,0,0,0,3,0,7,0,66,0,74,0,0,0,0,0,0,0,7,0,25,0,44,0,5,0,4,0,14,3,23,6,258,0,309,0,16,0,0,0,8,4,20,0,96,0,152,0,22,0,8,0,28,8,22,0,80,0,178,8,28,0,36,6,32,0,48,3,61,0,218,4,13,0,33,0,43,4,12,3,19,0,136,30,16,0,60,4,30,5,20,0,23,3,190,110,29,3,125,9,65,8,19,3,31,0,403,170,20,4,110,16,25,3,7,0,11,3,373,154,9,0,66,18,25,3,4,0,3,0,283,147,4,5,36,5,9,3,3,0,0,0,209,360,5,7,65,25,23,3,7
POA3059,0,0,0,0,0,0,0,7,0,44,0,50,0,0,0,0,0,0,0,4,0,17,0,22,0,0,0,0,0,0,0,4,0,8,0,13,0,0,0,0,0,0,0,4,0,6,0,10,0,0,0,0,0,0,0,3,0,30,0,36,0,0,0,0,0,0,0,6,0,14,0,30,0,0,0,0,0,6,0,5,0,137,3,157,0,3,0,0,0,5,0,19,3,82,0,117,4,5,0,4,0,16,0,11,3,54,0,96,0,11,0,22,0,19,0,13,3,46,0,119,4,6,0,14,0,24,0,5,0,23,0,79,10,6,0,16,3,12,0,9,0,14,0,75,67,13,0,41,6,44,4,10,0,20,0,202,90,8,6,42,7,11,0,4,0,12,0,172,70,0,0,25,9,10,4,0,0,0,0,133,59,3,0,14,4,4,0,0,0,4,0,82,75,6,0,19,3,19,0,4
POA3060,0,0,0,0,0,0,0,0,0,30,0,35,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,34,0,36,0,0,0,0,0,3,0,9,0,18,0,29,0,0,0,0,0,6,0,6,0,168,4,186,0,0,0,0,0,12,0,15,0,48,0,82,0,10,0,3,0,12,0,11,0,33,0,61,0,5,0,15,3,11,5,9,0,25,0,69,3,4,4,9,0,10,0,4,0,3,0,44,7,6,0,13,0,7,0,3,0,5,4,54,35,7,0,34,10,16,0,4,0,13,0,104,37,6,0,29,0,12,3,3,0,3,0,90,22,0,0,10,0,0,0,0,0,3,0,45,41,4,0,8,0,0,0,0,0,0,0,51,42,0,0,6,4,0,0,0
POA3061,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,19,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,3,0,91,0,103,0,0,0,0,0,3,0,3,0,16,0,26,0,0,0,0,0,8,0,8,0,13,0,36,0,0,0,0,0,7,0,0,0,18,0,30,0,0,0,7,0,0,0,0,0,0,0,11,3,0,0,4,0,3,0,0,0,5,0,7,13,4,0,7,4,7,0,0,0,0,0,35,8,0,0,0,0,6,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
POA3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
