POA_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3749,853,891,1743,38,30,68,19,22,38,52,44,95,8,8,20,0,0,0,0,0,0,0,0,0,0,3,3,3,4,6,0,0,0,86,77,161,0,3,3,0,11,14,127,120,252,59,55,115,1039,1067,2110
POA3750,8642,8567,17209,518,493,1010,37,35,71,2190,2210,4397,14,13,25,8,11,18,0,7,11,7,3,8,4,4,5,10,9,19,0,0,0,2269,2291,4555,97,90,192,30,18,51,2913,2890,5810,433,397,829,11991,11857,23844
POA3751,70,53,124,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3,8,15,5,21,81,65,145
POA3752,10676,11064,21741,149,141,289,26,27,54,866,898,1768,15,9,25,6,7,9,5,3,3,3,0,6,4,4,4,0,0,3,0,0,0,927,947,1877,53,36,90,11,21,27,1135,1149,2288,335,352,689,12149,12566,24712
POA3753,1847,1791,3637,52,41,92,9,6,22,265,265,528,5,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,279,285,565,12,10,21,3,0,3,349,335,682,108,105,214,2305,2235,4535
POA3754,20498,21477,41974,503,559,1055,36,33,66,2269,2386,4657,36,47,90,13,8,21,4,10,15,10,4,14,6,11,20,3,9,18,0,0,0,2381,2520,4893,93,135,229,36,34,72,3012,3239,6250,689,733,1423,24199,25450,49649
POA3755,101,94,199,0,0,0,0,0,0,11,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,20,0,4,6,0,0,0,14,15,22,16,13,29,125,114,249
POA3756,6295,6244,12539,313,304,621,19,18,37,779,787,1564,20,16,34,3,5,11,0,6,8,0,0,0,0,3,6,0,0,0,0,0,5,831,830,1660,23,22,48,22,12,34,1193,1172,2363,386,366,750,7872,7781,15652
POA3757,4013,4044,8051,101,127,229,0,0,3,324,316,638,11,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,329,660,13,8,18,10,4,15,452,467,922,330,324,656,4797,4834,9626
POA3758,988,895,1888,14,26,36,0,0,0,79,61,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,61,137,0,0,0,0,0,7,95,84,178,97,102,199,1181,1080,2264
POA3759,429,471,902,10,8,12,0,0,0,39,40,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,82,0,0,0,0,0,4,51,52,98,27,20,54,511,544,1052
POA3760,155,169,320,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,3,0,4,0,0,0,8,12,21,8,8,15,167,188,357
POA3761,528,471,997,5,14,21,0,0,0,34,35,69,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,31,74,0,0,3,0,0,0,45,46,95,46,32,81,623,554,1172
POA3762,50,47,91,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,3,5,3,9,15,60,57,114
POA3763,726,674,1399,20,9,25,0,0,0,45,43,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,43,94,0,0,0,0,0,0,66,51,121,61,60,123,854,791,1641
POA3764,4192,4342,8535,190,221,410,6,12,20,349,385,736,7,11,16,0,0,0,8,4,7,7,0,5,0,0,0,4,3,8,0,0,0,376,421,794,10,8,25,10,12,25,589,662,1251,313,346,658,5096,5351,10445
POA3765,2989,3092,6078,21,16,39,6,0,9,223,249,467,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,253,482,3,7,13,5,0,6,258,281,547,105,94,197,3352,3465,6819
POA3766,582,536,1119,6,9,7,0,0,0,47,38,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,44,92,0,0,3,0,0,7,56,49,108,19,19,40,662,605,1264
POA3767,549,559,1111,9,10,24,0,0,0,35,52,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,52,92,0,0,5,0,0,0,54,68,122,19,24,39,617,648,1266
POA3770,1432,1431,2863,19,16,34,0,5,6,84,86,174,3,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,98,180,0,4,8,5,0,0,113,116,223,94,89,177,1627,1633,3261
POA3775,1749,1734,3486,33,30,64,0,0,0,121,140,258,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,129,141,273,3,0,8,6,0,6,172,177,350,103,103,206,2020,2022,4041
POA3777,4501,4788,9289,162,183,346,8,12,14,256,239,498,3,3,5,6,0,6,0,6,6,0,0,5,0,0,0,0,4,4,0,0,0,271,261,526,9,14,22,12,11,17,456,464,923,292,301,591,5250,5549,10799
POA3778,106,79,182,3,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,3,5,6,0,0,3,115,81,201
POA3779,210,180,392,11,11,26,0,0,0,16,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,34,0,4,4,0,0,0,28,26,60,20,20,40,259,236,497
POA3781,1906,1887,3792,40,34,75,6,0,3,152,139,291,0,0,5,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0,0,0,157,152,309,3,3,6,8,4,6,201,194,393,194,180,375,2300,2259,4564
POA3782,3524,3440,6967,66,54,122,0,0,0,226,247,472,8,3,12,4,3,9,0,5,3,0,3,4,0,0,0,0,0,0,0,0,0,241,266,508,15,18,30,5,4,11,321,339,665,130,144,275,3981,3925,7908
POA3783,1049,1020,2072,26,35,64,0,0,0,63,51,114,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,56,127,0,0,0,0,0,0,95,97,189,141,135,273,1284,1247,2532
POA3785,33,27,55,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,6,35,30,63
POA3786,678,660,1338,8,3,18,0,0,0,48,50,99,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,47,56,101,3,3,6,0,0,0,59,64,119,31,32,56,766,753,1513
POA3787,431,427,858,0,8,15,0,0,0,28,19,50,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,46,3,5,8,0,0,0,31,34,68,19,16,33,485,473,955
POA3788,786,726,1512,3,9,15,6,7,9,54,58,105,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,65,124,6,3,14,0,0,0,71,77,153,53,44,94,906,847,1758
POA3789,124,131,256,0,0,0,0,0,0,10,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,25,0,0,0,0,0,0,9,16,27,6,3,11,139,154,293
POA3791,639,632,1273,13,9,19,0,0,0,36,36,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,72,0,0,0,0,0,0,47,46,89,28,19,46,708,699,1408
POA3792,430,491,926,4,0,3,0,0,3,29,46,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,74,4,0,4,0,0,0,36,47,86,9,17,28,479,558,1036
POA3793,1579,1583,3168,28,32,62,0,0,0,121,116,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,237,0,7,8,4,0,0,159,152,310,75,70,149,1817,1806,3622
POA3795,587,581,1163,9,5,15,0,0,0,40,35,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,37,81,3,0,4,5,5,3,59,51,102,18,17,39,662,646,1312
POA3796,4328,4388,8724,58,44,100,3,0,4,264,328,588,3,4,7,0,0,0,0,4,3,0,0,0,3,0,8,0,0,0,0,0,0,281,332,615,12,11,22,11,5,13,356,394,750,106,92,200,4791,4878,9664
POA3797,1517,1534,3052,68,70,140,0,5,3,84,85,169,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,90,90,180,7,3,9,4,0,5,167,164,330,170,161,333,1854,1859,3719
POA3799,2395,2429,4824,75,93,167,4,4,6,131,118,246,3,0,6,3,0,3,0,4,3,0,5,3,0,0,0,0,0,0,0,0,0,138,123,266,8,6,10,7,3,5,227,222,449,341,288,627,2964,2936,5900
POA3802,10465,10556,21023,137,110,249,6,10,14,835,799,1630,11,8,22,9,3,14,9,8,15,4,7,7,0,0,0,5,4,9,0,0,0,881,836,1711,63,67,131,20,9,28,1097,1022,2120,563,499,1066,12131,12078,24211
POA3803,4700,4734,9437,55,63,121,3,5,5,463,426,885,3,4,7,5,5,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,478,439,915,47,51,100,6,7,13,586,559,1148,329,316,647,5618,5609,11231
POA3804,3802,3763,7567,26,24,54,0,3,6,221,236,453,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,244,465,14,22,33,3,0,3,269,287,556,144,153,295,4213,4209,8419
POA3805,24928,25096,50023,268,301,572,42,45,85,2200,2100,4301,28,34,65,21,25,45,8,9,13,6,14,22,3,7,11,3,0,3,0,0,0,2312,2234,4551,190,217,408,48,33,74,2811,2791,5601,1141,1129,2274,28879,29018,57894
POA3806,20840,21909,42751,426,448,871,41,47,90,2304,2481,4788,39,42,78,9,10,19,11,10,18,5,10,16,3,0,5,4,3,8,0,0,0,2420,2607,5021,104,91,195,28,25,55,2976,3165,6148,896,992,1890,24716,26069,50783
POA3807,3291,3289,6580,48,46,92,8,3,11,290,303,594,6,6,13,0,3,5,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,304,321,627,18,20,33,6,4,7,376,382,764,134,117,253,3806,3790,7598
POA3808,1368,1297,2666,16,16,32,6,3,5,114,100,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,109,225,5,0,4,0,0,0,130,126,258,106,89,195,1603,1519,3118
POA3809,7021,7356,14377,262,315,578,13,11,27,1635,1727,3359,13,13,28,10,9,14,8,0,10,5,4,6,3,0,5,0,0,0,0,0,0,1682,1769,3446,62,65,128,16,22,37,2021,2167,4188,326,352,677,9364,9874,19242
POA3810,21636,22674,44305,522,590,1112,48,44,85,2975,3084,6058,31,27,65,7,8,13,14,5,15,14,13,23,12,12,28,0,3,3,0,0,0,3101,3190,6295,117,134,257,62,44,103,3799,3962,7763,1277,1378,2658,26708,28018,54728
POA3812,1024,1018,2048,17,14,30,0,0,0,94,90,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,98,90,192,0,3,3,0,0,0,112,111,224,98,95,197,1232,1230,2464
POA3813,391,375,765,10,10,18,0,0,0,30,49,76,0,3,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,55,87,3,0,4,0,0,0,48,61,115,34,45,81,475,481,957
POA3814,1069,1071,2145,19,21,41,0,3,6,99,85,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,89,196,0,4,4,10,0,11,133,117,248,96,87,189,1303,1275,2583
POA3815,1461,1477,2936,58,53,114,0,8,3,158,171,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,174,329,8,0,8,5,4,6,221,237,459,120,137,256,1806,1848,3655
POA3816,1217,1199,2420,38,48,86,0,0,3,161,168,328,5,3,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,175,348,0,0,0,0,0,0,208,225,436,169,151,315,1593,1578,3170
POA3818,6629,7061,13687,319,395,710,6,10,22,809,853,1665,12,15,26,6,10,11,6,3,15,0,5,5,0,0,0,0,0,0,0,0,0,841,898,1737,16,24,40,19,17,34,1200,1333,2530,421,441,863,8249,8837,17083
POA3820,7478,8149,15630,485,574,1052,27,23,47,860,986,1839,26,32,59,0,8,6,11,12,20,5,5,10,0,0,0,0,0,0,0,0,0,932,1064,2000,25,37,58,20,14,29,1454,1686,3140,478,550,1027,9413,10387,19796
POA3821,1290,1323,2617,38,35,73,0,0,0,70,82,156,0,0,3,0,0,0,7,0,9,0,0,0,4,3,3,0,0,0,0,0,0,85,90,171,4,4,7,0,0,0,120,128,249,115,129,242,1528,1581,3109
POA3822,428,405,832,21,20,40,0,0,0,22,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,44,0,0,0,0,0,0,44,40,82,43,36,77,511,477,989
POA3823,869,871,1736,27,29,56,0,0,0,77,83,164,4,4,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,83,89,176,0,0,0,0,0,0,108,125,234,62,58,116,1039,1056,2094
POA3824,2152,2258,4416,87,97,180,11,8,11,184,196,377,8,8,14,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,201,214,413,6,6,10,3,7,13,296,321,616,163,184,347,2605,2765,5376
POA3825,8396,8599,16996,376,465,837,17,18,30,533,570,1099,21,16,36,0,0,4,4,0,8,3,0,3,3,4,5,0,0,0,0,0,0,573,612,1186,29,23,55,45,39,86,1022,1143,2166,879,850,1729,10295,10593,20889
POA3831,811,792,1602,25,27,47,0,0,4,73,61,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,66,136,0,9,13,0,0,0,98,99,199,99,94,189,1009,977,1988
POA3832,98,114,210,4,3,6,0,0,0,8,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,20,0,0,0,0,0,0,15,13,29,6,4,9,111,127,241
POA3833,149,119,267,0,0,0,5,0,4,8,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,22,0,0,0,0,0,0,11,11,22,28,19,51,187,151,340
POA3835,211,205,414,8,4,7,0,0,0,10,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,0,0,0,0,0,0,18,7,28,15,17,30,238,228,471
POA3840,6651,6770,13425,321,295,615,8,12,24,505,507,1013,13,9,17,3,10,15,0,0,9,0,4,4,7,4,12,0,0,0,0,0,0,547,548,1090,16,22,38,22,9,36,901,878,1783,935,891,1830,8489,8546,17037
POA3842,1929,2004,3936,70,69,143,8,8,10,142,161,305,13,7,17,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,176,339,3,4,8,4,4,11,240,255,494,200,233,434,2379,2490,4865
POA3844,12040,12715,24760,535,658,1194,33,37,67,1177,1311,2483,33,40,72,3,4,8,3,11,15,3,4,11,6,7,14,6,5,12,0,0,0,1262,1416,2682,64,59,122,30,37,69,1890,2171,4065,964,1039,2004,14898,15932,30831
POA3847,843,881,1724,35,34,70,3,3,8,89,87,175,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,88,182,0,0,0,5,4,9,132,125,260,126,135,263,1104,1144,2247
POA3850,5620,6220,11840,503,592,1094,55,55,113,491,506,997,51,37,87,19,13,31,15,12,26,5,6,14,0,4,10,19,11,31,0,0,0,663,640,1305,34,37,73,15,10,23,1213,1283,2493,484,474,956,7316,7973,15291
POA3851,2293,2078,4377,37,27,64,7,14,17,244,224,458,6,4,8,0,4,4,0,4,4,3,0,4,0,0,0,0,0,0,0,0,0,263,239,500,8,6,16,4,5,4,305,278,584,1024,199,1228,3622,2558,6183
POA3852,41,23,60,5,0,9,27,3,31,10,6,12,15,8,21,5,0,5,4,5,7,0,0,0,0,0,0,37,15,54,0,0,0,99,36,139,0,0,0,0,0,0,107,35,144,4,5,3,145,69,210
POA3854,632,638,1278,8,15,22,3,0,0,44,33,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,38,85,0,0,0,0,0,0,54,50,110,41,40,82,732,733,1465
POA3856,435,451,888,6,8,9,0,0,0,38,45,81,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,46,89,0,0,4,0,0,0,48,57,99,39,45,86,516,552,1068
POA3857,154,166,321,0,0,0,0,0,0,6,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,21,0,0,0,6,0,6,9,8,25,18,21,38,187,194,382
POA3858,1225,1172,2396,67,47,116,0,9,8,72,84,153,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,97,171,6,7,10,21,19,36,170,174,339,187,182,373,1574,1522,3102
POA3859,389,366,753,14,25,36,0,0,0,27,25,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,31,27,58,0,0,6,0,0,0,49,51,99,48,39,84,479,456,934
POA3860,2935,3095,6029,198,210,413,7,9,13,168,187,358,0,4,8,0,0,4,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,183,207,385,6,4,9,3,7,8,395,424,818,268,249,516,3592,3770,7366
POA3862,1402,1404,2808,91,77,167,9,10,18,119,114,242,5,8,13,0,0,0,0,3,4,0,3,4,0,4,4,0,0,0,0,0,0,139,141,278,0,0,0,4,0,7,234,220,456,113,119,235,1750,1750,3498
POA3864,103,98,201,0,0,0,0,0,0,9,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,0,0,0,0,0,0,10,8,12,11,11,22,122,114,237
POA3865,240,203,441,5,3,6,0,0,0,13,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,12,27,3,0,0,0,0,0,19,17,38,20,18,43,282,237,519
POA3869,710,724,1430,32,46,79,0,0,0,63,61,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,59,121,0,0,0,0,0,0,94,106,201,49,38,86,855,872,1720
POA3870,523,538,1061,16,13,31,0,4,6,40,36,75,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,48,47,92,0,0,0,0,0,0,60,62,123,59,62,123,648,663,1310
POA3871,1213,1209,2423,54,65,122,3,11,14,82,87,172,4,4,5,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,91,102,195,0,5,6,4,9,9,158,177,333,127,130,257,1493,1518,3010
POA3873,154,121,277,0,0,0,0,0,0,11,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,14,0,0,0,5,0,5,12,5,23,13,16,28,181,144,330
POA3874,261,240,499,11,8,21,0,0,0,11,22,32,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,43,0,0,0,0,0,0,26,41,62,25,23,46,307,300,612
POA3875,7642,8188,15835,439,480,920,30,43,76,604,683,1287,28,37,66,0,3,9,16,9,19,9,4,13,9,4,12,0,0,5,0,0,0,695,791,1489,28,27,55,32,16,49,1192,1313,2505,684,786,1470,9521,10287,19810
POA3878,501,534,1033,29,24,57,7,6,16,68,73,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,84,163,3,0,5,0,0,4,110,112,224,27,17,49,634,662,1298
POA3880,1605,1774,3380,97,104,202,3,3,11,154,204,351,10,7,14,0,0,0,0,0,0,5,5,8,0,3,9,0,0,0,0,0,0,171,228,395,4,3,9,3,4,7,280,338,620,105,103,213,1994,2219,4209
POA3882,545,541,1086,8,9,21,7,4,3,57,64,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,66,133,0,0,3,5,0,0,73,88,160,33,31,63,651,653,1304
POA3885,786,765,1552,17,15,34,4,3,5,51,40,97,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,49,109,0,0,0,0,0,6,80,69,150,72,86,160,936,918,1855
POA3886,175,159,337,8,12,14,6,4,8,5,5,7,0,0,3,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,13,12,24,0,0,0,0,0,0,23,20,45,19,17,35,208,198,410
POA3887,106,85,192,3,3,5,5,0,5,15,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,23,0,0,0,5,0,5,20,13,36,23,16,36,151,114,267
POA3888,1375,1309,2680,78,96,181,15,17,36,76,81,157,6,14,16,0,0,0,0,5,5,0,0,0,0,4,5,0,0,0,0,0,0,99,114,219,0,0,0,3,0,3,188,215,404,193,188,380,1753,1714,3468
POA3889,66,54,128,0,0,5,5,0,3,10,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,15,0,0,0,0,0,0,12,3,14,19,12,30,102,76,171
POA3890,137,125,258,3,5,12,0,0,6,3,0,3,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,9,15,0,0,0,0,0,0,16,10,26,26,22,54,177,161,335
POA3891,48,38,86,0,0,4,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,4,7,11,11,12,27,64,56,121
POA3892,453,493,944,32,37,61,4,3,9,21,26,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,33,35,67,4,0,4,0,0,0,60,70,133,45,52,98,556,615,1178
POA3893,9,10,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,9,12,25
POA3895,94,77,172,0,3,5,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,5,6,15,4,3,11,105,97,196
POA3896,150,135,278,3,3,13,0,0,0,12,9,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,23,0,0,0,0,0,0,21,18,42,14,12,27,189,160,348
POA3898,255,229,489,15,8,23,0,3,8,18,30,53,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,37,68,0,0,0,0,0,0,42,48,96,72,53,124,374,328,698
POA3900,69,49,117,9,5,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,11,5,16,17,17,36,95,73,172
POA3902,168,171,336,0,4,5,0,0,0,8,16,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,34,0,0,0,0,0,0,11,28,39,28,25,49,209,220,424
POA3903,342,327,664,19,20,35,6,0,9,39,34,66,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,34,78,0,0,3,0,0,0,59,50,117,42,29,70,439,414,852
POA3904,751,754,1509,49,46,96,6,6,9,75,66,139,4,0,3,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,86,82,170,4,4,4,0,0,0,137,131,269,59,55,117,946,948,1894
POA3909,3293,3363,6659,198,206,406,22,26,39,243,246,491,8,12,19,0,0,0,3,3,8,0,4,5,0,5,7,0,6,7,0,0,0,287,296,580,9,11,14,14,10,22,503,522,1021,494,484,974,4287,4370,8657
POA3910,9690,10205,19896,261,302,558,10,12,20,871,967,1836,15,13,29,0,6,5,0,0,3,0,0,0,4,0,4,0,3,3,0,0,0,901,999,1900,37,36,75,26,13,41,1220,1356,2576,418,398,818,11334,11963,23288
POA3911,1511,1503,3011,18,24,40,0,0,0,127,143,269,7,5,6,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,139,151,284,0,0,5,4,0,6,161,179,333,52,72,126,1726,1748,3469
POA3912,6494,6759,13256,192,199,391,11,12,19,508,574,1085,6,11,14,0,0,0,4,3,10,0,0,0,0,4,4,0,0,3,0,0,0,530,604,1138,17,23,35,18,13,32,757,836,1589,294,292,586,7550,7889,15433
POA3913,1492,1510,3001,27,32,57,6,9,12,101,111,212,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,128,239,8,5,10,3,0,9,144,163,310,48,55,101,1680,1731,3411
POA3915,4040,4437,8478,210,243,458,27,28,55,310,363,671,13,15,25,0,0,0,10,19,28,0,0,3,3,7,9,0,5,3,0,0,0,374,430,809,7,9,20,15,9,19,603,700,1298,423,409,830,5068,5541,10605
POA3916,439,447,883,13,11,19,0,0,0,35,31,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,70,0,7,3,0,0,0,47,47,99,28,22,52,514,518,1032
POA3918,1793,1837,3628,75,79,148,7,3,11,116,117,233,4,4,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,133,127,257,0,4,7,6,4,13,222,213,424,78,84,163,2089,2129,4213
