POA_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
POA3234,0,0,0,0,0,3,0,4,0,5,0,0,5,0,0,0,0,0,0,7,7,0,4,3,4,0,0,0,0,17,7,0,5,0,0,0,0,0,0,11,7,8,0,0,3,0,0,3,0,23,7,4,3,0,0,4,0,0,0,30,3,3,0,0,5,0,0,0,0,17,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,35,21,19,6,10,9,5,22,0,116
POA3235,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,5,3,8,7,5,3,0,0,5,0,27,7,19,7,8,0,4,0,0,4,47,10,11,10,4,4,5,4,4,4,61,12,18,11,6,5,6,0,3,0,57,16,3,0,0,3,0,0,4,0,28,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,59,33,29,17,15,7,24,10,249
POA3236,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,0,0,8,5,20,5,6,0,0,3,0,0,0,0,18,9,7,5,5,3,0,0,0,0,19,5,14,0,3,0,0,0,3,0,31,3,8,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,26,32,8,17,11,0,0,18,6,118
POA3237,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,6,5,0,0,0,0,0,0,0,0,14,7,0,7,3,0,0,0,0,0,19,20,4,0,0,0,0,3,0,0,35,14,0,6,3,5,0,0,10,0,30,3,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,11,10,10,11,4,6,15,4,119
POA3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,5,0,0,0,0,0,0,0,9,14,3,0,0,0,0,0,4,0,25,8,6,0,4,0,0,0,5,0,31,12,15,3,3,0,6,0,5,0,49,4,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,32,13,11,3,10,7,16,0,135
POA3239,0,0,0,4,0,6,0,7,0,14,0,0,3,4,0,0,0,5,0,12,8,4,6,5,0,0,0,12,0,34,11,3,4,0,0,0,0,4,0,31,15,10,7,8,4,0,3,3,0,48,9,8,8,4,3,0,0,0,0,51,10,9,0,0,3,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,33,29,19,16,7,19,36,0,214
POA3240,4,0,16,21,3,24,3,16,6,90,3,3,24,11,3,20,3,14,0,88,23,35,28,30,9,5,11,15,0,146,47,86,59,23,28,12,8,7,6,273,58,58,49,18,35,21,5,19,5,279,51,50,31,27,23,14,19,19,4,230,23,14,6,6,16,7,4,0,0,78,10,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,217,250,216,135,116,103,55,95,12,1196
POA3241,4,0,8,17,0,12,0,23,0,68,13,4,29,22,4,8,5,16,0,102,36,58,81,39,22,26,19,36,6,329,48,60,55,28,38,7,30,15,4,285,53,60,46,25,31,12,19,36,6,291,55,47,32,30,22,23,30,36,4,275,31,19,3,3,4,3,13,20,0,99,17,0,0,0,3,0,0,3,0,21,3,0,0,0,0,0,0,0,0,0,259,248,259,167,122,98,108,172,29,1468
POA3242,0,0,5,3,0,4,0,7,0,23,3,6,10,0,0,3,0,0,0,23,11,26,25,11,6,6,0,4,0,91,16,23,19,7,18,3,6,7,0,102,30,16,10,9,6,5,7,10,0,97,20,23,9,11,9,3,4,6,0,86,11,6,5,0,5,6,3,4,3,37,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,102,102,78,41,51,30,23,41,11,475
POA3243,0,0,0,0,0,3,0,0,0,14,0,0,3,0,0,0,0,0,0,7,10,4,3,0,5,0,0,3,0,30,8,6,4,0,7,0,0,7,0,38,21,9,0,4,0,3,4,5,0,48,18,5,0,4,6,0,0,6,0,40,24,3,5,0,0,3,0,4,0,35,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,86,28,21,18,13,16,9,25,0,215
POA3249,10,0,25,16,0,42,0,42,7,138,7,7,24,19,3,10,7,22,0,102,48,36,35,24,17,10,16,49,0,232,82,47,26,27,28,13,33,46,0,299,92,48,41,47,39,16,40,35,5,375,117,51,32,34,36,16,39,40,7,374,74,25,12,9,8,10,12,5,0,161,28,0,0,0,0,0,0,6,0,36,3,0,0,0,0,0,0,0,0,3,465,220,198,179,147,112,147,240,27,1727
POA3250,16,3,50,45,6,155,11,153,11,445,31,28,102,81,33,76,39,147,10,548,91,172,242,149,77,87,78,386,27,1306,125,171,170,155,104,62,89,240,19,1124,139,136,133,181,137,68,123,211,24,1156,110,114,111,153,133,65,125,171,12,990,53,41,32,34,33,24,32,46,13,317,9,5,0,0,3,0,0,3,0,31,3,0,0,0,0,0,0,0,3,10,574,677,849,798,521,537,493,1350,119,5923
POA3251,0,0,0,0,0,5,0,6,0,16,0,0,4,4,0,0,0,4,0,10,7,3,7,0,8,0,0,9,0,42,17,8,4,4,4,6,7,7,0,57,19,12,10,4,3,0,4,6,0,62,15,6,4,0,8,5,8,10,5,60,19,3,0,0,0,0,5,7,0,32,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,80,40,25,20,22,12,21,46,6,283
POA3254,0,0,0,0,0,10,0,3,0,15,4,5,4,0,0,0,0,0,0,13,8,5,15,6,4,0,0,5,0,46,3,0,7,5,4,0,4,8,0,31,6,6,0,0,3,0,4,5,0,26,3,9,5,3,3,0,4,8,0,34,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,19,34,18,18,14,12,27,0,172
POA3260,6,0,20,29,5,39,3,35,5,143,23,14,36,23,10,11,13,28,3,162,44,91,53,29,25,22,21,53,10,347,82,82,51,38,33,21,19,34,7,367,102,67,49,52,52,34,38,72,10,462,103,66,58,65,51,26,39,53,3,460,85,16,9,14,13,12,13,29,8,204,36,5,0,0,7,3,5,3,4,63,3,0,0,0,0,0,0,0,0,3,484,343,283,243,194,161,152,310,40,2203
POA3264,0,0,17,9,4,17,7,15,5,64,0,10,16,18,4,7,7,20,0,86,23,19,28,33,12,14,22,28,6,176,21,27,24,26,21,13,14,18,5,170,27,21,31,31,32,8,31,21,5,206,33,30,23,38,28,14,28,32,0,216,27,7,3,10,15,0,10,13,6,73,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,136,116,138,158,107,75,111,148,23,1008
POA3265,4,0,19,10,6,30,7,29,3,111,15,3,20,14,6,9,11,24,5,101,68,37,46,22,12,8,9,42,0,260,72,39,17,26,15,15,17,39,4,241,132,49,35,27,33,7,12,38,0,319,126,33,28,26,24,11,28,57,4,345,67,15,4,4,3,0,9,14,5,123,25,0,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,515,177,172,131,102,89,84,238,22,1525
POA3266,8,0,15,11,3,23,3,37,0,96,20,5,27,21,0,9,15,32,0,122,53,31,24,18,10,5,26,58,5,229,67,26,17,21,16,16,18,40,4,219,104,41,41,26,28,25,32,48,0,344,79,31,38,26,27,15,42,40,3,304,35,9,4,0,15,0,14,11,5,104,22,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,392,136,165,123,93,94,142,268,20,1441
POA3267,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,8,0,7,12,0,0,0,0,0,0,4,0,20,0,3,0,0,4,0,0,4,0,15,14,5,3,6,0,0,0,0,0,25,14,4,3,0,0,0,3,0,4,38,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,18,11,9,11,3,5,17,9,120
POA3268,11,0,8,12,0,21,6,30,5,97,8,4,26,21,9,9,9,25,0,106,56,29,34,19,15,5,10,49,3,196,90,33,32,10,8,14,12,36,3,241,102,26,29,21,16,13,21,29,5,268,111,20,28,18,24,11,28,33,6,284,59,12,6,3,8,8,4,6,5,111,12,0,0,0,0,0,0,3,0,25,6,0,0,0,0,0,0,0,0,5,453,126,154,104,81,79,91,220,23,1327
POA3269,0,0,5,5,0,5,0,0,0,12,4,3,8,3,0,0,0,6,0,23,17,11,9,6,0,3,3,15,0,70,21,7,9,3,3,4,3,9,0,64,32,9,9,5,4,7,5,8,0,78,31,9,3,3,8,0,4,8,0,66,20,7,0,0,4,0,0,4,0,45,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,142,44,39,24,18,22,15,59,5,369
POA3270,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,6,0,8,10,4,0,0,0,0,0,25,10,3,6,0,4,0,0,7,4,22,10,6,7,0,0,0,0,0,5,34,12,3,7,7,4,4,4,9,0,45,8,3,0,0,0,3,0,0,4,19,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,23,26,15,6,11,4,21,3,156
POA3271,0,0,5,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,10,9,0,0,3,0,0,0,3,0,17,18,6,0,0,0,0,0,5,0,30,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,5,3,3,4,7,22,0,89
POA3272,6,0,4,3,3,9,0,12,0,38,7,7,5,6,0,10,0,14,0,54,20,24,19,21,8,3,7,19,5,126,26,18,16,11,9,4,8,17,3,109,31,16,22,19,11,9,12,30,0,136,33,14,8,10,13,5,10,20,0,128,26,0,3,6,10,8,7,3,5,67,11,0,0,0,0,3,0,3,0,12,5,0,0,0,0,0,0,0,0,5,157,81,80,77,56,46,44,120,15,677
POA3273,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,5,0,0,0,0,0,0,5,0,7,4,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,41,9,0,6,0,0,0,10,6,70
POA3274,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,0,10,9,0,0,0,0,0,3,0,0,15,3,0,0,0,0,0,3,3,0,18,7,0,0,0,0,0,0,3,0,18,9,3,0,0,0,0,0,3,0,20,9,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,48,14,9,4,9,3,9,18,3,107
POA3275,0,0,6,3,0,8,0,4,0,22,4,0,11,4,6,4,3,6,0,35,5,6,15,4,8,0,3,0,0,50,6,3,7,7,6,0,3,4,0,43,8,11,13,3,6,6,8,4,0,62,4,7,10,5,8,3,11,6,0,45,0,0,0,3,4,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,59,28,39,19,32,29,3,273
POA3276,6,0,4,0,0,0,0,6,0,12,3,0,4,0,5,3,0,10,0,27,14,5,5,0,0,0,5,9,0,39,11,3,4,5,0,0,3,3,0,40,17,3,3,0,3,0,3,10,0,41,21,3,9,0,5,0,7,10,0,55,13,0,0,0,4,0,4,0,0,25,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,83,17,20,19,16,10,21,40,0,234
POA3277,3,0,8,5,0,27,0,13,0,63,9,3,13,12,0,13,8,12,4,64,28,35,42,16,12,9,15,23,6,180,44,38,27,19,23,9,4,24,0,188,36,26,20,27,41,8,18,29,9,207,45,25,19,14,10,17,29,19,0,183,21,9,4,4,7,0,6,9,4,68,13,5,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,0,203,129,133,97,94,80,76,130,27,971
POA3278,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,4,0,6,4,8,3,4,4,10,3,4,0,38,9,3,5,3,6,0,3,5,0,33,6,10,0,9,5,9,9,7,0,48,9,8,4,0,0,3,0,0,0,30,5,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,46,21,24,17,15,32,11,20,0,183
POA3279,0,0,3,0,0,11,0,4,0,22,3,0,4,4,0,0,0,0,0,14,3,7,4,4,0,0,0,5,0,27,8,0,6,0,0,0,0,0,0,19,12,12,4,4,4,3,6,4,0,44,14,0,0,0,0,0,3,7,0,25,3,0,0,4,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55,22,17,18,9,15,8,18,3,168
POA3280,19,9,151,161,53,453,30,285,22,1185,70,131,255,265,116,214,50,246,29,1372,250,867,636,468,275,271,139,521,63,3499,390,829,479,400,323,197,137,357,42,3154,482,703,363,431,438,238,205,340,57,3260,368,567,249,377,414,242,232,372,43,2866,119,140,73,68,92,63,56,112,20,738,26,12,17,4,7,3,3,18,6,96,0,0,0,0,0,0,0,0,0,3,1726,3261,2228,2172,1714,1683,856,2255,279,16169
POA3281,0,0,10,16,3,29,5,20,3,84,3,3,13,11,3,4,4,12,0,54,9,27,43,20,12,6,10,16,0,141,34,59,51,17,30,7,9,12,3,227,58,55,27,22,41,20,14,19,0,254,37,30,28,18,23,11,11,19,4,185,30,7,3,3,9,3,3,3,0,62,8,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,182,188,176,101,117,80,60,101,22,1022
POA3282,4,0,3,3,0,30,0,15,0,62,4,4,10,19,7,11,5,12,6,75,23,41,48,36,29,16,16,17,0,230,37,50,47,29,26,16,13,26,0,239,24,64,27,37,37,22,15,36,8,268,39,44,27,36,26,11,35,41,9,261,17,15,13,12,9,9,8,10,3,72,7,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,155,212,180,173,123,116,83,141,27,1213
POA3283,5,0,6,4,0,13,4,5,0,43,8,4,8,5,0,9,0,4,4,40,20,23,19,12,10,7,3,11,5,101,33,26,15,15,18,12,0,10,6,129,36,30,21,18,16,7,13,17,4,172,47,33,18,18,11,12,9,25,5,175,36,4,0,4,6,3,4,4,0,68,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,191,125,89,79,63,59,35,86,16,745
POA3284,0,0,14,28,0,37,0,14,6,93,5,4,21,15,4,3,7,9,0,63,21,69,43,33,26,16,8,19,4,235,63,124,61,37,29,19,15,21,0,364,92,93,41,33,32,12,10,39,11,354,83,82,27,45,37,18,14,28,4,348,63,37,10,4,17,9,7,9,4,159,16,0,0,0,0,0,0,5,3,28,0,0,0,0,0,0,0,0,0,4,342,407,218,190,153,112,54,148,31,1646
POA3285,0,0,7,7,0,12,0,14,0,42,10,6,11,3,0,0,8,9,0,35,12,13,9,9,3,0,12,8,0,69,34,29,23,8,5,0,9,10,0,120,45,31,12,14,18,5,13,10,6,150,40,27,12,9,13,8,10,19,0,134,33,9,4,0,10,0,0,0,0,68,9,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,179,110,78,52,48,33,51,75,11,634
POA3286,0,0,0,0,0,5,0,8,0,17,0,0,0,0,3,0,0,5,0,9,6,6,4,0,0,0,0,6,0,28,6,7,6,4,8,3,0,0,0,41,20,10,4,7,4,0,0,3,0,55,17,7,5,3,9,3,7,4,0,58,23,0,0,0,3,0,0,0,5,36,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,80,31,28,15,30,18,14,32,7,248
POA3287,0,0,3,0,0,0,3,9,0,17,5,4,4,3,0,3,0,8,0,17,12,9,3,0,0,3,4,8,0,39,14,3,10,0,0,0,0,8,0,37,20,4,7,6,10,0,4,10,0,58,23,8,3,10,0,0,5,7,0,54,5,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,83,27,26,15,16,11,21,49,0,241
POA3289,0,0,3,0,0,5,0,6,0,17,6,0,0,5,0,0,0,3,0,18,8,7,4,3,3,4,0,12,0,41,21,11,11,9,7,6,0,0,0,59,27,10,10,10,7,4,9,5,0,74,35,3,9,5,9,3,0,12,3,85,26,7,3,0,0,0,0,7,0,39,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,126,39,31,32,31,22,14,47,6,340
POA3292,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,9,0,3,0,0,0,0,0,0,0,9,9,0,0,0,6,0,0,4,0,15,10,0,4,4,4,0,0,6,4,27,3,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,8,3,9,7,0,7,7,7,76
POA3293,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,3,4,0,11,5,6,0,0,0,0,0,3,0,20,11,3,0,3,0,0,0,7,0,30,19,0,4,0,6,0,0,3,0,30,12,0,4,3,8,5,5,0,0,31,20,0,4,5,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,76,14,17,17,14,3,12,25,3,169
POA3294,0,0,0,6,0,7,0,8,0,23,3,0,8,3,0,3,0,10,0,23,24,18,16,8,0,3,0,11,0,79,21,20,12,10,7,10,0,6,0,92,41,18,11,5,11,6,4,4,0,95,36,10,15,6,7,0,4,12,0,91,45,12,0,5,9,0,5,11,0,85,14,0,0,0,0,0,0,3,4,15,0,0,0,0,0,0,0,0,0,4,182,77,54,37,45,28,18,70,3,513
POA3300,3,4,40,52,14,99,5,86,10,306,26,33,95,74,38,60,12,72,0,412,82,213,171,130,66,90,50,97,14,907,131,206,118,101,101,73,38,68,11,841,125,182,138,119,123,82,54,104,9,933,125,149,125,131,136,76,72,114,16,947,79,55,31,31,45,19,27,30,10,324,23,14,0,3,0,3,0,3,4,55,0,0,0,0,0,0,0,0,5,6,594,855,716,631,524,495,261,576,75,4734
POA3301,0,0,8,7,0,11,0,6,0,45,4,3,4,0,0,4,0,13,0,41,31,16,10,7,10,0,0,12,3,97,27,19,11,0,15,0,6,11,0,96,55,33,13,12,22,8,3,13,3,159,65,22,10,11,18,5,6,14,3,154,62,11,3,8,8,3,0,8,0,99,12,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,255,114,73,48,74,32,20,72,11,708
POA3302,0,0,0,0,0,0,0,3,0,10,0,0,0,3,0,6,0,5,0,11,6,9,0,9,0,0,0,3,0,31,6,8,5,4,0,0,0,0,4,25,9,8,4,9,3,3,4,8,0,44,23,0,0,0,4,6,0,7,0,39,11,4,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,66,29,15,21,17,12,0,26,0,188
POA3303,0,0,0,0,0,5,0,4,0,11,0,0,0,0,0,0,0,5,0,7,0,3,3,0,10,0,4,5,0,24,14,0,0,0,0,0,0,4,0,23,16,6,0,8,0,5,0,0,0,39,15,5,0,0,0,0,0,5,0,27,11,0,0,0,0,0,4,3,0,11,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,52,12,9,11,11,9,11,26,0,153
POA3304,0,0,14,4,6,19,3,7,3,65,6,0,18,11,7,4,11,13,0,69,32,25,29,23,9,9,31,35,0,191,51,21,28,20,15,9,32,34,5,213,52,25,31,23,23,10,20,31,4,219,72,28,18,23,30,21,40,49,4,275,66,8,6,5,9,3,9,15,3,124,19,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,4,0,301,108,139,115,96,78,142,168,36,1181
POA3305,7,0,53,66,11,150,10,102,12,412,9,41,104,86,25,49,46,66,8,428,63,191,166,171,81,58,105,108,17,958,109,182,188,129,98,52,115,125,27,1037,160,197,207,164,147,84,158,168,37,1333,148,184,137,149,141,62,206,163,25,1210,91,68,34,40,44,22,32,57,4,384,32,8,0,0,3,0,5,7,4,57,0,0,0,0,0,0,4,0,3,9,623,865,902,798,549,484,676,795,139,5831
POA3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,8,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,3,4,3,0,3,4,3,43
POA3310,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,3,0,10,3,0,0,0,0,0,4,0,0,13,3,5,0,0,0,0,4,3,0,19,3,7,7,7,3,3,0,3,0,39,7,0,0,0,5,0,0,0,0,12,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,28,12,9,9,13,8,9,19,0,111
POA3311,0,0,4,0,0,7,0,17,0,30,0,4,10,13,0,5,0,15,0,46,14,20,22,13,9,9,14,22,5,113,11,10,13,13,4,6,9,11,0,88,18,11,10,24,11,12,19,13,0,127,32,20,16,23,19,16,25,22,3,179,24,5,3,4,7,4,3,3,0,54,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,99,81,74,105,53,57,62,110,8,646
POA3312,0,0,0,9,0,4,0,11,0,23,0,3,5,3,0,3,4,6,0,30,20,15,9,4,0,4,3,3,0,68,31,14,6,9,6,0,3,4,0,79,54,9,10,9,14,3,4,16,0,111,46,11,6,5,5,3,8,22,0,110,54,6,3,3,0,0,0,0,4,76,25,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,233,55,53,37,26,22,27,74,8,530
POA3314,5,0,0,0,0,0,0,8,0,13,6,4,5,5,0,3,0,0,0,13,9,6,9,0,5,0,0,10,0,42,26,5,0,4,3,4,0,3,0,59,26,15,0,4,0,5,4,6,0,60,30,9,5,4,6,3,0,4,0,60,29,0,0,0,0,0,0,5,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,126,34,22,24,14,17,10,34,8,297
POA3315,4,0,7,3,0,9,0,12,0,39,9,8,10,8,9,4,0,13,0,53,27,11,17,13,3,8,7,20,0,94,44,23,8,7,12,6,10,8,4,123,50,16,11,19,12,3,13,22,0,135,75,31,17,20,16,9,8,34,4,201,51,11,8,5,3,3,4,5,0,92,16,0,0,0,4,0,0,0,3,22,0,0,0,0,0,0,0,0,0,7,263,99,82,71,55,38,43,112,10,774
POA3317,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,9,9,8,3,0,6,0,0,0,0,28,9,7,4,4,0,0,0,0,0,24,5,4,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,41,17,9,9,6,4,0,12,0,97
POA3318,0,0,3,0,0,3,0,13,0,21,0,3,6,0,0,3,0,3,0,16,18,19,14,16,7,3,5,17,0,103,27,12,10,8,6,4,6,7,0,89,32,9,6,11,16,4,8,12,10,104,49,15,11,13,7,3,14,14,6,133,32,5,3,6,7,0,0,4,3,57,12,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,4,171,73,55,50,47,20,37,75,21,540
POA3319,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,8,4,4,4,0,3,0,0,7,0,19,14,4,0,0,0,0,0,3,0,22,16,0,0,0,4,0,0,3,0,30,23,5,0,9,5,4,6,16,6,60,16,3,0,0,0,0,0,7,0,25,5,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,4,75,13,18,9,13,7,9,41,6,192
POA3321,0,0,8,9,0,20,0,18,3,50,0,8,11,3,4,6,0,14,0,50,15,38,22,12,15,4,8,10,0,138,39,67,57,9,30,8,9,13,3,237,51,42,44,24,22,9,15,24,3,231,41,26,21,14,22,9,14,24,0,169,18,7,3,0,4,3,3,5,0,48,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,172,199,164,69,100,63,51,105,12,939
POA3322,5,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,13,8,0,0,0,5,0,0,0,0,9,3,0,0,3,3,0,0,4,0,12,6,8,0,4,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,6,8,5,0,5,11,0,69
POA3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,34,0,0,3,0,0,0,7,0,50
